"","GENEID","TXCHROM.x","baseMean.x","log2FoldChange.x","lfcSE.x","stat.x","pvalue.x","padj.x","TXCHROM.y","baseMean.y","log2FoldChange.y","lfcSE.y","stat.y","pvalue.y","padj.y"
"1","YIL053W","chrIX",1609.27572946938,2.83644287212939,0.347205156710564,6.48447417503718,8.90417738606499e-11,8.85965649913466e-09,"chrIX",1609.27572946938,2.83644287212939,0.347205156710564,8.1693569847924,3.10037478468272e-16,5.71709110295494e-13
"2","YIL067C","chrIX",202.563062073855,1.09729623826749,0.181563565192501,2.82158062783322,0.00477876232693663,0.0806883654553603,"chrIX",202.563062073855,1.09729623826749,0.181563565192501,6.04359270597103,1.5071970697754e-09,5.95558156428396e-07
"3","YIL079C","chrIX",165.034947538623,1.53943539667761,0.338957380059654,2.81579765724422,0.00486563007771017,0.0806883654553603,"chrIX",165.034947538623,1.53943539667761,0.338957380059654,4.54167835615995,5.58081424753439e-06,0.000321313043035225
"4","YIL091C","chrIX",248.882858326683,1.43536255953388,0.283556224092781,2.99892045133046,0.00270938036521676,0.0673958365847669,"chrIX",248.882858326683,1.43536255953388,0.283556224092781,5.06200336150698,4.14873708502666e-07,4.68383950089132e-05
"5","YIL096C","chrIX",177.65593455255,1.18007981844551,0.208399754581553,2.85547274103259,0.00429728115787566,0.0806883654553603,"chrIX",177.65593455255,1.18007981844551,0.208399754581553,5.66257777421569,1.49115754012837e-08,3.43711812999589e-06
"6","YIL110W","chrIX",278.510533646488,1.41854514849014,0.243210151949731,3.42726297322665,0.000609698315157657,0.0202216607860623,"chrIX",278.510533646488,1.41854514849014,0.243210151949731,5.83259019871563,5.457348609312e-09,1.67722513926189e-06
"7","YIL116W","chrIX",1029.59453626173,1.05045478219574,0.171099323028146,2.72037769617111,0.00652073886686767,0.0998174641928205,"chrIX",1029.59453626173,1.05045478219574,0.171099323028146,6.13944440927417,8.28105966788416e-10,3.8175685068946e-07
"8","YIL134W","chrIX",136.038941173986,1.3596085930957,0.267006654411986,2.90108347599644,0.00371874799470342,0.0806883654553603,"chrIX",136.038941173986,1.3596085930957,0.267006654411986,5.09204010697746,3.54231145382024e-07,4.16937594947523e-05
"9","YIL162W","chrIX",6527.76525622043,1.57199016461329,0.274560540833108,3.59479975388463,0.00032464117660068,0.0129207188287071,"chrIX",6527.76525622043,1.57199016461329,0.274560540833108,5.72547737502026,1.03143291892523e-08,2.59358495795198e-06
"10","YIR012W","chrIX",663.115972244024,1.39265117241897,0.240918518061377,3.35238311657393,0.000801190638485307,0.0227767052940823,"chrIX",663.115972244024,1.39265117241897,0.240918518061377,5.78058998380596,7.4439109589734e-09,2.15053853925162e-06
"11","YIR026C","chrIX",348.556842931893,1.34169235871806,0.175281260966878,4.31701800035003,1.58151265749645e-05,0.00104907006280598,"chrIX",348.556842931893,1.34169235871806,0.175281260966878,7.65451110584831,1.9404904531346e-14,2.68369829668515e-11
"12","YIR030C","chrIX",88.8098281426339,1.47590548141869,0.242867762401249,3.66827393067836,0.000244193477367659,0.012148625499041,"chrIX",88.8098281426339,1.47590548141869,0.242867762401249,6.07699213278171,1.22457768174162e-09,5.21104902722665e-07
"13","YIR042C","chrIX",264.162468881198,2.80800368141148,0.194886709074267,11.4066459019755,3.87380242567854e-30,7.7088668271003e-28,"chrIX",264.162468881198,2.80800368141148,0.194886709074267,14.4083898524933,4.58269860320437e-47,2.53514886729265e-43
