"","GENEID","TXCHROM.x","baseMean.x","log2FoldChange.x","lfcSE.x","stat.x","pvalue.x","padj.x","TXCHROM.y","baseMean.y","log2FoldChange.y","lfcSE.y","stat.y","pvalue.y","padj.y"
"1","YEL020W-A","chrV",344.082036303113,1.93444743513383,0.323319528112388,4.17372697223766,2.99656837776073e-05,0.00052939374673773,"chrV",344.082036303113,1.93444743513383,0.323319528112388,5.98308257601254,2.18953691580324e-09,6.77643120043511e-08
"2","YEL038W","chrV",377.648110113852,1.4399363047574,0.293949396387617,2.90844722004476,0.00363228483942153,0.0469258167841937,"chrV",377.648110113852,1.4399363047574,0.293949396387617,4.89858568329436,9.65289437343504e-07,1.8751260772226e-05
"3","YEL050C","chrV",1265.71884025852,2.93434902552462,0.267471463038313,8.78355021069331,1.58394130512126e-18,4.19744445857135e-16,"chrV",1265.71884025852,2.93434902552462,0.267471463038313,10.9706994241262,5.28618877719705e-28,2.06841015153467e-25
"4","YEL050W-A","chrV",78.1556971115489,2.54446359701771,0.443224674366007,4.42092624879369,9.82787154769336e-06,0.000200337381549134,"chrV",78.1556971115489,2.54446359701771,0.443224674366007,5.74079861563967,9.42310975970670e-09,2.64716898788068e-07
"5","YEL052W","chrV",2441.34671788061,1.4319961995195,0.261387760761409,3.24038201732265,0.00119369659238693,0.0186076233519139,"chrV",2441.34671788061,1.4319961995195,0.261387760761409,5.47843630990286,4.29100985272698e-08,1.0588356744702e-06
"6","YER015W","chrV",15702.0202527188,-2.28991726588628,0.339954406561005,-5.01513506806192,5.29962228208593e-07,1.56044433861419e-05,"chrV",15702.0202527188,-2.28991726588628,0.339954406561005,-6.73595406234379,1.62857738092782e-11,6.70777961858842e-10
"7","YER017C","chrV",2013.81485340476,2.1625160129388,0.314488543700789,5.01613188949636,5.27221436068619e-07,1.56044433861419e-05,"chrV",2013.81485340476,2.1625160129388,0.314488543700789,6.87629503921218,6.14292102503627e-12,2.69207371001189e-10
"8","YER050C","chrV",1007.45997662426,1.96493558249527,0.270057090973992,5.10979207218137,3.22513554503132e-07,1.220944170619e-05,"chrV",1007.45997662426,1.96493558249527,0.270057090973992,7.27600069825421,3.43861808231752e-13,1.90270200554903e-11
"9","YER053C","chrV",4166.22565342101,1.74039011259172,0.249543391810196,4.63001686484457,3.65635951534582e-06,8.80850246878766e-05,"chrV",4166.22565342101,1.74039011259172,0.249543391810196,6.97429853768869,3.07400699164252e-12,1.43926583762545e-10
"10","YER058W","chrV",226.070582775302,2.61828968832592,0.362368488339285,5.61111066153786,2.01032151870624e-08,1.33183800614289e-06,"chrV",226.070582775302,2.61828968832592,0.362368488339285,7.22548944673803,4.99300247403817e-13,2.70808589631496e-11
"11","YER064C","chrV",607.594071310957,1.46843366263729,0.304517655556216,2.90109176436309,0.00371864963195497,0.0469258167841937,"chrV",607.594071310957,1.46843366263729,0.304517655556216,4.82216264260648,1.42010077385743e-06,2.65505530347815e-05
"12","YER069W","chrV",3945.86300326474,-1.60845171265409,0.282601562274707,-3.62153593354602,0.000292859117267315,0.00485047912973991,"chrV",3945.86300326474,-1.60845171265409,0.282601562274707,-5.69158818411122,1.25863123299346e-08,3.46471451976794e-07
"13","YER077C","chrV",352.858426210278,1.52710915424515,0.31263469273843,3.01345044592788,0.00258295220354715,0.0360253859968418,"chrV",352.858426210278,1.52710915424515,0.31263469273843,4.8846439301694,1.03615930441408e-06,2.0056822153994e-05
"14","YER078C","chrV",617.607197401628,2.18026929009651,0.292756792654179,5.44912818463936,5.06173232752341e-08,2.68271813358741e-06,"chrV",617.607197401628,2.18026929009651,0.292756792654179,7.44737387757888,9.52165008236905e-14,5.66952164687148e-12
"15","YER087W","chrV",362.770106401802,2.0333791358805,0.292654032835187,4.94911729679179,7.45508105183033e-07,1.97559647873504e-05,"chrV",362.770106401802,2.0333791358805,0.292654032835187,6.94806463516472,3.70331339407193e-12,1.69056256439384e-10
