"","GENEID","TXCHROM","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","YAR071W","chrI",62.2344271561887,-1.0551109133568,0.322500398666939,-3.27165770249625,0.00106918939669852,0.076168097164015
"2","YBR101C","chrII",2505.27488684133,1.19290144405478,0.348000393037783,3.42787384129554,0.000608328087046363,0.0566588646864801
"3","YBR184W","chrII",70.0826973889128,1.01328867254431,0.313409538731695,3.2331136973204,0.00122448818292967,0.0825633556514405
"4","YCL064C","chrIII",66.8184649920268,-1.99524873855013,0.529794260104379,-3.76608221115312,0.000165829208186451,0.0327453461451032
"5","YDR119W-A","chrIV",2278.50713801236,-1.26058786477624,0.288215032900866,-4.37377555253974,1.22115933291969e-05,0.0112529832528549
"6","YDR225W","chrIV",3310.31292843802,-0.831992626162526,0.261058995224312,-3.18699083878587,0.00143761328328333,0.0873468554205882
"7","YDR232W","chrIV",1723.11499457944,-1.22275673628414,0.379130278651471,-3.22516244451212,0.00125901208583339,0.0831309246966888
"8","YER103W","chrV",3841.8630887239,1.369568179584,0.395746817981463,3.46071810904152,0.000538736618885083,0.0566588646864801
"9","YER130C","chrV",2018.82184406341,0.63795230192037,0.181365574324473,3.51749390310996,0.000435642358217074,0.0566588646864801
"10","YFR018C","chrVI",153.661706517333,-1.28184011229967,0.339699939412614,-3.7734481628585,0.000161006685009848,0.0327453461451032
"11","YGL121C","chrVII",7146.08411003014,-0.848556342569107,0.243134852893293,-3.49006459777908,0.000482903803400459,0.0566588646864801
"12","YGL157W","chrVII",221.410927796936,1.53373635003418,0.360670536056189,4.25245812093517,2.11436765848486e-05,0.0146129234797035
"13","YGR060W","chrVII",1276.02326123878,-1.02140357257584,0.311942355419572,-3.27433435963521,0.00105911211054317,0.076168097164015
"14","YGR140W","chrVII",191.841982853471,0.762299299734895,0.222985403317422,3.41860627823139,0.000629427315875955,0.0566588646864801
"15","YGR249W","chrVII",500.974238250023,0.925987897106841,0.287487355597204,3.2209691281318,0.00127757909291696,0.0831309246966888
"16","YGR250C","chrVII",6764.68223254103,0.794983155736993,0.225906100412322,3.51908671030129,0.000433035150582844,0.0566588646864801
"17","YHL048W","chrVIII",624.088470592508,-1.27848805165988,0.328756064487097,-3.88886530094733,0.00010071399248219,0.0264115308742685
"18","YHR050W","chrVIII",996.492644409535,-0.721757979998517,0.2207044278825,-3.27024694032315,0.00107453636802191,0.076168097164015
"19","YHR050W-A","chrVIII",170.869677803432,-1.34998039384454,0.378241374681205,-3.56909762974067,0.000358212926909058,0.0495139818220046
"20","YHR092C","chrVIII",16180.2317102223,1.17584277739336,0.343725890616594,3.42087346194396,0.000624203677148502,0.0566588646864801
"21","YIL001W","chrIX",197.121405543684,0.923569132042435,0.23582875470625,3.91627023257974,8.99294423615147e-05,0.0248609943408407
"22","YIL002C","chrIX",262.129721295553,0.899653505238879,0.218903885987843,4.10981057361787,3.95983813174242e-05,0.0182449541920032
"23","YIL003W","chrIX",528.079138704202,0.989092915077241,0.293665686233635,3.36809154573931,0.000756904588528757,0.0615430216172868
"24","YIL010W","chrIX",626.552655666704,0.811741501050071,0.246829105284783,3.2886782136714,0.0010065903552252,0.0751553078618237
"25","YIL016W","chrIX",168.180490592855,0.980068984282433,0.26540930833479,3.69266997616437,0.000221911923245752,0.0395790652782505
"26","YIL020C","chrIX",154.607083457927,0.941429879690607,0.236807708236843,3.9755035285804,7.02305025295379e-05,0.0215724693603231
