"","GENEID","TXCHROM","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","YAL025C","chrI",588.092891281764,0.0750881992614678,0.449602166032599,0.167010314750182,0.867361932918345,0.958912077725289
"2","YAL036C","chrI",419.067536324478,-0.244746785046581,0.311386741028303,-0.78598974458047,0.431873495312567,0.766479421318715
"3","YBL054W","chrII",282.716702131748,-0.395982895162348,0.302031925598481,-1.31106304202015,0.189836465714,0.541683520911195
"4","YBR034C","chrII",435.42023262021,0.729588946526881,0.323271576523056,2.25689172668369,0.0240148411402294,0.164334627792632
"5","YBR247C","chrII",238.730908929714,-0.0288293559351182,0.320186485906303,-0.0900392652535453,0.92825601237164,0.978036793207199
"6","YBR267W","chrII",221.744275666421,0.124369691163944,0.291538389545341,0.426597990603914,0.669672161552153,0.888758908048798
"7","YBR271W","chrII",193.226134789963,0.00377856175207338,0.319560069588987,0.0118242612630962,0.990565824332765,0.996595600974831
"8","YCL037C","chrIII",35.3685913912991,0.841402389319622,0.749360426960494,1.12282735923548,0.26151082329325,0.620469751536894
"9","YCR057C","chrIII",594.239743863937,0.152742430639911,0.391683374907327,0.389964038366576,0.696563139137393,0.903200085120826
"10","YCR072C","chrIII",131.887244460305,0.603239754960072,0.413166034116077,1.46004198106613,0.144278536499728,0.480670353860453
"11","YDL063C","chrIV",243.713986902343,-0.206532255729963,0.33489267773572,-0.616711769055004,0.537424857063334,0.824661542546786
"12","YDL167C","chrIV",321.811099262037,0.215082605516766,0.338083485657185,0.636181933283954,0.524657847366537,0.817372889604588
"13","YDR021W","chrIV",114.743288714432,-0.176026817344703,0.410145785458803,-0.429181095077676,0.667791439732506,0.888263743856488
"14","YDR083W","chrIV",315.493078647789,-0.347268978890529,0.348269073284479,-0.997128385864072,0.318702196297374,0.67909579355966
"15","YDR324C","chrIV",533.74027580748,-0.25791070290977,0.405516324768481,-0.636005721981767,0.524772692530787,0.817372889604588
"16","YDR398W","chrIV",506.988162715745,0.245315110916266,0.339496295626755,0.722585530611997,0.469934560437587,0.787637764772854
"17","YDR449C","chrIV",164.783146179743,-0.0103695645948472,0.385124602223767,-0.0269252198768184,0.978519378254069,0.990694888075557
"18","YDR496C","chrIV",487.180552930335,-0.319977255163087,0.318619540530224,-1.00426124094776,0.315252710477289,0.675351569569254
"19","YEL026W","chrV",203.106064858716,-0.313095470444339,0.417153294132462,-0.750552554296549,0.452921984153777,0.781404292703654
"20","YER082C","chrV",680.494996086561,-0.219124945893649,0.260653295070414,-0.840675909485254,0.400529520031541,0.745523326614227
"21","YER127W","chrV",211.506198175412,0.727123286335968,0.324208398858382,2.24276511310734,0.0249119652789637,0.168298851286058
"22","YGL029W","chrVII",103.188890046198,-0.4027718102199,0.496898032828627,-0.810572358129683,0.417611296154175,0.758762377760447
"23","YGL078C","chrVII",618.975422968819,-0.165295595350633,0.362637702970542,-0.455814698793358,0.648523233342029,0.87922817390971
"24","YGL120C","chrVII",336.086701890093,0.157818605652966,0.390256506491772,0.404397115814117,0.68592072076364,0.898110866394763
"25","YGL246C","chrVII",420.372385764097,0.113809332586613,0.273105140537093,0.416723509351725,0.676880656546978,0.894449439008507
"26","YGR030C","chrVII",339.821759841703,-0.456170791485808,0.36107387868782,-1.26337245204106,0.206455359502434,0.556980282404859
"27","YGR081C","chrVII",207.354058755959,-0.0833379884733179,0.323467983547867,-0.257639063870398,0.796685478569771,0.938387678651819
"28","YGR128C","chrVII",239.215387844298,-0.168191269171358,0.32468106675654,-0.518019947548946,0.604444351820747,0.860804807678938
"29","YGR159C","chrVII",390.176240400554,0.0484139716668555,0.487104513780847,0.0993913427142608,0.920827556242283,0.976624418175216
"30","YGR187C","chrVII",234.258443281094,-0.485949101382999,0.362157919479467,-1.34181547674412,0.179655832763444,0.528560893970174
"31","YGR283C","chrVII",176.457839889164,-0.214916423486946,0.358348274023219,-0.599741757017702,0.548678354662911,0.830245844849253
"32","YHR066W","chrVIII",210.028633075553,0.0239642100094506,0.349733440515573,0.0685213572202955,0.945370619426158,0.983644957598999
"33","YHR085W","chrVIII",124.463380415442,0.436957686912033,0.358088885275247,1.22024923107056,0.222370409170673,0.577042961394688
"34","YHR148W","chrVIII",169.633333010026,0.255051050913362,0.406813336529566,0.626948597824117,0.530692929865261,0.819123487143188
"35","YHR169W","chrVIII",165.04481869119,0.242248252866968,0.337393454738991,0.717999266033102,0.472757739371611,0.789461821303487
