"","GENEID","TXCHROM","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","YAL025C","chrI",470.974888124095,0.303803202371591,0.420722017905793,0.722099603638091,0.470233241882455,0.852502885940877
"2","YAL036C","chrI",379.979840450133,0.150557433105592,0.326321575603921,0.461377501095221,0.644527790468078,0.901132556147997
"3","YBR034C","chrII",570.36738334754,0.853551237405107,0.371757850358687,2.2959871232889,0.0216766176416378,0.414419244196651
"4","YBR247C","chrII",327.813955977173,0.0671753190088496,0.488657572547509,0.137469104712009,0.89066001174019,0.970486098708075
"5","YBR267W","chrII",305.416510610112,0.285035241757442,0.358270892677545,0.795585819509995,0.426272811469617,0.821049138304105
"6","YBR271W","chrII",252.854396623331,0.328902604246791,0.272222313492154,1.20821324316704,0.226965249083154,0.738498116649749
"7","YCR057C","chrIII",489.252974260276,0.0687194966031779,0.365710561801013,0.187906786899332,0.850949722334731,0.961211613154713
"8","YCR072C","chrIII",180.807100479947,0.171612055493577,0.584899389737846,0.293404401687774,0.7692130613708,0.938682478947673
"9","YDL063C","chrIV",289.769792197036,0.353523817437434,0.323942192453364,1.09131760441588,0.275133154053658,0.755627615057276
"10","YDL167C","chrIV",314.124747646756,0.199131532576567,0.39904540885003,0.499019730988573,0.617765483983276,0.891671409775746
"11","YDR021W","chrIV",201.968272671316,0.26178026187537,0.352890094404197,0.741818107185319,0.458197548245051,0.844379146903199
"12","YDR083W","chrIV",410.541709990885,0.360665109131758,0.21515023858251,1.67634073523671,0.0936714702029419,0.596697265705573
"13","YDR184C","chrIV",240.579010450985,0.671022661732224,0.328032113428442,2.04560051977534,0.0407956902923059,0.489556669671991
"14","YDR324C","chrIV",382.711334356579,0.0269491786763719,0.327563537322069,0.0822716072023448,0.93443073203129,0.985636889853023
"15","YDR398W","chrIV",686.391660131811,0.152133103197549,0.341279753587709,0.445772424523421,0.655761642778722,0.905914095524867
"16","YDR449C","chrIV",196.502603667705,-0.07241987074103,0.503794346908107,-0.143748875281127,0.885698775067182,0.970486098708075
"17","YDR496C","chrIV",699.830952538328,0.248181172679726,0.337618271545581,0.735094020662977,0.462282235617466,0.847543736860974
"18","YEL026W","chrV",992.902776136818,0.0409373420535004,0.525950925833952,0.0778349082446995,0.93795937790552,0.987809739037584
"19","YER082C","chrV",642.512405891669,0.452193304782535,0.240872955908833,1.87731039824033,0.0604755638949714,0.532737182391545
"20","YER127W","chrV",283.97158935838,0.473270857951222,0.423654280058639,1.11711572437251,0.263944848046476,0.752416555200838
"21","YGL029W","chrVII",160.834130880728,0.601378171883282,0.501108204734637,1.20009643865589,0.230101888526335,0.741890268590529
"22","YGL078C","chrVII",1133.99220427295,0.180033248752869,0.335877149172406,0.536009220027225,0.591952178303497,0.885948494283662
"23","YGL120C","chrVII",842.796633627452,0.0273944569451327,0.523097975915732,0.0523696481470343,0.958234158188221,0.99214795698047
"24","YGL246C","chrVII",467.952401884225,0.200289364341637,0.224825937705268,0.890864134209475,0.373002063498421,0.803483674794317
"25","YGR030C","chrVII",287.038238265529,0.63772200775231,0.242745295147405,2.6271240699642,0.00861099307721082,0.290824105815233
"26","YGR081C","chrVII",170.666837438348,0.262098521296104,0.485563624640617,0.539782034723241,0.589347357979015,0.88465497326855
"27","YGR128C","chrVII",332.912375852072,-0.100180186822295,0.443732703323605,-0.225766967527827,0.821382669872442,0.953751869466345
"28","YGR159C","chrVII",971.240249743845,0.293404366336632,1.165137913193,0.251819430999866,0.801180637444608,0.946004062083121
"29","YGR187C","chrVII",277.794328610643,0.0172861992827033,0.387304837982484,0.0446320251839588,0.964400615680994,0.992706948608069
"30","YGR283C","chrVII",454.30722323306,0.105090750997674,0.222282626467776,0.472779868888711,0.636370237864291,0.899765186237821
"31","YHR066W","chrVIII",300.35808400229,0.459577073523037,0.372345586785442,1.2342756026483,0.217100223895476,0.726602503839553
"32","YHR085W","chrVIII",198.764305858467,0.299757235873574,0.370478097734677,0.809109196215559,0.418452339031187,0.819309098806642
