"","GENEID","TXCHROM","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","YGL120C","chrVII",395.694239501152,1.09080442973305,0.329621930832164,3.30925926857841,0.000935431700554292,0.0112392621741867
"2","YGL246C","chrVII",389.589648214206,0.673156686663972,0.264596172493718,2.54409079435929,0.0109562601594671,0.0725268074774202
"3","YGR128C","chrVII",285.74584357319,0.96687911736767,0.281180989654612,3.43863615586293,0.000584652446756273,0.00772211163127021
"4","YJL191W","chrX",843.006174446154,-0.670754588957426,0.273895560343109,-2.44894290406596,0.0143276157928267,0.0875802947861299
"5","YKR024C","chrXI",212.044620224569,0.794987415647695,0.332770592596641,2.38899540204059,0.0168945137981471,0.0972087009168361
"6","YLL034C","chrXII",190.155223621175,1.07306754287516,0.446496095129808,2.40330778830931,0.0162475059031147,0.0949527358584749
"7","YMR093W","chrXIII",175.659404018124,0.82655357217136,0.33876138023149,2.43992857629326,0.0146901660167792,0.0886156293805946
"8","YBL002W","chrII",2041.08727909118,-1.41574797039156,0.385227493264708,-3.6750958722947,0.000237760115473369,0.00378451784942937
"9","YML027W","chrXIII",583.750548726684,-1.06908492324248,0.290162816978655,-3.68443115618471,0.00022921396546417,0.0036799380030124
"10","YBR104W","chrII",450.862707872709,0.681011359862707,0.279946654985292,2.43264689088171,0.0149889103748053,0.0895647510845319
"11","YBR291C","chrII",173.070870856902,-0.728372756699364,0.294888564899448,-2.46999322251688,0.0135115612016516,0.0843725721208225
"12","YLR008C","chrXII",266.933716649256,1.62293129653933,0.26981160458957,6.0150537224227,1.79827053044904e-09,1.4352767790884e-07
"13","YGL169W","chrVII",297.457929087899,0.872109755910022,0.362808159732957,2.40377657589601,0.0162266872173072,0.0949527358584749
"14","YGR155W","chrVII",3127.23539995025,0.849903142301462,0.248094591090122,3.42572217542917,0.000613167222441049,0.00799824248321454
"15","YCL026C-B","chrIII",63.517016622385,1.21723252615233,0.470157473936147,2.58898899545655,0.00962581705444965,0.0659800580278626
"16","YGR138C","chrVII",473.109115035469,0.924328351121053,0.238866389945678,3.86964591934119,0.00010899353172382,0.00205032613380802
"17","YOL007C","chrXV",934.214570361214,-0.756804710832923,0.302057158901104,-2.50550165268789,0.0122277826857801,0.078524852718912
"18","YPL163C","chrXVI",1279.93098493789,-1.52913590021369,0.363078158027587,-4.21158878991973,2.53580843800024e-05,0.000580637776356859
"19","YBR117C","chrII",1656.77289954199,-3.20760847603731,0.528687834315236,-6.0671123257297,1.30230480015079e-09,1.08596670424514e-07
"20","YER054C","chrV",921.240115564746,-1.792244956555,0.372441031710623,-4.81215764096456,1.49309505028792e-06,4.84995467788292e-05
"21","YFR053C","chrVI",4381.47467957373,1.12911534967672,0.394505820132508,2.86210061311002,0.00420843287561485,0.036738303868844
"22","YGR194C","chrVII",2065.69622705348,1.2252404249877,0.317260249288093,3.86194119098452,0.000112489648023761,0.00210193867394232
"23","YGR248W","chrVII",1685.13847166611,-0.721221685035317,0.278862466263361,-2.58629888309956,0.00970127670070775,0.066260431450922
"24","YKR058W","chrXI",1745.02136440418,-0.724745897914797,0.233919150902383,-3.09827517378961,0.001946505993359,0.0201391277498087
"25","YPR026W","chrXVI",2472.93537663612,-1.20584329569709,0.24985846542681,-4.82610542587487,1.39228826359936e-06,4.60278966197018e-05
"26","YML054C","chrXIII",25996.9722207746,-1.32334658446844,0.214152764507996,-6.17945132535999,6.43247620395336e-10,5.81201120852405e-08
"27","YMR081C","chrXIII",6168.93269889816,-0.665151081845445,0.271552100171785,-2.44944186189194,0.0143077805834486,0.0875802947861299
"28","YMR303C","chrXIII",56252.6690904216,-3.44728207174865,0.363920480332527,-9.47262453764282,2.72899106762551e-21,1.90585913685296e-18
