"","GENEID","TXCHROM","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","YAL034W-A","chrI",65.5303235563573,0.91265348048307,0.313912736378576,2.90734772667018,0.00364507760662834,0.085082570969907
"2","YAL037W","chrI",229.337717272594,0.747220536934672,0.205004518633682,3.64489788768932,0.000267497989579263,0.0217791802773623
"3","YAL062W","chrI",4446.53919791062,-1.27908001837415,0.33294352862156,-3.84173263156591,0.000122168872756298,0.0134948775993948
"4","YBL015W","chrII",7906.98671893144,-1.01801661961264,0.335946315526968,-3.03029553402237,0.00244314547075661,0.0682600037587151
"5","YBL055C","chrII",534.978441135061,0.597884560096182,0.212485588266909,2.81376522978661,0.00489649741876274,0.0947112717503338
"6","YBL075C","chrII",1443.55729164357,-1.10547635076461,0.311345804142715,-3.55063834506625,0.000384298100139214,0.0255298649517822
"7","YBR004C","chrII",892.529144100154,0.529223140035788,0.185729529728851,2.84942917159381,0.0043797756362275,0.090331314344114
"8","YBR010W","chrII",2881.14588233534,-0.837994351077308,0.191602453886503,-4.3736097011247,1.22208789090882e-05,0.00238502988176722
"9","YBR012C","chrII",37.2205361547713,1.41997280271046,0.395880453606775,3.58687272830326,0.000334667565362357,0.024455125061966
"10","YBR060C","chrII",148.147968088806,0.91055395469257,0.250726768423543,3.63165832040083,0.000281605811434665,0.0222549049836652
"11","YBR067C","chrII",2092.8011683231,-0.829440036823389,0.263868340214736,-3.14338596342552,0.00167005473859732,0.0551269780084753
"12","YBR084W","chrII",242.9594871146,0.595965564935959,0.207853738940902,2.86723523941711,0.00414075104617021,0.0898299403427983
"13","YBR130C","chrII",244.16405993242,0.719305740759289,0.209526089915445,3.43301276251357,0.000596913999653375,0.0317512331354084
"14","YBR139W","chrII",1235.65525198828,-0.572030558710235,0.164688682577228,-3.47340539591717,0.000513898495656221,0.0296134008121897
"15","YBR140C","chrII",1126.60161515426,-0.807935271444694,0.245502789478334,-3.2909413093084,0.000998527437303321,0.0424911829473998
"16","YBR147W","chrII",831.303808166787,-0.678657990240362,0.18374316346446,-3.69351423717938,0.000221176121030165,0.0194213698656964
"17","YBR214W","chrII",940.993058289228,-1.1474929696335,0.326339823373561,-3.51625173345749,0.000437685782595866,0.0281543924339574
"18","YBR241C","chrII",615.973201185985,-0.909891350347896,0.241531433590985,-3.76717571216312,0.000165104798223191,0.0164221573895653
"19","YBR297W","chrII",721.005876913041,0.743403702099255,0.242225407057444,3.06905749950069,0.00214735257252884,0.0630730704033084
"20","YBR298C","chrII",1252.69941361097,-0.637501349078371,0.223894617803947,-2.84732770859457,0.00440879516863897,0.090331314344114
"21","YCL009C","chrIII",616.908960058172,-1.35115850738538,0.412739231157736,-3.27363721542866,0.00106172827595159,0.0435072653523273
"22","YCL038C","chrIII",533.621473351691,-0.575078918475793,0.188974665220174,-3.04315352434026,0.00234112861406186,0.0671042668030582
"23","YCL040W","chrIII",8567.74463159425,-0.60259843605333,0.188536544969127,-3.19618902612227,0.00139255848008861,0.049325342741589
"24","YCL048W-A","chrIII",230.599651347106,-1.01050397692719,0.340101853133518,-2.97118044967101,0.0029665741727404,0.0756271351317967
"25","YCL054W","chrIII",246.225847751246,0.566531055648287,0.186532278817061,3.03717436596539,0.00238807271798847,0.0676992926389536
"26","YCL057C-A","chrIII",5506.5647003014,-0.704542390963765,0.208820800047881,-3.37390906845591,0.000741088439216908,0.0362805419977694
"27","YCR018C","chrIII",161.992730082072,0.667264051865539,0.221825906797651,3.00805285324141,0.00262927406520642,0.0707745718317382
"28","YCR048W","chrIII",78.0415800453179,-0.902463506121715,0.289326150268722,-3.11919093826645,0.00181348401077875,0.0575007222450153
"29","YCR091W","chrIII",545.203071558628,-0.714608957400862,0.222725229175334,-3.20847781837192,0.00133439601982955,0.049325342741589
"30","YDL039C","chrIV",166.428456726061,0.980854982896098,0.262747400475437,3.73307207272557,0.000189158439134089,0.017440408088163
"31","YDL055C","chrIV",2195.66973063609,0.962591892353299,0.259951581908501,3.70296608809296,0.000213093375967343,0.0193251238664155
"32","YDL063C","chrIV",179.685048187672,0.669122462815531,0.232706569514065,2.87539137469468,0.00403526967177361,0.0892076811790453
"33","YDL064W","chrIV",242.285697571203,-0.659672063109831,0.21740406747631,-3.03431334458227,0.00241083887380222,0.0676992926389536
"34","YDL078C","chrIV",4143.90292415566,-0.626112351819241,0.176451773381342,-3.54834830968861,0.000387655216187582,0.0255298649517822
"35","YDL079C","chrIV",1615.29754300155,-0.669358072823472,0.233783823884955,-2.86314964696986,0.00419452406431503,0.09011183267641
"36","YDL112W","chrIV",185.310869975102,0.66263091293044,0.217902146919592,3.0409563297004,0.00235828032411371,0.0672474574896756
"37","YDL160C","chrIV",543.71838930785,-0.630204016798706,0.202825187631961,-3.10712897227661,0.00188913960285006,0.0577387860937378
"38","YDL199C","chrIV",298.67582806711,-0.61880210824868,0.19234703128889,-3.21711286159279,0.00129487650260982,0.049325342741589
"39","YDL219W","chrIV",99.2311625487169,0.860692352562169,0.290530687063262,2.96248345144606,0.00305168213017423,0.076435563222368
"40","YDL222C","chrIV",68.8563387589873,-1.1263818323437,0.284872998870958,-3.9539789197569,7.68621843472263e-05,0.00924351312627947
"41","YDL241W","chrIV",53.8082131079973,1.13048689937744,0.288165154759533,3.92305204396002,8.74342546424134e-05,0.0102911978017411
"42","YDR033W","chrIV",2621.30017061574,-0.726177097770108,0.228451685627142,-3.17869004020092,0.00147942201594246,0.0514727207056208
"43","YDR037W","chrIV",2022.09010175128,0.88184329712953,0.263861096539986,3.34207394986663,0.000831549035621583,0.0386088536234629
"44","YDR070C","chrIV",6437.85487979833,-0.971294998329663,0.276589960772591,-3.51167842685458,0.000445286442037208,0.0283140758316073
"45","YDR096W","chrIV",1078.20911892387,-0.805876733614069,0.28287925951105,-2.84883640817997,0.00438794364601299,0.090331314344114
"46","YDR119W-A","chrIV",2442.30360944212,-1.08296983261248,0.251855662295874,-4.29996221939307,1.70827229447556e-05,0.00295317572907463
"47","YDR150W","chrIV",2390.58480837643,-0.792821374466557,0.249717198968024,-3.17487693175702,0.00149900062307093,0.0518279465426772
"48","YDR184C","chrIV",381.145612497112,1.05960586342254,0.369482273072045,2.86781245176526,0.00413320463231043,0.0898299403427983
"49","YDR186C","chrIV",1907.83477988597,-0.695113091068369,0.234735540281566,-2.96126053274497,0.00306382645467543,0.076435563222368
