"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YAL002W","chrI","YAL002W",756.783219447762,1.03000315608561,0.276130040571345,3.73013799568643,0.000191374925964536,0.00579199914051785,"7"
"YAL013W","chrI","YAL013W",643.619669916608,0.932344802095206,0.328871194385922,2.8349846931292,0.00458278813827263,0.0689684434655426,"7"
"YAL017W","chrI","YAL017W",1514.27097139682,0.806822962247124,0.276264591717617,2.92047184632266,0.00349501774443987,0.0556561255931442,"7"
"YAL019W","chrI","YAL019W",641.217853460077,0.95754554367515,0.28726531815958,3.33331412858972,0.000858179906435212,0.0192668423256233,"7"
"YAL021C","chrI","YAL021C",1664.56101102928,0.847997377345613,0.288063814560082,2.94378305946075,0.00324227182023716,0.0531771408121532,"7"
"YAL022C","chrI","YAL022C",301.565941111323,1.14410054670825,0.313565936713713,3.6486761243866,0.000263595163499212,0.00727917196076147,"7"
"YAL023C","chrI","YAL023C",1921.81908034416,1.32307356797474,0.331058566652927,3.99649397794262,6.42875163058189e-05,0.0023017451916554,"7"
"YAL024C","chrI","YAL024C",310.66185269416,1.1352533477378,0.302506998818081,3.7528168015065,0.000174858643160518,0.00538132386086132,"7"
"YAL026C","chrI","YAL026C",533.530875704855,0.84759980797139,0.287514838105958,2.94802109538091,0.00319815239869652,0.0527695145784926,"7"
"YAL029C","chrI","YAL029C",667.921402888922,0.805564906688493,0.294307026196166,2.73715825646499,0.00619724721352812,0.0828012688675781,"7"
"YAL035W","chrI","YAL035W",1879.70542835181,1.15568395064007,0.290127006360174,3.98337254135302,6.79441191038171e-05,0.00241686937955007,"7"
"YAL039C","chrI","YAL039C",1014.70369648273,1.34132147429708,0.317544165380106,4.22404698474461,2.39953990465022e-05,0.00108633715683255,"7"
"YAL041W","chrI","YAL041W",516.716843590068,0.895857737209253,0.290542280983033,3.08339885739924,0.00204650662576706,0.037746677764148,"7"
"YAL042W","chrI","YAL042W",1331.03007924252,0.883142295778752,0.318663320171795,2.77139614092592,0.00558164753005352,0.0773147995189802,"7"
"YAL043C","chrI","YAL043C",682.435655572606,0.991703367254176,0.303655525741942,3.26588282834992,0.00109123392283138,0.0236275866769578,"7"
"YAL046C","chrI","YAL046C",572.230921394524,1.02033432897251,0.274562634288553,3.71621699950686,0.000202227916405779,0.00602067677212422,"7"
"YAL051W","chrI","YAL051W",719.190292028377,0.805363458254437,0.26975408637532,2.98554683295474,0.00283071788717417,0.048157368279317,"7"
"YAL061W","chrI","YAL061W",3582.29313304092,0.69932368901668,0.255350959066759,2.73867657114947,0.00616870256069016,0.0826214000671411,"7"
"YAR007C","chrI","YAR007C",1721.73676127998,0.873052931736423,0.253310738288778,3.44656897545785,0.000567753611498321,0.0136410275604728,"7"
