"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YIL001W","chrIX","YIL001W",504.396353360211,0.674656540151933,0.223344762684599,3.02069559206393,0.0025219476448883,0.0508668645920249,"76"
"YIL002C","chrIX","YIL002C",593.819933553495,0.733737207378856,0.21075141076776,3.48152927995061,0.000498559270921105,0.0186315601485192,"76"
"YIL004C","chrIX","YIL004C",458.157576484361,0.710418562772052,0.25960647452824,2.73652097492189,0.00620926364204998,0.0942694455655794,"76"
"YIL005W","chrIX","YIL005W",1306.96457609179,0.624825785065627,0.199068536316227,3.13874706986879,0.00169671831156021,0.0396634527476439,"76"
"YIL010W","chrIX","YIL010W",376.272993111786,0.910436421223915,0.226076376868204,4.02711877214253,5.64645136529882e-05,0.00404301922512377,"76"
"YIL011W","chrIX","YIL011W",156.363946285715,0.822179101987249,0.298310608469457,2.75611754541887,0.00584919724807379,0.0906619740455636,"76"
"YIL013C","chrIX","YIL013C",466.904842906088,0.748111206643396,0.225942794012065,3.3110646874777,0.000929417209336384,0.0282209453726216,"76"
"YIL024C","chrIX","YIL024C",898.667015817974,1.17720604395805,0.307897612851064,3.82336853169268,0.000131640795725697,0.0071014877353051,"76"
"YIL034C","chrIX","YIL034C",1902.86481134148,0.894485075151218,0.199784346974334,4.47725304158154,7.56096121888438e-06,0.00102847520114634,"76"
"YIL035C","chrIX","YIL035C",1225.92200717263,0.677033307543405,0.209792682718772,3.22715405880466,0.00125028123818625,0.0335832753737817,"76"
"YIL037C","chrIX","YIL037C",114.286179722041,0.933993240264567,0.285738337548243,3.26870117702311,0.00108042340266388,0.0312762981900678,"76"
"YIL039W","chrIX","YIL039W",1712.49197513311,0.762729421854237,0.203717900031277,3.74404714429676,0.000181079653561928,0.00911434256261706,"76"
"YIL040W","chrIX","YIL040W",332.537703030816,0.878447111140842,0.228374881656046,3.84651370050348,0.00011981043427602,0.00674973051876687,"76"
