"genesGC_1$GENEID" "genesGC_1$TXCHROM" "GENEID" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "Sample"
"YAL017W3" "YAL017W" "chrI" "YAL017W" 1444.23838745881 0.695027706207207 0.275217416512589 2.52537690024938 0.0115574263946538 0.0643140849272221 "4"
"YAL039C3" "YAL039C" "chrI" "YAL039C" 1109.88822823204 1.65435571245412 0.314557735707525 5.25930703542557 1.44599277496768e-07 3.21863013296591e-06 "4"
"YAL044C3" "YAL044C" "chrI" "YAL044C" 2324.3565484872 -1.38742463377678 0.35218965775667 -3.93942469127064 8.16772350364343e-05 0.00103242242567547 "4"
"YAL044W-A3" "YAL044W-A" "chrI" "YAL044W-A" 195.123374563094 -1.0437527551951 0.346524914219349 -3.01205688931911 0.00259483963236114 0.0193758305099368 "4"
"YAL054C3" "YAL054C" "chrI" "YAL054C" 36628.2682245559 -2.72433655898125 0.282353788455362 -9.64866302621593 4.98007501128063e-22 9.93702824572317e-20 "4"
"YAL060W3" "YAL060W" "chrI" "YAL060W" 4738.45807448338 -0.788118520699742 0.257516386411715 -3.06045969222209 0.00220997505473167 0.0168907395769985 "4"
"YAL062W3" "YAL062W" "chrI" "YAL062W" 12306.2722717472 -3.20235604945607 0.306937302304347 -10.4332579501228 1.7479033021071e-25 5.13975565730126e-23 "4"
"YAR015W3" "YAR015W" "chrI" "YAR015W" 1701.44779822071 -1.11020086335216 0.364578673511488 -3.04516128894515 0.00232555559105329 0.0176055272184482 "4"
"YAR018C3" "YAR018C" "chrI" "YAR018C" 287.430418158628 -0.833253014009942 0.326866849149049 -2.54921236637853 0.0107966532123144 0.0608687199769935 "4"
"YAR042W3" "YAR042W" "chrI" "YAR042W" 1709.60203594146 0.854243808229574 0.288396726744225 2.96204404908934 0.00305604059970321 0.0219461424557093 "4"
"YBL001C3" "YBL001C" "chrII" "YBL001C" 2644.87816402425 -1.15299854755048 0.335877223840141 -3.43279765852549 0.000597387743340787 0.00569557222191975 "4"
"YBL008W3" "YBL008W" "chrII" "YBL008W" 181.160186132018 0.901760002187265 0.366046703767206 2.46351078402486 0.013758375655843 0.0739827187576465 "4"
"YBL011W3" "YBL011W" "chrII" "YBL011W" 538.10135835758 0.846412952772549 0.322928134758343 2.62105670478649 0.00876576804044382 0.0512283954413804 "4"
"YBL021C3" "YBL021C" "chrII" "YBL021C" 382.225836705905 0.727586810409584 0.310281256820217 2.34492672185856 0.0190308194450559 0.0953351795138265 "4"
"YBL022C3" "YBL022C" "chrII" "YBL022C" 1642.38699352379 1.46243425525188 0.331785386924545 4.40777174910499 1.04439521656194e-05 0.000165768070310556 "4"
"YBL027W3" "YBL027W" "chrII" "YBL027W" 4759.99851302329 -0.781097731148197 0.265415733914054 -2.94292173123817 0.00325130606983269 0.0232002150619987 "4"
"YBL030C3" "YBL030C" "chrII" "YBL030C" 14141.7258949107 1.44999760011029 0.347725811362281 4.16994526356744 3.04672805826224e-05 0.00043093847244332 "4"
"YBL038W3" "YBL038W" "chrII" "YBL038W" 1458.83944926905 1.1114138983364 0.258047203940845 4.30701779117583 1.65470305741328e-05 0.000250537289478807 "4"
"YBL039W-B3" "YBL039W-B" "chrII" "YBL039W-B" 263.670317642646 -1.34447307896376 0.395064525375981 -3.40317338714285 0.000666079966448782 0.0061919946298658 "4"
"YBL043W3" "YBL043W" "chrII" "YBL043W" 2874.84118996531 0.744510382230256 0.27104079353476 2.74685729967351 0.00601693075835908 0.0383313479440732 "4"
"YBL051C3" "YBL051C" "chrII" "YBL051C" 670.449941159666 1.02263170621428 0.313080410238089 3.2663548173985 0.0010894165382258 0.00931492693995233 "4"
"YBL059C-A3" "YBL059C-A" "chrII" "YBL059C-A" 899.964534437624 1.25297783957467 0.310241575270061 4.03871672738887 5.37444222081296e-05 0.000716635052211981 "4"
"YBL067C3" "YBL067C" "chrII" "YBL067C" 1721.59422687547 -1.4991518940106 0.273925774324967 -5.47283985125149 4.42880319362004e-08 1.10463051083728e-06 "4"
"YBL072C3" "YBL072C" "chrII" "YBL072C" 1208.57272968107 -0.898238009824473 0.329089894154577 -2.72946093386435 0.00634379649787695 0.0400031501508335 "4"
"YBL075C3" "YBL075C" "chrII" "YBL075C" 1673.82564771386 -1.28129498130576 0.404828736043204 -3.16502972054094 0.00155067110813267 0.0125148441037846 "4"
"YBL080C3" "YBL080C" "chrII" "YBL080C" 357.622728435829 1.07189474109822 0.299800174661147 3.5753639647133 0.000349740996585603 0.00367293787203715 "4"
"YBL090W3" "YBL090W" "chrII" "YBL090W" 767.702823801539 1.59383469802398 0.287196825059744 5.54962506181057 2.86282899031673e-08 7.50921388211248e-07 "4"
"YBL092W3" "YBL092W" "chrII" "YBL092W" 4910.06628372843 -0.832112933915511 0.272949314692389 -3.04859872923035 0.00229911352373588 0.0174526457297722 "4"
"YBL098W3" "YBL098W" "chrII" "YBL098W" 1661.08891666336 -1.50178194364083 0.258186558507254 -5.81665425312464 6.0037140796435e-09 1.77474870703536e-07 "4"
"YBR003W3" "YBR003W" "chrII" "YBR003W" 782.558298890239 1.49002985075776 0.273641964231917 5.44518036530002 5.1752917814508e-08 1.26817347293709e-06 "4"
"YBR009C3" "YBR009C" "chrII" "YBR009C" 3220.07407084184 -0.909649353769611 0.327658476165502 -2.77621187895088 0.00549963554779426 0.0356455496583834 "4"
"YBR016W3" "YBR016W" "chrII" "YBR016W" 850.879158446458 -0.930258378124131 0.271898882908074 -3.42133946331307 0.0006231350095879 0.00592084234450272 "4"
"YBR022W3" "YBR022W" "chrII" "YBR022W" 137.608961025274 0.968961463418746 0.365182742016373 2.65336050128925 0.00796947044951356 0.0476546701139966 "4"
"YBR024W3" "YBR024W" "chrII" "YBR024W" 811.602921080141 0.931314294802958 0.265762109399987 3.50431555839767 0.000457782554677833 0.00455094507648586 "4"
"YBR026C3" "YBR026C" "chrII" "YBR026C" 9659.51801598923 -2.23221918214156 0.307883743602069 -7.25020150796477 4.16152029145396e-13 2.32504138683533e-11 "4"
"YBR037C3" "YBR037C" "chrII" "YBR037C" 697.046633266712 2.10686149316417 0.286221262575486 7.36095380967205 1.82600748273394e-13 1.05174266041593e-11 "4"
"YBR043C3" "YBR043C" "chrII" "YBR043C" 3163.03595486952 -1.54641971692636 0.29474595837697 -5.24661890341696 1.54915881885635e-07 3.38091809412127e-06 "4"
"YBR044C3" "YBR044C" "chrII" "YBR044C" 795.614981538736 1.22955747437645 0.270559398470156 4.5445010645678 5.506552905584e-06 9.29459549350387e-05 "4"
"YBR046C3" "YBR046C" "chrII" "YBR046C" 7305.2573968479 -0.818587781713357 0.251632149380321 -3.25311286228426 0.00114148149495892 0.009648195328798 "4"
"YBR054W3" "YBR054W" "chrII" "YBR054W" 8364.52559566844 -1.23458229734774 0.356428425272416 -3.46375936881059 0.000532682786974213 0.0051938895825915 "4"
"YBR058C-A3" "YBR058C-A" "chrII" "YBR058C-A" 470.79403396978 -0.923031293566592 0.34742714698922 -2.6567621487426 0.00788950846065411 0.0474619927461436 "4"
"YBR067C3" "YBR067C" "chrII" "YBR067C" 15848.8362897112 -3.57491445787575 0.274461014154121 -13.0252176940085 8.79498916721496e-39 6.14220055965375e-36 "4"
