"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YGL001C","chrVII","YGL001C",1957.45771018775,0.819712115877674,0.262687218298053,3.12048725167741,0.00180552112916035,0.0231363452949974,"61"
"YGL004C","chrVII","YGL004C",777.505244161534,0.837863470190071,0.271960238955347,3.08083076191016,0.00206423940713559,0.0254589526880057,"61"
"YGL006W","chrVII","YGL006W",5209.78417663538,0.843693692582199,0.259262182827759,3.25421040346138,0.00113708028373526,0.0162477430824268,"61"
"YGL011C","chrVII","YGL011C",2883.04104243661,0.705577522448815,0.250226497951996,2.81975541448921,0.00480602661537751,0.0472733639086517,"61"
"YGL012W","chrVII","YGL012W",1553.78240929377,1.35288273221058,0.272170194568047,4.97072331655454,6.67035824347942e-07,4.00723564584081e-05,"61"
"YGL013C","chrVII","YGL013C",846.223401377194,1.07554093331701,0.28273512359125,3.80405844047845,0.000142344575096474,0.00321975360754656,"61"
"YGL018C","chrVII","YGL018C",360.698393770808,1.36661968841927,0.2987825729795,4.57396050509623,4.78590093662913e-06,0.000210541956952338,"61"
"YGL022W","chrVII","YGL022W",1799.58145230843,1.00665376567909,0.295815956454085,3.40297317881612,0.000666568236441897,0.0108892302251488,"61"
"YGL026C","chrVII","YGL026C",3700.50946747305,1.09862011758242,0.322200394570427,3.40974168901052,0.000650244346336813,0.010716563902607,"61"
"YGL027C","chrVII","YGL027C",1327.95631053604,0.918331754977293,0.267021442932195,3.43916857347852,0.000583503768187039,0.0097898965551381,"61"
"YGL035C","chrVII","YGL035C",193.345047767957,0.993830624514468,0.359640056981218,2.76340358984642,0.00572019882733795,0.0542593393010817,"61"
"YGL039W","chrVII","YGL039W",224.472289709989,1.06788796072794,0.353981895514325,3.01678694379646,0.00255469300486261,0.0296737418257119,"61"
"YGL040C","chrVII","YGL040C",2155.36620031605,1.54267952683815,0.27976444511881,5.51420866287353,3.50352736657371e-08,3.31766227068598e-06,"61"
"YGL043W","chrVII","YGL043W",586.629058947734,0.899320214605191,0.278511161610113,3.22902755281365,0.0012421192701542,0.0173060358163379,"61"
