"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YLL002W","chrXII","YLL002W",338.037414236598,0.991331315564582,0.198678421289942,4.98962750523309,6.04958327413338e-07,5.12106390190654e-05,"77"
"YLL003W","chrXII","YLL003W",1001.46188964703,0.474857776467519,0.180717823156013,2.62762005525917,0.00859844944668121,0.0777215575850244,"77"
"YLL004W","chrXII","YLL004W",206.316451110656,0.593851120183722,0.234328636125115,2.53426610594296,0.0112683124207613,0.0928555479274235,"77"
"YLL005C","chrXII","YLL005C",914.397437687987,0.418438689438078,0.159791938036085,2.61864706430673,0.00882792302111735,0.0788000438039202,"77"
"YLL006W","chrXII","YLL006W",851.061144223814,0.635603177988435,0.177829872290808,3.5742205165003,0.000351272796152264,0.00769631808667725,"77"
"YLL008W","chrXII","YLL008W",595.003496433053,0.464941461223652,0.179810131357688,2.58573561852734,0.00971714328946718,0.0837803696886623,"77"
"YLL009C","chrXII","YLL009C",968.330479735819,0.830898696721069,0.226882366190991,3.66224449555332,0.000250015068065122,0.00589381512776303,"77"
"YLL011W","chrXII","YLL011W",366.094827231389,0.704361446110111,0.184542160216717,3.81680503405262,0.000135190912328458,0.00357967595819476,"77"
"YLL014W","chrXII","YLL014W",461.328722444387,0.734481724762358,0.230372325769884,3.18823765965719,0.00143142833139231,0.0225914974222849,"77"
"YLL015W","chrXII","YLL015W",2302.10038503703,0.438170216347409,0.146590252965481,2.98908152133819,0.00279817462985921,0.0371437572453742,"77"
"YLL022C","chrXII","YLL022C",971.414850855184,0.413043672088431,0.164601353872301,2.50935768370942,0.0120950942418718,0.0982199004786889,"77"
"YLL025W","chrXII","YLL025W",181.713097510928,0.717271472700373,0.242594859635361,2.95666393664931,0.0031098686401204,0.0393987212978519,"77"
"YLL031C","chrXII","YLL031C",828.604988863749,0.587180879702972,0.161909216303514,3.62660565660603,0.000287171345595012,0.00654867880750748,"77"
"YLL032C","chrXII","YLL032C",562.553049594113,0.52895893183995,0.191931332192884,2.75598009869678,0.00585165572608554,0.0597681911181717,"77"
"YLL035W","chrXII","YLL035W",91.9769641457887,1.03663386655013,0.335786862520179,3.08717815452901,0.00202066453825938,0.0289473148083466,"77"
"YLL036C","chrXII","YLL036C",498.022819797013,0.489289981518384,0.177203919914966,2.76116906303865,0.00575948536541528,0.0592564524161452,"77"
"YLL039C","chrXII","YLL039C",14512.241782532,0.400210342657961,0.154523658080821,2.58996161253597,0.0095986634946002,0.0834891855363216,"77"
"YLL045C","chrXII","YLL045C",3212.96698347074,1.10403728999025,0.167185493461358,6.60366678431602,4.01110557305321e-11,9.7434986246297e-09,"77"
"YLL049W","chrXII","YLL049W",405.362083754707,0.552804739487492,0.218468252466676,2.53036646398686,0.0113943448457717,0.0936179480195982,"77"
"YLL050C","chrXII","YLL050C",6648.37808124399,0.573222551754003,0.204426893599032,2.80404667733364,0.00504655984700275,0.0551763793839616,"77"
"YLL051C","chrXII","YLL051C",725.108609163848,0.610892143149351,0.173358038201752,3.52387549770495,0.000425284029685413,0.00891680467014663,"77"
"YLL053C","chrXII","YLL053C",211.60616307017,1.32427738405543,0.230617849885169,5.74230218829472,9.33979539061417e-09,1.37319570650951e-06,"77"
"YLL054C","chrXII","YLL054C",269.438795105608,1.00103917184001,0.215545070711157,4.64422205776845,3.41360256721228e-06,0.00019071797543015,"77"
"YLL055W","chrXII","YLL055W",1400.13021337541,1.1563611839414,0.161006495190107,7.18207785702089,6.8659800015514e-13,2.25648413345104e-10,"77"
"YLL056C","chrXII","YLL056C",834.143775647908,0.766256385214369,0.173024024076877,4.42861266984468,9.48411701737491e-06,0.000464804927860295,"77"
"YLL057C","chrXII","YLL057C",211.449628468785,0.593114347810488,0.213369889063122,2.77974718182951,0.00544012335190965,0.0571315209908256,"77"
"YLL058W","chrXII","YLL058W",601.183725409649,1.03627885086602,0.195264993832791,5.30703855578642,1.11420616822627e-07,1.19712881959234e-05,"77"
"YLR001C","chrXII","YLR001C",1428.91237822002,0.414802854838991,0.153799556002299,2.69703545069266,0.00699598220561359,0.067159025056294,"77"
"YLR002C","chrXII","YLR002C",412.22586751469,0.700924093001995,0.230924815576054,3.0352913404023,0.00240303436403751,0.0333145235530461,"77"
"YLR008C","chrXII","YLR008C",390.894746748548,1.31923281520374,0.192083257646257,6.86802603917338,6.50963412883603e-12,1.73187266084795e-09,"77"
"YLR009W","chrXII","YLR009W",1066.01632497355,0.576775354324574,0.202855900330275,2.84327620436728,0.00446523557878842,0.051121457333383,"77"
"YLR016C","chrXII","YLR016C",640.872424100996,0.651370535827217,0.193548422088377,3.36541382667431,0.000764289364101763,0.0140463311751202,"77"
"YLR017W","chrXII","YLR017W",1314.44438445828,0.496449060546602,0.166605710678438,2.97978417741507,0.00288451536007419,0.0378474351528547,"77"
"YLR018C","chrXII","YLR018C",988.701575107627,0.445550856411075,0.168004057958555,2.65202437265526,0.00800107661292386,0.0737657013802073,"77"
"YLR020C","chrXII","YLR020C",547.442620515159,0.81495760674793,0.212746000624234,3.83066005638978,0.000127799969042456,0.00340008774781049,"77"
"YLR021W","chrXII","YLR021W",592.535649755366,0.594482133670747,0.221635589742347,2.68225032975001,0.00731287153772108,0.0693767531704601,"77"
"YLR022C","chrXII","YLR022C",299.546349502806,0.857536723448847,0.199446865400101,4.29957483527547,1.7112608524883e-05,0.000724304119913039,"77"
"YLR026C","chrXII","YLR026C",322.236694641565,0.991229222633477,0.208552417013577,4.75290210886862,2.00517445746214e-06,0.000130051167738566,"77"
"YLR029C","chrXII","YLR029C",8440.75653388312,0.569561318344805,0.219423382959139,2.5957184264672,0.00943933846449531,0.0824024750017739,"77"
"YLR030W","chrXII","YLR030W",200.242428839333,1.11813186868269,0.261826564321917,4.27050582731529,1.95030124785494e-05,0.00078958935302649,"77"
"YLR031W","chrXII","YLR031W",66.4980791814642,1.04749684808992,0.305855372740013,3.42481101020359,0.00061522722587706,0.0118526707275005,"77"
"YLR032W","chrXII","YLR032W",575.00349505655,0.652467349746407,0.197363996370028,3.30590868520482,0.000946689342318008,0.0168157416717094,"77"
"YLR033W","chrXII","YLR033W",705.061105627698,0.560729129655707,0.186164054145324,3.01201610713736,0.00259518826796361,0.0351073047290865,"77"
"YLR039C","chrXII","YLR039C",618.267326886343,0.597023053393693,0.176573302716815,3.38116263448494,0.000721798074328364,0.0134422861375752,"77"
"YLR042C","chrXII","YLR042C",87.1996493052233,1.63147779244677,0.296043105017731,5.5109467668536,3.56908662985191e-08,4.53192886385969e-06,"77"
"YLR044C","chrXII","YLR044C",2239.47357539247,-0.538495689891918,0.194424367840888,-2.76969237895431,0.00561092580338019,0.0583766153882405,"77"
"YLR045C","chrXII","YLR045C",1173.74746408241,0.540548320140605,0.182747898233181,2.95789076299462,0.00309751871033038,0.0393314478059451,"77"
"YLR046C","chrXII","YLR046C",1199.62136321258,1.08926987760783,0.283859026370154,3.837362128437,0.000124363014482192,0.00336680897278199,"77"
"YLR047C","chrXII","YLR047C",350.318845971778,0.707697723485977,0.214735745856084,3.29566798794774,0.000981879803325853,0.0170960657931913,"77"
"YLR048W","chrXII","YLR048W",6970.32545723614,0.967873363455416,0.184053763929798,5.2586447719949,1.45120913129658e-07,1.46201524895828e-05,"77"
"YLR050C","chrXII","YLR050C",1283.07887293429,0.759211251871821,0.176927862222003,4.29107797006664,1.7780786481955e-05,0.000741352642348376,"77"
"YLR051C","chrXII","YLR051C",440.731390188712,0.764564898745256,0.276307491014291,2.7670798787924,0.00565608945616626,0.0586281480363653,"77"
