"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YAL001C","chrI","YAL001C",1306.24069247677,0.651769122431424,0.257436307262764,2.53176845706603,0.0113488905207339,0.123772462599721,"7"
"YAL003W","chrI","YAL003W",2672.240120871,0.600456797382041,0.249810149008386,2.40365253279555,0.0162321936440604,0.158785637111005,"7"
"YAL005C","chrI","YAL005C",6582.97042518815,0.309435738749909,0.359041608819763,0.86183810218287,0.388776614488146,0.779351018473321,"7"
"YAL007C","chrI","YAL007C",812.13681055115,0.653345524748541,0.283118199135044,2.30767759453324,0.0210170751597032,0.186806404638096,"7"
"YAL008W","chrI","YAL008W",1019.23988002168,0.0404598457482216,0.340869237205628,0.118696090265882,0.905516134166571,0.974966663950004,"7"
"YAL009W","chrI","YAL009W",244.25741037967,0.361801247225305,0.335061173549967,1.0798065421667,0.280228337304176,0.695240412931284,"7"
"YAL010C","chrI","YAL010C",375.722940446429,0.252509012299976,0.306990544433861,0.822530259899835,0.410775171926785,0.793012035006512,"7"
"YAL011W","chrI","YAL011W",237.272627573028,0.787883205540164,0.325254637530566,2.42235809924808,0.0154201467772094,0.153305923857628,"7"
"YAL012W","chrI","YAL012W",603.199377693199,1.57296455389981,1.0223556424874,1.5385688585557,0.123909585998798,0.504291762333888,"7"
"YAL014C","chrI","YAL014C",391.58517586075,0.797731409292559,0.324419662621915,2.45894901327929,0.0139344405905546,0.143213631435381,"7"
"YAL015C","chrI","YAL015C",505.350037734514,0.66060464294992,0.281356730368602,2.34792550398375,0.0188782966423387,0.174393438459918,"7"
"YAL016W","chrI","YAL016W",3382.76064866759,0.440138578329308,0.259886463533529,1.69358023632702,0.0903450762262691,0.431858924578972,"7"
"YAL020C","chrI","YAL020C",184.074286121048,1.01964784806804,0.387621518901071,2.6305243603575,0.00852532594466623,0.10152903543265,"7"
"YAL025C","chrI","YAL025C",601.366070175382,0.519026807448636,0.286025987517309,1.81461416129969,0.0695832246923786,0.380667481903899,"7"
"YAL027W","chrI","YAL027W",240.981017829427,0.170117382159113,0.34960836845582,0.486594136491931,0.626545979624735,0.901791612292249,"7"
"YAL028W","chrI","YAL028W",207.170650761675,0.416773137596434,0.376584694478287,1.106718206309,0.268415781320833,0.688263476954633,"7"
"YAL030W","chrI","YAL030W",858.919942529046,0.388468632238074,0.271959972756023,1.42840370331472,0.153175693865773,0.555693013905104,"7"
"YAL031C","chrI","YAL031C",424.587617787014,0.505796252052328,0.29535129755612,1.71252422534633,0.0868001041187535,0.42530498243518,"7"
"YAL032C","chrI","YAL032C",438.068492931354,0.40382485306786,0.286707926073781,1.40848862672858,0.158986432365128,0.564870537198931,"7"
"YAL033W","chrI","YAL033W",142.43099407841,0.467870486729404,0.389692790228454,1.20061365891609,0.229901100180054,0.647505515057243,"7"
"YAL034C","chrI","YAL034C",1829.2295873741,0.225272298851947,0.255800348672829,0.880656731004193,0.378503642826537,0.772477377847067,"7"
"YAL034W-A","chrI","YAL034W-A",260.953972637843,0.640750760869507,0.344250737181016,1.86129088964763,0.0627031090132097,0.361185732044545,"7"
"YAL036C","chrI","YAL036C",449.244793319427,0.375655289263277,0.301126620728326,1.24749943513692,0.212214427229377,0.625678488892642,"7"
"YAL037W","chrI","YAL037W",101.301939397161,-0.242806371658187,0.419600113190947,-0.578661358815444,0.562817693980458,0.875281528246735,"7"
"YAL038W","chrI","YAL038W",1496.628712442,0.174571064996482,0.326411840848712,0.534818420013734,0.592775424471351,0.887704695258081,"7"
"YAL040C","chrI","YAL040C",1343.47671156434,0.31187738645495,0.272871477540294,1.14294608313871,0.253060977561441,0.674252351039058,"7"
"YAL044C","chrI","YAL044C",3068.5007130378,-0.327237920613095,0.349942451430058,-0.935119243966601,0.349726850157886,0.750520034864327,"7"
"YAL044W-A","chrI","YAL044W-A",208.129213685573,0.0555544147651745,0.333543322246644,0.166558318094865,0.867717592810482,0.967916555831819,"7"
"YAL047C","chrI","YAL047C",290.275303300356,0.54234319147662,0.310762868884572,1.74519946164503,0.0809501549283174,0.411740899440411,"7"
"YAL048C","chrI","YAL048C",373.756248640357,0.750855909629462,0.304894111900978,2.46267763240151,0.0137903843609712,0.14199948407782,"7"
"YAL049C","chrI","YAL049C",3140.15905040775,0.280146508134567,0.268685217330199,1.0426569459915,0.297107204813743,0.708864663749863,"7"
"YAL053W","chrI","YAL053W",1820.86643499281,0.308937423364929,0.27120620964986,1.13912370872253,0.25465156008913,0.676244652429289,"7"
"YAL054C","chrI","YAL054C",41803.2823853533,-0.296981740588218,0.283259961701082,-1.04844235240565,0.294434849151081,0.707760792286562,"7"
"YAL055W","chrI","YAL055W",197.11034990169,0.479961541722763,0.346289197212789,1.38601361401359,0.165742746460063,0.569749321048542,"7"
"YAL056W","chrI","YAL056W",1806.9676386296,0.568054428940223,0.260846734771246,2.17773256559407,0.0294259529274981,0.231952706540013,"7"
"YAL058W","chrI","YAL058W",199.296389722791,0.516112331321177,0.360514564874309,1.43159911306528,0.152258583624781,0.553861110099403,"7"
"YAL059W","chrI","YAL059W",69.63955200426,0.470094721121358,0.513220028363213,0.915971114028046,0.359682045654636,0.758965925362803,"7"
"YAL060W","chrI","YAL060W",6011.96061206345,0.246450281634164,0.257141307559946,0.958423537520166,0.337849231010917,0.740045741110525,"7"
"YAL062W","chrI","YAL062W",15858.2368313572,-0.328964684140542,0.306273158307181,-1.0740891756848,0.282782715467455,0.69684377657702,"7"
"YAL063C","chrI","YAL063C",96.7721757369171,-0.071551447023475,0.453926913626225,-0.157627681628044,0.874750189473142,0.968414973489189,"7"
"YAL067C","chrI","YAL067C",183.16231967193,-0.706947495550813,0.362431077959833,-1.95057084930548,0.0511081177089054,0.318121903451608,"7"
"YAR002C-A","chrI","YAR002C-A",2077.37792127096,0.504024301292684,0.292641119464876,1.72232905004718,0.0850099281717231,0.422360179055711,"7"
"YAR002W","chrI","YAR002W",665.428230858328,0.544423200042135,0.273564163907291,1.99011154190004,0.0465786496531885,0.305944655635691,"7"
