"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YLL003W","chrXII","YLL003W",907.05624017779,0.315101973957113,0.2228924047585,1.41369542985783,0.157451347792874,0.372649772847055,"18"
"YLL004W","chrXII","YLL004W",179.377593681199,0.583100847960114,0.300327376542499,1.94155076594424,0.0521915080602821,0.179476740154979,"18"
"YLL005C","chrXII","YLL005C",883.300709079552,0.390034605607068,0.220548666136446,1.76847410795841,0.076981677021245,0.234872796836572,"18"
"YLL006W","chrXII","YLL006W",803.818714330485,0.365820000147589,0.227859831466574,1.60546068077494,0.108392459545979,0.294915238370184,"18"
"YLL007C","chrXII","YLL007C",480.830837155414,0.296924983892882,0.230742808384095,1.28682226749455,0.198156243748998,0.428553777258204,"18"
"YLL008W","chrXII","YLL008W",476.376552514078,0.477440835109347,0.24183013101408,1.97428183620985,0.0483497050773585,0.171119932195836,"18"
"YLL015W","chrXII","YLL015W",1946.86836269057,0.177147579418889,0.197833343656941,0.895438433907671,0.370552762986463,0.607593385415972,"18"
"YLL016W","chrXII","YLL016W",1019.60386323436,-0.138973594715152,0.228019623056338,-0.609480854552657,0.542205759195399,0.752752049348317,"18"
"YLL017W","chrXII","YLL017W",128.772953590116,-0.32191057499236,0.306605237892862,-1.04991870721023,0.293755489868003,0.533168088299571,"18"
"YLL018C","chrXII","YLL018C",4979.77443833007,0.408614317808668,0.289973140684931,1.40914540168617,0.158792178205113,0.373428474594379,"18"
"YLL018C-A","chrXII","YLL018C-A",388.665329574496,-0.216067265594836,0.328965063581039,-0.656809155485317,0.511303636528303,0.730050906212933,"18"
"YLL019C","chrXII","YLL019C",2570.96850483789,0.41347242826625,0.332126029395563,1.24492629806441,0.213158843118624,0.44591468155318,"18"
"YLL021W","chrXII","YLL021W",985.944655237575,0.374998228196118,0.291114298451072,1.28814774880988,0.197694536605434,0.427727502647535,"18"
"YLL022C","chrXII","YLL022C",769.702006289912,-0.10018614734955,0.332807675730586,-0.301033163161333,0.763389206198411,0.885578145490446,"18"
"YLL023C","chrXII","YLL023C",1704.76901599,0.00103165052647501,0.248179266967099,0.00415687635426765,0.996683302087647,0.998003035201963,"18"
"YLL024C","chrXII","YLL024C",3680.22373608297,0.918760530634564,1.15929464214743,0.792516843632337,0.428059374464316,0.661109819060505,"18"
"YLL025W","chrXII","YLL025W",129.541231247194,0.455737247901028,0.29864273444021,1.52602824493716,0.127002830440101,0.325850549194143,"18"
"YLL026W","chrXII","YLL026W",12960.3685162397,1.36443057967143,0.892158051630331,1.5293597106231,0.126175294572058,0.324813677781376,"18"
"YLL029W","chrXII","YLL029W",3098.57551064172,0.245844120954673,0.257015179975289,0.956535411559388,0.338801802562453,0.58201991562381,"18"
"YLL032C","chrXII","YLL032C",545.014990964406,0.488938729403836,0.224855688898873,2.17445567776465,0.0296709305632866,0.121165701235627,"18"
"YLL033W","chrXII","YLL033W",201.155787308929,0.496047813126563,0.310809714174371,1.59598555162362,0.110492019182407,0.298461842560123,"18"
"YLL034C","chrXII","YLL034C",184.628888889837,0.656206862509399,0.387573630523059,1.6931153484921,0.0904335133163235,0.261230751214985,"18"
"YLL038C","chrXII","YLL038C",187.306029435941,0.721828764861325,0.352975339665958,2.04498355478441,0.0408564794363099,0.151205578616805,"18"
"YLL039C","chrXII","YLL039C",12930.9928862126,0.419156923346232,0.197655667072242,2.12064207191708,0.033951934788481,0.132597738046649,"18"
