"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YNL001W","chrXIV","YNL001W",497.474565621618,0.299987868448525,0.262324689709333,1.14357466230466,0.2528000746131,0.722105568727545,"76"
"YNL002C","chrXIV","YNL002C",832.25881641613,0.444139464397348,0.24847612279159,1.7874532949384,0.0738642544001901,0.400659795469769,"76"
"YNL003C","chrXIV","YNL003C",561.571886637087,0.30431067465248,0.217348302704961,1.40010605495993,0.161481562144464,0.601064282279226,"76"
"YNL004W","chrXIV","YNL004W",2710.64677961637,0.393991200852114,0.1940038204155,2.03084248551549,0.0422709756820166,0.295579400670121,"76"
"YNL006W","chrXIV","YNL006W",741.133206796182,0.248554909993902,0.242672383306364,1.02424061035454,0.30572164164357,0.769399464802986,"76"
"YNL007C","chrXIV","YNL007C",2392.94008393858,-0.568176363281888,0.300901730716063,-1.88824558080735,0.0589929892557209,0.352555108795828,"76"
"YNL008C","chrXIV","YNL008C",1466.27571450448,0.577800560305152,0.217902106528134,2.65165201709764,0.00800990467018011,0.113294525043788,"76"
"YNL009W","chrXIV","YNL009W",3788.78130412208,0.417266905654562,0.321419819487282,1.29819905418456,0.194218943061944,0.650930554821283,"76"
"YNL011C","chrXIV","YNL011C",349.029251188006,0.435083006575864,0.218349810324529,1.99259621947557,0.0463056795019869,0.312074585497709,"76"
"YNL012W","chrXIV","YNL012W",254.830757824067,0.641232641141373,0.249472945177404,2.57034942480589,0.0101595982140223,0.125578927481731,"76"
"YNL016W","chrXIV","YNL016W",2392.59260369083,0.33796605538943,0.202925630272149,1.6654675653153,0.0958195093780581,0.463493966756812,"76"
"YNL021W","chrXIV","YNL021W",349.48885116195,-0.072381027182897,0.219509796201948,-0.329739394028259,0.741596884808879,0.952907074079504,"76"
"YNL022C","chrXIV","YNL022C",419.037142438958,0.271878031273706,0.229741940244766,1.18340617731376,0.236648210304637,0.704022125118214,"76"
"YNL023C","chrXIV","YNL023C",467.301075559847,0.542127177479875,0.228563040730491,2.37189344238346,0.0176971937160313,0.176876961165414,"76"
"YNL024C","chrXIV","YNL024C",39.9521172409366,0.107342760202818,0.379799025789011,0.282630425340926,0.777460154791211,0.959492991382417,"76"
"YNL025C","chrXIV","YNL025C",336.603625308501,0.177826650284088,0.2214816933218,0.802895479156897,0.422035149274293,0.84085297557679,"76"
"YNL026W","chrXIV","YNL026W",911.771283157058,0.404722507310314,0.219564280700967,1.84329849107616,0.0652854413430289,0.372538876093895,"76"
"YNL027W","chrXIV","YNL027W",881.888426780326,0.532897617467825,0.206761973879431,2.57734827864709,0.00995615786246233,0.123886534471218,"76"
"YNL029C","chrXIV","YNL029C",228.321563877117,-0.00518686364824443,0.245160251105246,-0.0211570335111859,0.983120388893872,0.997421579174116,"76"
"YNL032W","chrXIV","YNL032W",507.478819494803,0.511864527491494,0.244563128250656,2.09297505782179,0.0363513811439164,0.274824311841761,"76"
"YNL035C","chrXIV","YNL035C",362.784484561143,0.312102671133251,0.221239457851177,1.41070075909874,0.158332867064747,0.59409384035644,"76"
"YNL037C","chrXIV","YNL037C",15899.0194104313,0.47996275438077,0.251522914013602,1.90822675644897,0.0563619148314025,0.343021806277828,"76"
"YNL038W","chrXIV","YNL038W",273.813198545017,0.375770761101444,0.240977149114344,1.55936263036766,0.118910575827976,0.509864456754338,"76"
"YNL039W","chrXIV","YNL039W",944.971144426642,0.427352824471527,0.204552149104489,2.08921209746483,0.0366886349287172,0.275140138720461,"76"
"YNL040W","chrXIV","YNL040W",505.918012321389,0.328283701380794,0.232055768132649,1.4146758946028,0.157163545191686,0.591700094616717,"76"
"YNL041C","chrXIV","YNL041C",614.802923418339,0.532872511905022,0.202243793767644,2.6348027891389,0.0084186180082693,0.114462431838272,"76"
"YNL042W","chrXIV","YNL042W",218.955758032937,0.630936869594609,0.234715254383012,2.68809486308477,0.00718609784111891,0.105377240520555,"76"
"YNL043C","chrXIV","YNL043C",59.2243401054718,0.645055385996859,0.329755579973238,1.95616215516114,0.0504460551088118,0.325546635568897,"76"
"YNL045W","chrXIV","YNL045W",1449.61896669059,0.438291483661848,0.285226490783274,1.53664367730443,0.124380590541718,0.523278885057666,"76"
"YNL046W","chrXIV","YNL046W",263.746867768959,0.195031432489315,0.22955264829362,0.849615257933555,0.395539026179731,0.826714743230964,"76"
"YNL047C","chrXIV","YNL047C",295.307543157819,0.327623336630568,0.225117816840325,1.45534165722187,0.145574699513714,0.568761762045169,"76"
"YNL048W","chrXIV","YNL048W",898.346539395286,0.55044241024888,0.208684473687012,2.63767783258491,0.00834758446023386,0.114462431838272,"76"
"YNL049C","chrXIV","YNL049C",284.859345864125,0.374293816041496,0.271141242002184,1.38043852450333,0.167451665488798,0.61219327104125,"76"
"YNL050C","chrXIV","YNL050C",439.447262993169,0.395786640759098,0.254410089180665,1.55570340010391,0.119778637697127,0.510452516257703,"76"
"YNL053W","chrXIV","YNL053W",728.140411966074,0.60221018503109,0.233342932512845,2.58079462080104,0.0098573205316913,0.122930468327141,"76"
"YNL054W","chrXIV","YNL054W",775.147460557146,0.413961851346479,0.219990002646324,1.88173028940775,0.0598726449913964,0.355481899646049,"76"
"YNL054W-B","chrXIV","YNL054W-B",35.8055937171045,-0.0862788703566603,0.411123494595135,-0.209861201052559,0.833776004937285,0.969808929041002,"76"
"YNL056W","chrXIV","YNL056W",474.991357317826,0.240430414407205,0.219837823060947,1.09367173973766,0.274098972979467,0.740517873325089,"76"
"YNL058C","chrXIV","YNL058C",315.36808361635,-0.0659649394671256,0.267107699606611,-0.246960082259991,0.804939117082851,0.967084832521099,"76"
"YNL059C","chrXIV","YNL059C",813.678941238539,0.480917723106701,0.203171280753155,2.36705562579486,0.0179302376848816,0.178202005198572,"76"
"YNL061W","chrXIV","YNL061W",731.698844166537,0.556423774824779,0.219345483396154,2.53674598724168,0.0111888105496895,0.133460565426536,"76"
"YNL062C","chrXIV","YNL062C",306.006900446238,0.196864573883704,0.224724299233963,0.876027089882015,0.381015306975837,0.821855964997689,"76"
"YNL064C","chrXIV","YNL064C",1149.66841840021,0.111789106990601,0.204346514656062,0.547056587575051,0.584339856083148,0.914934253189085,"76"
"YNL065W","chrXIV","YNL065W",57.968172670173,-0.252724306049365,0.429489283469183,-0.588429829978513,0.556243820261096,0.899948675990712,"76"
"YNL066W","chrXIV","YNL066W",544.23178757614,-0.239853770656546,0.224852486806795,-1.06671611269588,0.286100048940114,0.753981591239818,"76"
"YNL067W","chrXIV","YNL067W",1846.26057188603,0.314860680231479,0.236659065282957,1.33043997218117,0.183373351926304,0.638720023199665,"76"
"YNL068C","chrXIV","YNL068C",586.822878004548,0.234090649806935,0.209402966876791,1.11789557377508,0.263611595685672,0.731794463152974,"76"
"YNL069C","chrXIV","YNL069C",3966.76072929218,0.398453403185891,0.224288000095739,1.77652573038151,0.0756463048068682,0.405578369420963,"76"
"YNL072W","chrXIV","YNL072W",331.526083319117,0.589928434367589,0.288510495075201,2.04473821381722,0.0408806740391001,0.289848129259457,"76"
"YNL073W","chrXIV","YNL073W",503.167372218752,0.300412521805468,0.26372131360016,1.13912871775293,0.25464947117005,0.723639911256668,"76"
"YNL074C","chrXIV","YNL074C",766.664385481842,0.612460509623379,0.241478713615574,2.53629191763211,0.0112033300850269,0.133460565426536,"76"
"YNL075W","chrXIV","YNL075W",317.352382627374,0.512919203035994,0.265911409079018,1.92891010134724,0.0537420235877863,0.334734320830504,"76"
"YNL076W","chrXIV","YNL076W",735.302419747244,0.481317635008453,0.217110496561515,2.21692475781372,0.0266282336210493,0.226786495793906,"76"
