"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YIL002W-A","chrIX","YIL002W-A",340.192570013709,0.608985487182254,0.333950102106235,1.82358227573928,0.0682152481554056,0.382649188197039,"76"
"YIL003W","chrIX","YIL003W",489.836455757805,0.376221893970412,0.224011669671467,1.67947453149283,0.0930595984006833,0.456126839930766,"76"
"YIL006W","chrIX","YIL006W",213.035473386903,0.446933858533504,0.25151765770033,1.77694823743152,0.0755767567734994,0.405578369420963,"76"
"YIL007C","chrIX","YIL007C",832.631658674013,0.45439787800813,0.237930252338409,1.90979446094916,0.0561596827627433,0.342892317652898,"76"
"YIL008W","chrIX","YIL008W",317.121904541977,0.713454334807749,0.292021026799589,2.4431608320362,0.0145592473742766,0.157951516133272,"76"
"YIL009C-A","chrIX","YIL009C-A",281.654291004951,0.266816489855856,0.249348252383833,1.07005558412791,0.284594289935434,0.752854307703251,"76"
"YIL009W","chrIX","YIL009W",877.153331655586,0.16957387117329,0.267300287837431,0.634394644858831,0.525823303554324,0.887009298598432,"76"
"YIL014W","chrIX","YIL014W",750.954872030913,0.406392973600367,0.210971638261112,1.92629197436192,0.0540679269792985,0.335269154310034,"76"
"YIL015W","chrIX","YIL015W",70.7471643255236,-0.18126500822393,0.36969741989349,-0.490306392390168,0.623917104276775,0.925036524310795,"76"
"YIL016W","chrIX","YIL016W",204.510275080073,0.228304320994798,0.261220697976546,0.873990165263615,0.382123609611656,0.821855964997689,"76"
"YIL017C","chrIX","YIL017C",1298.82187300799,0.402064783387981,0.204228626379159,1.96869944491294,0.0489876150943584,0.321236860953263,"76"
"YIL018W","chrIX","YIL018W",5037.95031190707,0.410761217062958,0.250876543423682,1.63730419535182,0.101566924760799,0.477684677806738,"76"
"YIL019W","chrIX","YIL019W",268.167379726567,0.00890895013919726,0.282646412932337,0.0315197707509204,0.974855025198482,0.993708269619398,"76"
"YIL020C","chrIX","YIL020C",153.123799497806,-0.273353973701615,0.29124812858107,-0.938560446837431,0.347956468372921,0.800313455509811,"76"
"YIL021W","chrIX","YIL021W",379.089689741068,0.242013641408181,0.22832609392192,1.05994736410172,0.289168546132717,0.757778924598259,"76"
"YIL022W","chrIX","YIL022W",1525.31265696426,0.459496476021886,0.249074971174334,1.84481192090663,0.065064902720139,0.372075344419055,"76"
"YIL023C","chrIX","YIL023C",706.272049383385,0.583838125624412,0.24708690538913,2.36288574137485,0.0181332592905628,0.178994282660837,"76"
"YIL026C","chrIX","YIL026C",1399.17015704725,0.451211175399868,0.246852133936993,1.82786013717441,0.0675705450148612,0.379795407442686,"76"
"YIL027C","chrIX","YIL027C",422.511350503819,0.444760361658199,0.262857045936913,1.69202373888408,0.0906414474782537,0.44855072370328,"76"
"YIL028W","chrIX","YIL028W",32.4226862782745,0.35009254093012,0.458902414093285,0.76289104214421,0.445528378936906,0.848676117668085,"76"
"YIL029C","chrIX","YIL029C",122.421049015074,-0.609837416797866,0.305555521042001,-1.99583177132001,0.0459522372913983,0.310441535365227,"76"
"YIL030C","chrIX","YIL030C",1022.75191529155,0.566868681367876,0.219610923734108,2.58124082231086,0.00984458809101476,0.122930468327141,"76"
"YIL031W","chrIX","YIL031W",324.155983439282,0.480226488488207,0.24483575999927,1.96142299021041,0.0498297002944094,0.324852433541266,"76"
"YIL033C","chrIX","YIL033C",5488.11336830944,0.50728250734678,0.203650489493845,2.49094666360775,0.0127403243703659,0.144675187514703,"76"
"YIL036W","chrIX","YIL036W",1589.41459361734,0.450442101664123,0.227074762945414,1.98367311198032,0.0472922928887708,0.313093584678452,"76"
"YIL038C","chrIX","YIL038C",661.740177668638,0.359880409389781,0.210704921279951,1.70798293273668,0.0876395093772507,0.439140752368341,"76"
"YIL041W","chrIX","YIL041W",2413.50711751685,0.718589617270024,0.271106179561833,2.65058368802741,0.00803528176758287,0.113366462715873,"76"
"YIL042C","chrIX","YIL042C",887.113372854777,0.282619077373556,0.251015501933635,1.12590288327402,0.260206628812177,0.727354688555787,"76"
"YIL043C","chrIX","YIL043C",3500.14516412309,0.499695733981548,0.222617506124983,2.24463809104486,0.0247913753563237,0.216759700557484,"76"
"YIL044C","chrIX","YIL044C",610.622968843566,0.538728290452706,0.203734669594815,2.64426418696495,0.00818687296877075,0.114064985726988,"76"
"YIL046W","chrIX","YIL046W",1527.51687508428,0.155990620992406,0.268194439034474,0.581632570585681,0.560814199239735,0.901400728179631,"76"
"YIL047C","chrIX","YIL047C",1074.67278093403,0.559125586064577,0.219193175526301,2.55083482741681,0.0107465242709407,0.13052354587336,"76"
"YIL049W","chrIX","YIL049W",102.702682167615,0.577648896783041,0.296626069850184,1.94739760087437,0.0514870854746083,0.327691620854389,"76"
"YIL051C","chrIX","YIL051C",3729.12453155786,0.505279653131793,0.215436138076046,2.3453802024312,0.0190076857842334,0.184613568527467,"76"
"YIL052C","chrIX","YIL052C",2366.03603287198,0.543895205275152,0.278130860385445,1.95553706094103,0.0505197134388283,0.325546635568897,"76"
"YIL055C","chrIX","YIL055C",927.114052896663,0.269789663695093,0.231293649412679,1.16643783510774,0.243437468837629,0.711768356048245,"76"
"YIL058W","chrIX","YIL058W",44.5059064026644,0.663008987456074,0.36914906911285,1.79604675436251,0.0724870815273151,0.395565166459771,"76"
"YIL061C","chrIX","YIL061C",299.175133378679,0.559855994073394,0.222071397320497,2.52106304922017,0.0117000885924464,0.136978381381276,"76"
"YIL062C","chrIX","YIL062C",1559.40842142097,0.459314094379026,0.193163788022536,2.3778478310098,0.0174140105148132,0.175627684690765,"76"
"YIL063C","chrIX","YIL063C",1420.31249823311,0.54040676273247,0.234055479924141,2.30888318832621,0.0209500641301835,0.19872327384607,"76"
"YIL064W","chrIX","YIL064W",762.134612244885,0.397513902022097,0.219440085900736,1.81149173538837,0.0700647672409662,0.387960212661326,"76"
"YIL065C","chrIX","YIL065C",2449.48742641314,0.405135636501697,0.214180901781751,1.89155817877043,0.0585498724924875,0.350985126196918,"76"
"YIL067C","chrIX","YIL067C",133.225461297229,0.317910329451268,0.319420338159833,0.995272659476651,0.319603671366599,0.779802922821719,"76"
"YIL068C","chrIX","YIL068C",612.474621596662,0.451691334423225,0.240812934704375,1.87569382424465,0.060697334426715,0.357340366113863,"76"
"YIL069C","chrIX","YIL069C",1388.40423049882,0.648734569453069,0.283874997729042,2.2852825174561,0.0222962673698716,0.206655691825954,"76"
"YIL071C","chrIX","YIL071C",242.213100562498,0.726303901761291,0.312865624851396,2.32145638277221,0.0202622255423492,0.19351291300018,"76"
"YIL071W-A","chrIX","YIL071W-A",72.8953064068184,0.776595075666085,0.378523910780705,2.05164073800347,0.0402045900088812,0.288279836185491,"76"
"YIL073C","chrIX","YIL073C",190.530716185214,0.526333007812709,0.251220722022029,2.09510188322186,0.0361619365783478,0.274133975119714,"76"
"YIL075C","chrIX","YIL075C",3665.8427487364,0.272597916157649,0.237008494523262,1.15016095396064,0.250077584893305,0.720197663298399,"76"
"YIL076W","chrIX","YIL076W",1537.5716808568,0.45788359884281,0.215939883936735,2.1204216214961,0.0339705049081479,0.263968304480977,"76"
"YIL079C","chrIX","YIL079C",90.0914338679555,0.306238924952702,0.315009556428049,0.972157570155018,0.330972165262293,0.78659568002395,"76"
"YIL083C","chrIX","YIL083C",3354.88956396615,0.549641815425187,0.212338848627824,2.58851274261437,0.00963913805880775,0.121292487239998,"76"
"YIL084C","chrIX","YIL084C",209.109744114549,0.0724299962391654,0.265274521752434,0.273037892070013,0.784824088129692,0.960281852648675,"76"
"YIL085C","chrIX","YIL085C",821.42053390764,0.423931867142694,0.208025289572262,2.03788620130934,0.041561314877097,0.292815972532586,"76"
"YIL086C","chrIX","YIL086C",42.846103052591,0.99278241348082,0.384165940491364,2.58425411740304,0.00975898614470307,0.122249900427032,"76"
