"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YOL001W","chrXV","YOL001W",555.323926081062,0.772213884610799,0.514780377988749,1.50008414778326,0.133592606676188,0.723238268895215,"11"
"YOL002C","chrXV","YOL002C",384.460017672524,0.663190921167229,0.395731124462598,1.67586242317392,0.0937651435578843,0.652080652243905,"11"
"YOL003C","chrXV","YOL003C",387.108105528392,1.14534475100328,0.416539465640436,2.74966682746927,0.00596558869721722,0.210947747160459,"11"
"YOL004W","chrXV","YOL004W",1130.65159352685,0.684624019286299,0.367937981185555,1.86070494021936,0.0627858558302613,0.573177412620375,"11"
"YOL005C","chrXV","YOL005C",664.530993628266,0.533999328110569,0.620203256023302,0.861006972995489,0.389234202612963,0.896101251499388,"11"
"YOL006C","chrXV","YOL006C",736.528636636989,0.000890431265860254,0.293494186676976,0.00303389745446739,0.997579303775585,0.999966216817384,"11"
"YOL007C","chrXV","YOL007C",889.650430542629,-0.740760267527966,0.728409164846769,-1.01695627029047,0.309174232763492,0.878915315010465,"11"
"YOL008W","chrXV","YOL008W",211.69249200204,0.947415641051857,0.386987706834081,2.44818019880424,0.0143579827050151,0.327420609685385,"11"
"YOL009C","chrXV","YOL009C",510.792009771951,0.851972799976628,0.443783610247414,1.91979329633567,0.0548840139745529,0.54744152059924,"11"
"YOL010W","chrXV","YOL010W",389.603195368428,-0.00401088234112766,0.410793574139514,-0.00976374167860154,0.992209785033551,0.999490726728407,"11"
"YOL011W","chrXV","YOL011W",1244.44838381436,-0.205434663655706,0.405863370594952,-0.506167046694954,0.612739386374033,0.960789008238367,"11"
"YOL012C","chrXV","YOL012C",990.581341073302,0.031367899173075,0.36413727582384,0.0861430599273498,0.931352693949762,0.996069582905306,"11"
"YOL013C","chrXV","YOL013C",1006.96337309859,1.15841562990534,0.657411412217756,1.76208628018406,0.0780547209819157,0.62172315280694,"11"
"YOL014W","chrXV","YOL014W",103.221154316155,-2.05521409061227,0.77520738486486,-2.65117971105313,0.00802111496835945,0.239646894803338,"11"
