"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YOL004W","chrXV","YOL004W",1089.63521286223,0.320140018314488,0.232609362310018,1.37629893799292,0.168776431630036,0.363165993852029,"11"
"YOL006C","chrXV","YOL006C",738.168395024877,0.180733402002887,0.190059907070147,0.950928603454395,0.341675917115581,0.558645998309581,"11"
"YOL011W","chrXV","YOL011W",1337.01025134663,-0.0961538916943929,0.206849764988376,-0.464848928882257,0.642055190306367,0.791044769542094,"11"
"YOL012C","chrXV","YOL012C",866.078160532797,-0.120770074856418,0.204050985362694,-0.591862247769855,0.553963385487017,0.737583814146185,"11"
"YOL013W-A","chrXV","YOL013W-A",5.14429199374449,-1.52455589048788,1.38561939690849,-1.10027031513083,0.271255038650905,0.490608147729636,"11"
"YOL013W-B","chrXV","YOL013W-B",3.47161869158953,0.158653494306531,0.808894540327779,0.19613619130405,0.844509690789755,0.922069747167479,"11"
"YOL014W","chrXV","YOL014W",189.300341359659,-0.762684077194385,0.596069862056853,-1.2795212872575,0.200759140777133,0.404338849679375,"11"
"YOL015W","chrXV","YOL015W",159.541787010747,0.551488689837624,0.55041029350518,1.00195925902035,0.316400504747971,0.537135339695816,"11"
"YOL016C","chrXV","YOL016C",3409.76418884705,-0.444695616471488,0.395974030999316,-1.12304237565583,0.261460905529654,0.480484934002473,"11"
"YOL017W","chrXV","YOL017W",478.350764095658,-0.126796424061239,0.303762600107998,-0.417419471706388,0.6763853779784,0.81723385457171,"11"
"YOL020W","chrXV","YOL020W",963.443225947063,-0.251379007302046,0.24734743680888,-1.01629922082549,0.309524682135651,0.531062970064796,"11"
"YOL021C","chrXV","YOL021C",676.38230739446,0.355310645360765,0.187815562943963,1.89180619428634,0.0585611414498099,0.180381154181726,"11"
"YOL028C","chrXV","YOL028C",159.51100566464,0.165348603174274,0.273777690453294,0.603952071114728,0.545896549291733,0.73204608844284,"11"
"YOL029C","chrXV","YOL029C",226.841698637881,0.114813977817631,0.231457001912754,0.496048842198818,0.6198766953283,0.778919077446188,"11"
"YOL030W","chrXV","YOL030W",2451.70457298922,0.129999733883137,0.217353513471676,0.598102748866206,0.549792179387883,0.733926852294513,"11"
"YOL032W","chrXV","YOL032W",845.598242784317,0.538859787474851,0.297010950881248,1.81427582342006,0.0696812763290564,0.203577339445287,"11"
"YOL034W","chrXV","YOL034W",464.60173408304,0.0855734121216643,0.136033792278004,0.629059961415932,0.529331870460762,0.719193323777677,"11"
"YOL037C","chrXV","YOL037C",4.44592238423832,0.654016243824483,0.97425345295451,0.671299898236049,0.502053313976873,0.700116219665157,"11"
"YOL038W","chrXV","YOL038W",1966.71258040737,0.475682801011665,0.270552598522187,1.75818973319768,0.078762210363053,0.221020419638853,"11"
"YOL039W","chrXV","YOL039W",1412.43184657168,0.401753248164406,0.362716384395767,1.10762365707209,0.268065298016942,0.487037716199123,"11"
"YOL044W","chrXV","YOL044W",638.207827240451,0.036536731305164,0.209654807697351,0.174270896558246,0.861657988521396,0.932068186358577,"11"
"YOL046C","chrXV","YOL046C",0.627294136203024,2.20369911497059,2.07216934554243,1.06347443065457,0.28760629428058,0.509394735831755,"11"
"YOL050C","chrXV","YOL050C",9.13385031483967,0.714279636083247,0.634123580244901,1.12640447120321,0.260035868581494,0.478719993916258,"11"
"YOL051W","chrXV","YOL051W",1518.39391020483,0.193629792166183,0.218658477917445,0.885535260330901,0.375900713265869,0.59220647538471,"11"
"YOL052C-A","chrXV","YOL052C-A",4551.42163881894,1.4145417935367,0.967896697332079,1.46145946921376,0.143937648209622,0.326959397468491,"11"
"YOL054W","chrXV","YOL054W",522.165508500206,0.659695407954465,0.301834606557019,2.18561885755748,0.0288790055593781,0.109594851054681,"11"
"YOL055C","chrXV","YOL055C",604.688978525849,0.556392355081561,0.326594202627741,1.70361981506374,0.0884998565233638,0.238702492594867,"11"
"YOL058W","chrXV","YOL058W",8799.46038684885,-0.049870927568882,0.366799526397689,-0.135962355400675,0.891855243825319,0.948630521265058,"11"
"YOL059W","chrXV","YOL059W",893.365741377617,-0.0158308724160015,0.412035787556463,-0.0384211102387122,0.969353107785676,0.986913852491938,"11"
"YOL060C","chrXV","YOL060C",1192.9119578345,0.631306307833735,0.344505785134925,1.83249842259248,0.0669228408244502,0.199064333879974,"11"
"YOL067C","chrXV","YOL067C",182.460434343691,0.0427737038386011,0.216985812325618,0.197126730914614,0.843734518596253,0.921709540453879,"11"
"YOL069W","chrXV","YOL069W",274.359495409532,-0.478728085230683,0.252553015912165,-1.89555481450746,0.0580631812149524,0.179563074672754,"11"
"YOL076W","chrXV","YOL076W",272.585696511399,-0.132502289088805,0.231281322075535,-0.57290527354185,0.566728617204168,0.745905112104784,"11"
"YOL080C","chrXV","YOL080C",37.9530395524997,0.274471017860321,0.353481042161787,0.776480164768489,0.437493733771042,0.643367701284185,"11"
"YOL081W","chrXV","YOL081W",2434.68520197984,0.619223682340415,0.379856191307619,1.63015292763505,0.10311755013808,0.264863420352124,"11"
"YOL082W","chrXV","YOL082W",1945.17892788731,0.317022788447622,0.229886524345499,1.37904033022468,0.167929688426687,0.362479516010397,"11"
"YOL083W","chrXV","YOL083W",1096.56394099111,0.453148009106038,0.583822368788627,0.77617445533352,0.437674179662225,0.643448698851813,"11"
"YOL085W-A","chrXV","YOL085W-A",43.6465116557809,0.372401370762717,0.42286357306263,0.880665525444918,0.378531386628425,0.594230835992108,"11"
"YOL086C","chrXV","YOL086C",7590.56575147523,0.508462601921883,0.435949952079628,1.16633251018,0.243522752466536,0.458561576530041,"11"
"YOL088C","chrXV","YOL088C",1066.68742039851,0.0373506126575503,0.333289410868048,0.112066604697315,0.910774050742583,0.9562914677426,"11"
"YOL090W","chrXV","YOL090W",573.910884308815,-0.22579793832714,0.320506363588237,-0.704503760234939,0.481144306441921,0.682468935894934,"11"
"YOL091W","chrXV","YOL091W",99.1996520204687,0.504758010884941,0.293666883309311,1.71881148189697,0.0856962387266471,0.233232033518678,"11"
"YOL093W","chrXV","YOL093W",303.556253781519,0.266097942341619,0.35061869217413,0.75893826621618,0.447916959608767,0.652098206106147,"11"
"YOL097C","chrXV","YOL097C",718.439340662743,0.430518640242945,0.261178282109944,1.64837074800008,0.0993248620894625,0.258168904048525,"11"
"YOL099C","chrXV","YOL099C",3.04807603338799,-0.00477205715990866,0.981161501999809,-0.00486368161631111,0.996119507832135,0.998549931602814,"11"
"YOL102C","chrXV","YOL102C",311.840914643409,0.570838917485403,0.368906328818724,1.54738174135773,0.12181982236887,0.293831502881138,"11"
"YOL105C","chrXV","YOL105C",695.526594142955,0.306958404102899,0.206705822490921,1.48500124671806,0.137591904968734,0.318335762169429,"11"
"YOL106W","chrXV","YOL106W",20.4007813517014,0.364854998671636,0.34498175549205,1.05760664981034,0.290274045896597,0.512121618645194,"11"
"YOL107W","chrXV","YOL107W",124.295445091214,0.403884417750955,0.252019186736512,1.602593925411,0.10907284323106,0.274659192201389,"11"
"YOL109W","chrXV","YOL109W",8975.31628546866,0.339573519763305,0.338184102112207,1.00410846530756,0.31536364984469,0.536720345495509,"11"
"YOL110W","chrXV","YOL110W",422.671269076413,-0.539283296975832,0.491739557309466,-1.0966847977952,0.272819763361517,0.49199876811578,"11"
"YOL112W","chrXV","YOL112W",719.58734588833,0.0694113569139663,0.156948287578188,0.442256223276008,0.658318494761386,0.803622908793032,"11"
"YOL113W","chrXV","YOL113W",1135.52975203938,-0.395655612783644,0.217135885452554,-1.82215671978411,0.0684770607917265,0.201318164393125,"11"
"YOL120C","chrXV","YOL120C",3737.49077846544,0.199928712010805,0.391368404527963,0.510845305082669,0.609476702424862,0.773097445295603,"11"
"YOL121C","chrXV","YOL121C",1686.38949881449,0.770511737780149,0.400083404307634,1.92587777819368,0.0541631288990461,0.171535073183352,"11"
"YOL123W","chrXV","YOL123W",2093.83403540431,0.801224338567565,0.379412768868484,2.11174848162607,0.0347460221142116,0.125624310809666,"11"
"YOL125W","chrXV","YOL125W",736.844557375982,0.0560976469889139,0.19703447594061,0.284709803810287,0.775875533717219,0.882967380975737,"11"
"YOL126C","chrXV","YOL126C",20276.7587785447,0.858000595946767,0.416522112804779,2.05991607544953,0.0394462210650522,0.136547944917289,"11"
