"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YIL001W","chrIX","YIL001W",352.283092076848,0.599865302344515,0.179942859814196,3.33364326299982,0.000861950872786979,0.022562786354621,"76"
"YIL002C","chrIX","YIL002C",436.379085809081,0.875258419041192,0.140228066975625,6.24167784608578,4.60129367647955e-10,2.38514332211695e-07,"76"
"YIL004C","chrIX","YIL004C",365.928539824865,0.693532866460039,0.181130761028491,3.82890715261197,0.000129921410491142,0.00552844688522754,"76"
"YIL005W","chrIX","YIL005W",1074.10535154252,0.814588614859199,0.212974395872465,3.82481946490411,0.000132091074619147,0.00557913561095095,"76"
"YIL010W","chrIX","YIL010W",318.799189166453,0.967986138410335,0.208251010678376,4.64817018297835,3.41491290981541e-06,0.000381800655132695,"76"
"YIL013C","chrIX","YIL013C",328.523566569863,0.760926031612066,0.182427668959926,4.17111086246033,3.07056983855557e-05,0.00196723474375774,"76"
"YIL017C","chrIX","YIL017C",1044.19243846658,0.542142455671796,0.146552379549261,3.69930844752721,0.000217969217709697,0.00807052259338112,"76"
"YIL022W","chrIX","YIL022W",1659.79356543594,0.879702907004197,0.273477287683158,3.21673113865087,0.00130294290471451,0.0306999191846369,"76"
"YIL030C","chrIX","YIL030C",896.327985062238,0.727633687028293,0.157603965306026,4.61684885666055,3.97089600347898e-06,0.00041929720392291,"76"
"YIL033C","chrIX","YIL033C",4125.84974702698,0.650300878545019,0.161375191245024,4.02974505268059,5.64735254335642e-05,0.00294032075603481,"76"
"YIL034C","chrIX","YIL034C",1458.26508048822,0.952022470375547,0.0962418461863463,9.89198054796469,6.53880040152789e-23,1.8642119944756e-19,"76"
"YIL035C","chrIX","YIL035C",905.184454794633,0.775087307592097,0.17085026302466,4.53664685011474,5.81810420980722e-06,0.000543849675480668,"76"
"YIL036W","chrIX","YIL036W",1332.15206224937,0.62764393794559,0.199406403213939,3.14756160198228,0.0016538170933948,0.0368361916661607,"76"
"YIL037C","chrIX","YIL037C",71.7007485783366,0.850113114070602,0.257118550570421,3.30630797421895,0.000950460372418277,0.0241943082300403,"76"
"YIL038C","chrIX","YIL038C",585.062772636107,0.669215078666086,0.232945461161532,2.87284017181185,0.00408115160732276,0.0696728337274082,"76"
"YIL039W","chrIX","YIL039W",1265.24053762084,0.799691755774303,0.130302641257303,6.13718761230009,8.89321885723366e-10,3.90070260953433e-07,"76"
"YIL041W","chrIX","YIL041W",1830.68298842489,0.883448699158173,0.244859014007314,3.60798928616033,0.000310893960840882,0.0107437416043316,"76"
"YIL044C","chrIX","YIL044C",522.15975530566,0.558251138624654,0.13590429124068,4.10767852529408,4.04553776061745e-05,0.00247833410236142,"76"
"YIL045W","chrIX","YIL045W",946.841403490605,0.856612134561536,0.302818025708469,2.8288016625081,0.00468654894894692,0.0767893738703889,"76"
"YIL047C","chrIX","YIL047C",860.604507732374,0.597631808724644,0.20345717304835,2.93738382270072,0.00332154373367036,0.0597458749822977,"76"
"YIL048W","chrIX","YIL048W",692.547816895408,0.756382416987314,0.141026920351638,5.36339030237164,8.4486540083299e-08,1.65238181836709e-05,"76"
"YIL050W","chrIX","YIL050W",918.424517786845,0.762773659801095,0.170727771349997,4.46777729112029,8.03732207927365e-06,0.000716075164000287,"76"
"YIL051C","chrIX","YIL051C",3039.70016567807,0.631943415662413,0.206170875416776,3.06514397043198,0.0021845623735796,0.0454612213655143,"76"
"YIL056W","chrIX","YIL056W",1772.05190529604,0.995356807088856,0.164916552272994,6.03551792327792,1.67165058993624e-09,6.80839404558316e-07,"76"
"YIL061C","chrIX","YIL061C",247.012102195709,0.66506830579283,0.126231488715023,5.2686402779759,1.41850328130523e-07,2.60913087419433e-05,"76"
"YIL063C","chrIX","YIL063C",1066.92749264033,0.595930255343597,0.176121741997332,3.38362685143454,0.000719572672053795,0.0195381113145273,"76"
"YIL066C","chrIX","YIL066C",496.842529941287,1.47798787024813,0.471881692150986,3.13211530523889,0.00174321179900253,0.0383225929518324,"76"
"YIL070C","chrIX","YIL070C",1330.49819824179,1.48045833237466,0.519125424470133,2.85183168188258,0.00436049648079811,0.0729136391012048,"76"
"YIL071C","chrIX","YIL071C",194.737803455338,0.744308896620284,0.24557731486285,3.03085363172069,0.0024482180250053,0.0493277002776686,"76"
"YIL072W","chrIX","YIL072W",146.706559019309,0.858331694274255,0.264774482844911,3.24174627800902,0.00119397740651125,0.0290761886392012,"76"
"YIL074C","chrIX","YIL074C",579.565300778193,0.800046148073714,0.22158105349465,3.61062525633778,0.000307757362622221,0.0107338332295243,"76"
"YIL076W","chrIX","YIL076W",1174.14156829646,0.453963757389622,0.137105101493241,3.31106393887175,0.000934479547289352,0.0241104180029135,"76"
"YIL077C","chrIX","YIL077C",1524.48963648409,0.763562046717578,0.109089590133157,6.99940338748694,2.82789646676121e-12,2.68744427557874e-09,"76"
"YIL078W","chrIX","YIL078W",2902.82700468475,0.759256144784669,0.197978207541936,3.83504909056136,0.000126724453421235,0.00543295363464573,"76"
"YIL085C","chrIX","YIL085C",697.295720734037,0.588031050559733,0.134534962180061,4.37084190630473,1.25692238982705e-05,0.00100943260095688,"76"
"YIL088C","chrIX","YIL088C",1360.86310568688,0.848489408394398,0.104890024207891,8.08932417360014,7.09926866146894e-16,8.09600598153918e-13,"76"
"YIL089W","chrIX","YIL089W",139.704625643632,0.6863007715037,0.224448652351225,3.0577183882118,0.00223934350025003,0.0460965221603814,"76"
"YIL090W","chrIX","YIL090W",611.338243012861,0.5754394259095,0.140260416103403,4.10265021233984,4.1342682074827e-05,0.00248143129674382,"76"
"YIL092W","chrIX","YIL092W",224.590917062108,0.569747058748221,0.164986230016189,3.45330067056091,0.000557296969417454,0.0166372110974781,"76"
"YIL102C-A","chrIX","YIL102C-A",107.075130345781,0.594943098894266,0.214574342091738,2.77266654109049,0.00557571737826712,0.0885591657127551,"76"
"YIL103W","chrIX","YIL103W",412.058439669603,0.620619404715216,0.17612398520756,3.52376426177174,0.000428383688680827,0.013570243293656,"76"
"YIL106W","chrIX","YIL106W",422.073536321774,0.558405551678559,0.12909569567653,4.32551642215659,1.54447538617551e-05,0.00115876298052273,"76"
"YIL108W","chrIX","YIL108W",862.627056156348,0.674248052995362,0.223961322775791,3.01055577203549,0.00261769979067798,0.0521892454770834,"76"
"YIL109C","chrIX","YIL109C",1664.62705270774,0.755176722450592,0.205438345884423,3.67592875224689,0.000238892469735432,0.00862129659766731,"76"
"YIL116W","chrIX","YIL116W",2486.22501540646,0.648117648358756,0.189959272215588,3.41187687655065,0.00064909920777967,0.0180544569890716,"76"
"YIL117C","chrIX","YIL117C",141.708291012147,1.97955967379953,0.637084617294286,3.10721624735937,0.00189671318825866,0.0411218958154026,"76"
"YIL123W","chrIX","YIL123W",1903.90511854488,1.65480141910441,0.480511084439557,3.4438361001276,0.000577137385180446,0.0171397779703068,"76"
"YIL125W","chrIX","YIL125W",19174.4225221005,1.12355039663808,0.333605673048144,3.36789955150413,0.00076182451437457,0.0204902046271877,"76"
"YIL135C","chrIX","YIL135C",1062.81524374412,0.44855616322684,0.157958751331326,2.83970441299558,0.00452953425320832,0.0754629649705715,"76"
"YIL137C","chrIX","YIL137C",932.247454049789,0.854893352672537,0.218129928380293,3.9191932946592,8.97565263951119e-05,0.00419501404512236,"76"
"YIL140W","chrIX","YIL140W",734.284974208315,1.18459098558773,0.375225155205832,3.15701378000075,0.00160121425549081,0.0362306495428913,"76"
"YIL145C","chrIX","YIL145C",451.589345782785,0.558139643657742,0.192166381913588,2.90446038531715,0.00369124470810961,0.0649613497704969,"76"
"YIL156W","chrIX","YIL156W",360.525883219651,0.602196455384279,0.158901236948871,3.78975310039937,0.000152158261681773,0.00611703129250364,"76"
"YIL157C","chrIX","YIL157C",991.52973922792,0.857694354637276,0.207876231686607,4.12598567752724,3.73751730184843e-05,0.002341903698367,"76"
"YIL161W","chrIX","YIL161W",210.114318719669,0.67733801740354,0.226775362594375,2.98682365515636,0.0028294238243592,0.0540333108267741,"76"
"YIL163C","chrIX","YIL163C",40.5521853774189,1.61508866880925,0.438021412924802,3.68723679060531,0.000228547664105385,0.00830050178808219,"76"
"YIL164C","chrIX","YIL164C",415.914670316662,0.975553814346095,0.268936126792113,3.62745543331259,0.000288419056919372,0.0101516386577423,"76"
"YIL165C","chrIX","YIL165C",405.037394283392,0.939673367743546,0.230655376840064,4.07392786856694,4.67757888442093e-05,0.00269409644434022,"76"
"YIL166C","chrIX","YIL166C",1364.80113828936,0.905531113871758,0.306322517080465,2.95613630529776,0.00312636947909219,0.0575050282896247,"76"
"YIL167W","chrIX","YIL167W",220.460741474179,0.734851538648079,0.265696083938511,2.76575976489793,0.00569504092163011,0.0897047605942953,"76"
"YIR001C","chrIX","YIR001C",1083.42635187979,0.734527622178404,0.148874369556453,4.93387561852864,8.2616018793858e-07,0.000120788856195533,"76"
"YIR002C","chrIX","YIR002C",324.059810396983,0.941510637687111,0.195756708096604,4.8095957826512,1.54637333368706e-06,0.000191683059753992,"76"
"YIR003W","chrIX","YIR003W",1190.95099074212,0.921128332515869,0.189397817597868,4.8634580070591,1.18061692249308e-06,0.000160282802191798,"76"
