"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YGL002W","chrVII","YGL002W",591.344881528838,0.292367560909322,0.224926564559247,1.29983562182719,0.193703328819196,0.453745749212285,"61"
"YGL005C","chrVII","YGL005C",532.366039924097,0.297310198243554,0.160906259845147,1.84772300673497,0.0646877515458977,0.271512866944948,"61"
"YGL006W","chrVII","YGL006W",4199.52302920536,0.687085418442575,0.28333336140196,2.42500711897396,0.0153351100903502,0.135567128271592,"61"
"YGL007C-A","chrVII","YGL007C-A",22.3682475198197,0.145596137937251,0.387422581898878,0.375807050852945,0.707072588756029,0.845631976489454,"61"
"YGL007W","chrVII","YGL007W",86.4211970919412,-0.309338335263144,0.402323392235306,-0.768879814679585,0.441992549758519,0.675486871809991,"61"
"YGL010W","chrVII","YGL010W",665.313792910818,0.0622749803089613,0.239111462808322,0.260443307809473,0.794530076293627,0.895575373779643,"61"
"YGL017W","chrVII","YGL017W",350.753281528499,0.410316213616128,0.177683583766289,2.30925223883274,0.0209607354843089,0.156847918282847,"61"
"YGL019W","chrVII","YGL019W",1145.17588929325,0.366069487245197,0.175625697422433,2.08437314480631,0.0371651207823178,0.20831053071011,"61"
"YGL021W","chrVII","YGL021W",815.86785201807,0.373957525480041,0.245884773791227,1.52086491454553,0.128342298932021,0.376192517241037,"61"
"YGL023C","chrVII","YGL023C",709.70284181296,0.536541368714039,0.254326894177361,2.10965250234161,0.0349263611281014,0.202182853961862,"61"
"YGL025C","chrVII","YGL025C",398.068245996793,0.28970458985545,0.247328229664255,1.17133652817845,0.241506397299655,0.499824195731021,"61"
"YGL028C","chrVII","YGL028C",542.67424900034,0.609907960598908,0.330717788486216,1.84419460286857,0.0652001868702213,0.272400403273678,"61"
"YGL029W","chrVII","YGL029W",78.5092492580516,-0.592703070905959,0.505030814026478,-1.17359783689334,0.240599075955927,0.499169979802201,"61"
"YGL030W","chrVII","YGL030W",4149.32909597074,-0.124248052861979,0.39237476449353,-0.316656584738206,0.751514346714551,0.873998648479359,"61"
"YGL031C","chrVII","YGL031C",2633.31900391208,-0.0023540397513371,0.352087733184097,-0.00668594651125275,0.994665631080044,0.99728915569165,"61"
"YGL032C","chrVII","YGL032C",29.5521775520571,-0.253049240910841,0.636107947455588,-0.397808645408425,0.690784285755482,0.836157221675834,"61"
"YGL035C","chrVII","YGL035C",272.455991221324,0.604662020068638,0.516325954023498,1.17108585256421,0.241607125828568,0.499824195731021,"61"
"YGL037C","chrVII","YGL037C",7594.80398958148,0.622682757042749,0.303582256066828,2.05111710121055,0.0402954745000706,0.216870662875544,"61"
"YGL038C","chrVII","YGL038C",1064.54406643633,0.134517771922872,0.200587991766239,0.670617272441891,0.502488162419997,0.712201715664634,"61"
"YGL041W-A","chrVII","YGL041W-A",237.587781857794,0.325213702929948,0.180303791982655,1.80369863192469,0.0713247682341204,0.285599598645333,"61"
"YGL045W","chrVII","YGL045W",849.097706856542,0.656989101671126,0.260530068228077,2.5217400284714,0.0117012598159816,0.116187157340642,"61"
"YGL047W","chrVII","YGL047W",436.810412050926,0.0312664445563419,0.267477704407877,0.116893647736201,0.906947937319312,0.954414071099282,"61"
"YGL050W","chrVII","YGL050W",228.027488281372,0.446485166545428,0.193326540552796,2.30948717785335,0.0209477011867324,0.156847918282847,"61"
"YGL054C","chrVII","YGL054C",1789.4746725714,0.386149827164096,0.195986124251831,1.97029166548503,0.0488472604405113,0.234253220379979,"61"
"YGL055W","chrVII","YGL055W",13059.3595174918,0.0709228499949468,0.376774317283772,0.188236954435327,0.850696770989495,0.927013005132705,"61"
"YGL061C","chrVII","YGL061C",244.0270516706,0.383686888886348,0.216064129187855,1.77580096394786,0.0758124242129678,0.293271670869975,"61"
"YGL070C","chrVII","YGL070C",281.416233697495,0.520219202117425,0.237704859411648,2.18850890724337,0.0286679572200242,0.181919784148923,"61"
"YGL075C","chrVII","YGL075C",221.776189310925,0.514053411616985,0.30355450385857,1.69344682777789,0.0904182815464447,0.319235319738593,"61"
"YGL076C","chrVII","YGL076C",1605.08936810066,-0.0302291558487222,0.350196417124305,-0.0863205743135636,0.931214237846855,0.965593888470942,"61"
"YGL078C","chrVII","YGL078C",534.170459901323,0.309718708090455,0.265058251442346,1.16849298750401,0.242650747449165,0.500395863274914,"61"
"YGL079W","chrVII","YGL079W",217.445406986018,-0.121479449082383,0.282403662074668,-0.430162442618267,0.667091716768702,0.820128712594899,"61"
"YGL080W","chrVII","YGL080W",1789.71963911221,-0.525314089891184,0.386406934119841,-1.35948411766405,0.174040311094086,0.430159451174026,"61"
"YGL081W","chrVII","YGL081W",93.4985581345572,-0.21477628460745,0.376981926317602,-0.569725680765141,0.568883424799389,0.758560179262129,"61"
"YGL085W","chrVII","YGL085W",190.581749822339,0.270367529907403,0.169058440559309,1.59925484354952,0.109812508735854,0.351967917263542,"61"
"YGL087C","chrVII","YGL087C",995.010802088197,0.157545495240117,0.205148250540893,0.767959243253276,0.442539248873621,0.675625432459039,"61"
"YGL089C","chrVII","YGL089C",37.3602472521173,0.834511158559227,0.318301414701124,2.62176390055573,0.00876795351343165,0.100999739259772,"61"
"YGL096W","chrVII","YGL096W",813.767065020629,0.273161857273898,0.332187458294037,0.82231237349156,0.410929248703617,0.65267926911087,"61"
"YGL097W","chrVII","YGL097W",716.479609044755,0.40385498993165,0.167430078822145,2.41208146572428,0.0158892177061827,0.138258231011772,"61"
"YGL100W","chrVII","YGL100W",1037.12667885521,0.349255693110441,0.13701979921512,2.54894325572694,0.0108277304879235,0.112101636373256,"61"
"YGL101W","chrVII","YGL101W",634.919932947687,0.207379579750105,0.288109805967084,0.719793549039418,0.471677953306182,0.694318076687248,"61"
"YGL103W","chrVII","YGL103W",19.3326840866559,-1.02867601173712,0.555229333383115,-1.85270472917778,0.063969912731253,0.269675489051609,"61"
"YGL104C","chrVII","YGL104C",367.440561473954,0.437184158675263,0.207918358997272,2.10267222569316,0.035532722278932,0.203393328326058,"61"
