"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YGL002W","chrVII","YGL002W",591.344881528838,0.262112621600012,0.225501483054307,1.1623543138157,0.245134175562643,0.50509971864743,"59"
"YGL005C","chrVII","YGL005C",532.366039924097,0.248810664786175,0.16131253879986,1.54241366875313,0.123021699481278,0.35622159495088,"59"
"YGL006W","chrVII","YGL006W",4199.52302920536,0.570143283903394,0.2840383368832,2.00727581410196,0.0447615551567495,0.210834924133811,"59"
"YGL007C-A","chrVII","YGL007C-A",22.3682475198197,0.183474940524168,0.387719085913291,0.473216169103424,0.636074827228226,0.816449232325929,"59"
"YGL007W","chrVII","YGL007W",86.4211970919412,-0.171344107806449,0.40230356820589,-0.425907502065104,0.670189326241505,0.837284842189769,"59"
"YGL010W","chrVII","YGL010W",665.313792910818,0.107499375276377,0.239516038698807,0.448819109819856,0.653577088820339,0.828520349734189,"59"
"YGL017W","chrVII","YGL017W",350.753281528499,0.3390771975346,0.177764404565367,1.90745272296578,0.0565059424859211,0.23828061621418,"59"
"YGL019W","chrVII","YGL019W",1145.17588929325,0.358459478724275,0.17587870950582,2.03810614560151,0.0415796487071272,0.203425270593871,"59"
"YGL021W","chrVII","YGL021W",815.86785201807,0.272420010848643,0.246615259781051,1.10463566240995,0.269358310722656,0.524565347260601,"59"
"YGL023C","chrVII","YGL023C",709.70284181296,0.293492311546748,0.254834826215399,1.15169624146534,0.249488204855718,0.509053348312138,"59"
"YGL024W","chrVII","YGL024W",8.37741127349815,1.15131929799484,0.666788279061766,1.72666397138063,0.0842754622767035,0.296209553062906,"59"
"YGL025C","chrVII","YGL025C",398.068245996793,0.106581109848462,0.247675310924793,0.430325935397032,0.666972806264781,0.835768548425756,"59"
"YGL028C","chrVII","YGL028C",542.67424900034,0.470883103178835,0.331591570337,1.42006958349476,0.155635303341905,0.399331501163135,"59"
"YGL029W","chrVII","YGL029W",78.5092492580516,-0.399413653410387,0.504293421088059,-0.792026301966453,0.42837419435744,0.66744684784001,"59"
"YGL030W","chrVII","YGL030W",4149.32909597074,0.0440216823486862,0.393295691413361,0.111930243096456,0.910882167059545,0.961310532157897,"59"
"YGL031C","chrVII","YGL031C",2633.31900391208,0.191566828236537,0.352901739062323,0.542833335833197,0.587263139291122,0.783275940678279,"59"
"YGL032C","chrVII","YGL032C",29.5521775520571,-0.454355653997765,0.639376311462038,-0.710623221180665,0.477343202194885,0.706113833993507,"59"
"YGL033W","chrVII","YGL033W",7.97073678414736,-1.1485839702958,0.737466744314546,-1.55747222386736,0.119407012377049,0.351040402051246,"59"
"YGL034C","chrVII","YGL034C",2.52912389029001,-0.176658705774991,1.00356175232607,-0.176031724371249,0.860274493582807,0.935708878465732,"59"
"YGL035C","chrVII","YGL035C",272.455991221324,0.340893354993747,0.517588956491599,0.658617906580625,0.510164449731293,0.731802388844345,"59"
"YGL037C","chrVII","YGL037C",7594.80398958148,0.711013002129823,0.30428072740585,2.33670074405163,0.0194849163890212,0.127694662865131,"59"
"YGL038C","chrVII","YGL038C",1064.54406643633,0.0968666148691494,0.200971110871924,0.48199273243248,0.62982730988646,0.812633001065042,"59"
"YGL041C-B","chrVII","YGL041C-B",6.63393455474231,1.56106895920444,0.864672286782581,1.80538798694836,0.0710601623869392,0.270094146970484,"59"
"YGL045W","chrVII","YGL045W",849.097706856542,0.549514986198614,0.261034539657095,2.10514281719376,0.0353170882336246,0.185801375571671,"59"
"YGL047W","chrVII","YGL047W",436.810412050926,0.0572631929398647,0.267850109701429,0.213788200436788,0.830718921017776,0.923080632314953,"59"
"YGL051W","chrVII","YGL051W",4.71855806319746,0.339852463253393,0.739946110016849,0.459293533208324,0.646038724173401,0.823961023761657,"59"
"YGL053W","chrVII","YGL053W",12.6412681212004,0.341971118243932,0.461337385393059,0.741260364044794,0.458562322740772,0.692879271786628,"59"
"YGL054C","chrVII","YGL054C",1789.4746725714,0.418715611187191,0.196410735665054,2.13183668280353,0.033057603940215,0.178287540111729,"59"
"YGL055W","chrVII","YGL055W",13059.3595174918,-0.030418634397901,0.37767946617266,-0.0805408742661027,0.935809564211352,0.971216842706594,"59"
"YGL061C","chrVII","YGL061C",244.0270516706,0.251542734854703,0.21675984911516,1.16046738305794,0.245901113476553,0.506335784611027,"59"
"YGL062W","chrVII","YGL062W",15886.1185956345,0.703978540491317,0.321234907661725,2.19147584431465,0.0284526774681179,0.162870756196157,"59"
"YGL072C","chrVII","YGL072C",1.76167062793992,-0.222489532241748,1.53491511405153,-0.144952336585226,0.88475299072515,0.948860415143876,"59"
"YGL074C","chrVII","YGL074C",10.8479213753207,0.685855514962104,0.441015094574007,1.55517469447298,0.11995307195987,0.351271611299635,"59"
"YGL075C","chrVII","YGL075C",221.776189310925,0.365013941045669,0.304506020127252,1.19870845539648,0.230684955247397,0.487406165949675,"59"
"YGL076C","chrVII","YGL076C",1605.08936810066,0.167779889045977,0.350954204072343,0.478067756701933,0.632618030231087,0.81497240935382,"59"
"YGL078C","chrVII","YGL078C",534.170459901323,0.413003294061114,0.26539154914424,1.55620363720266,0.119708279187745,0.351271611299635,"59"
"YGL079W","chrVII","YGL079W",217.445406986018,0.140946387983439,0.281983274416823,0.499839532237981,0.617204963238706,0.804622900463018,"59"
"YGL080W","chrVII","YGL080W",1789.71963911221,-0.381712704269435,0.387288291173554,-0.985603523186245,0.324364331658242,0.579199776970473,"59"
"YGL081W","chrVII","YGL081W",93.4985581345572,-0.441861518359264,0.378999709239221,-1.16586242043887,0.243712779965778,0.503197163539695,"59"
"YGL085W","chrVII","YGL085W",190.581749822339,0.305200823543619,0.168751363032397,1.80858286451309,0.0705619454287372,0.26919226758276,"59"
"YGL087C","chrVII","YGL087C",995.010802088197,0.225040866474293,0.205432504457541,1.09544916987957,0.273360421170326,0.527499072475452,"59"
"YGL096W","chrVII","YGL096W",813.767065020629,0.304656039373888,0.332931873327023,0.915070210398986,0.360188659714855,0.61042781285578,"59"
"YGL097W","chrVII","YGL097W",716.479609044755,0.406020925467316,0.167494437567008,2.42408602557254,0.0153740256295816,0.111881564665695,"59"
"YGL098W","chrVII","YGL098W",425.505133261836,0.328136539844487,0.146754465030415,2.23595609017062,0.0253883967237387,0.150868548146062,"59"
"YGL100W","chrVII","YGL100W",1037.12667885521,0.33783566379947,0.137137327933569,2.46348436920925,0.0137850615363664,0.104220927784233,"59"
"YGL101W","chrVII","YGL101W",634.919932947687,0.103505427859925,0.288860001516669,0.358323850018924,0.720112588352659,0.863394483899094,"59"
"YGL102C","chrVII","YGL102C",10.439635310568,0.298756752642431,0.507810883029553,0.588322863149517,0.556336008478548,0.763183725593337,"59"
"YGL103W","chrVII","YGL103W",19.3326840866559,-0.790611980672591,0.544824265187781,-1.4511321011007,0.146791255244873,0.387902610851969,"59"
"YGL104C","chrVII","YGL104C",367.440561473954,0.455449843359757,0.208207948371989,2.18747577564156,0.0287432494612706,0.164223919165148,"59"
"YGL106W","chrVII","YGL106W",1309.9660273726,0.164409037762008,0.286712659913234,0.573427897504638,0.566374810264139,0.770157940740514,"59"
"YGL108C","chrVII","YGL108C",79.593671076791,-0.337111589667945,0.409620849833611,-0.82298444965602,0.410546976728795,0.654432727992308,"59"
"YGL117W","chrVII","YGL117W",3983.78404088761,0.680312434462632,0.36221761181075,1.87818706843575,0.0604002311930335,0.247062214232233,"59"
"YGL118C","chrVII","YGL118C",8.73094747798507,0.943246760599957,0.530667687309461,1.7774716327318,0.075537341557223,0.279552725592116,"59"
"YGL121C","chrVII","YGL121C",2341.20139065572,-1.23603481734403,0.607359172242313,-2.03509698022787,0.0418815373987279,0.203425270593871,"59"
"YGL122C","chrVII","YGL122C",1207.45760228171,0.0268394206680221,0.266382043232697,0.100755367525192,0.919747760257401,0.964841600315846,"59"
"YGL123W","chrVII","YGL123W",5359.29343572139,-0.0413380409798316,0.387738683619515,-0.106613146240514,0.915099173382916,0.962866009859257,"59"
"YGL125W","chrVII","YGL125W",1042.02179687102,0.671875596142169,0.28325531570646,2.37197877281301,0.0177220139268963,0.121390789180616,"59"
"YGL126W","chrVII","YGL126W",542.924598869435,0.380369719088063,0.49502022316805,0.768392282347088,0.442282032072766,0.680775114029623,"59"
"YGL128C","chrVII","YGL128C",260.172381552449,0.139243882064853,0.248045105429714,0.561365167128077,0.574567944786169,0.775607073384551,"59"
"YGL132W","chrVII","YGL132W",13.1985810744694,0.486141434092182,0.414670590221031,1.17235570970455,0.241097165920474,0.50052432185271,"59"
