"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YNL001W","chrXIV","YNL001W",394.017278228142,0.475245017990519,0.194337640585502,2.44546047054341,0.0144930337706822,0.162675745197696,"76"
"YNL002C","chrXIV","YNL002C",677.839488779804,0.461392337438746,0.231534197804787,1.9927610772546,0.0463292890185573,0.343970841124758,"76"
"YNL003C","chrXIV","YNL003C",421.819298806735,0.446833079739355,0.18401124332447,2.42829226989922,0.015197020237177,0.169244940219498,"76"
"YNL004W","chrXIV","YNL004W",2074.70840996842,0.399205059117776,0.178341914534209,2.23842533125437,0.0252269938751134,0.236586051111672,"76"
"YNL006W","chrXIV","YNL006W",674.881966338947,0.469243079763428,0.238789405962111,1.96509170024856,0.0494460759514972,0.3554373414913,"76"
"YNL007C","chrXIV","YNL007C",2895.52358455953,0.113550709011538,0.587328230231913,0.193334328517975,0.846703173688239,0.965778820078401,"76"
"YNL008C","chrXIV","YNL008C",972.261210130841,0.691858476301065,0.263754339121112,2.62311694513346,0.00873324540738731,0.117169330148053,"76"
"YNL009W","chrXIV","YNL009W",1850.06687218577,0.365699295782461,0.735602982327214,0.497142214711399,0.619105553509338,0.91996029618218,"76"
"YNL011C","chrXIV","YNL011C",389.996524064871,0.561556438033238,0.222054691532624,2.52891048667952,0.0114651389484397,0.13850470822882,"76"
"YNL014W","chrXIV","YNL014W",1449.37986921227,0.911094058742379,0.561760301116935,1.62185554395865,0.104882700111442,0.538290869518848,"76"
"YNL015W","chrXIV","YNL015W",8862.56913480043,0.652178910033808,0.346438951473219,1.88252189097225,0.0598097427331218,0.396091931549664,"76"
"YNL018C","chrXIV","YNL018C",15.7268779967788,0.518989018075698,0.391097109484596,1.32700806395538,0.184552548239584,0.676372511136202,"76"
"YNL019C","chrXIV","YNL019C",27.9740798901904,0.450254486220518,0.456560206272039,0.986188634127776,0.324077200870072,0.802731624396678,"76"
"YNL021W","chrXIV","YNL021W",367.714370395119,0.237139502495517,0.249575812910503,0.95017020972523,0.342061040131952,0.813066021718607,"76"
"YNL022C","chrXIV","YNL022C",402.529497969353,0.434242976004362,0.168897449984207,2.57104518774538,0.0101612151218687,0.129652275148609,"76"
"YNL024C","chrXIV","YNL024C",35.5660223963825,0.201961339217997,0.245277469514567,0.823399473329949,0.410311019889306,0.850348253139073,"76"
"YNL024C-A","chrXIV","YNL024C-A",333.311063291966,0.699917132698001,0.257891085176679,2.7140028210688,0.00666506427646153,0.100274803326279,"76"
"YNL025C","chrXIV","YNL025C",335.290619704859,0.268723922824931,0.186780528193534,1.43871486725046,0.150279391835548,0.620973176529239,"76"
"YNL029C","chrXIV","YNL029C",264.006487166964,0.128761765355383,0.291548085203171,0.441648468607338,0.658758271445118,0.930328704743123,"76"
"YNL032W","chrXIV","YNL032W",420.250610469213,0.469280438333965,0.185549886178281,2.52913352845212,0.0114578625795272,0.13850470822882,"76"
"YNL034W","chrXIV","YNL034W",41.9864948997303,0.330872603100286,0.271685297132144,1.21785244395965,0.223324182383406,0.718235375861549,"76"
"YNL037C","chrXIV","YNL037C",15560.8258281164,0.79444350998204,0.311527094633701,2.55015863360508,0.0107900930872249,0.134462118553491,"76"
"YNL040W","chrXIV","YNL040W",385.03006195476,0.320071280433151,0.202163290113041,1.58323145737379,0.113417286956562,0.557504629505448,"76"
"YNL042W","chrXIV","YNL042W",236.762397986231,0.663880003484653,0.299620031056823,2.21573971921372,0.0267437911241992,0.246887985853549,"76"
"YNL043C","chrXIV","YNL043C",36.7282894654234,0.645346893465452,0.280779836073974,2.29840896871038,0.0215700576675958,0.215021798637467,"76"
"YNL045W","chrXIV","YNL045W",1175.92236313812,0.696409582480714,0.328827793618069,2.11785498670343,0.0342251436829502,0.28454083137882,"76"
"YNL046W","chrXIV","YNL046W",238.766974535459,0.185460607913269,0.270020820323702,0.686838176741105,0.492209169917956,0.895598382498619,"76"
"YNL047C","chrXIV","YNL047C",257.57803287948,0.509474347285999,0.194927869938559,2.61365574582323,0.00897853763727746,0.118783344797578,"76"
"YNL049C","chrXIV","YNL049C",325.68468505135,0.498724509614993,0.249688468280813,1.99738703612896,0.0458246950352669,0.341558707308617,"76"
"YNL050C","chrXIV","YNL050C",381.357508803432,0.377767753287656,0.202425478697118,1.86620654533758,0.0620573981776471,0.402559297084495,"76"
"YNL052W","chrXIV","YNL052W",20325.586672511,0.663154533840865,0.299831713686261,2.21175580690833,0.0270181393929302,0.24863229224215,"76"
"YNL054W-B","chrXIV","YNL054W-B",33.8207298359688,-0.0305892599927892,0.316231616217592,-0.0967305557827,0.922943350750765,0.982441054573163,"76"
"YNL056W","chrXIV","YNL056W",394.859401002405,0.301827879210113,0.138923752588177,2.17261536337019,0.0298452290653055,0.262404761361554,"76"
"YNL058C","chrXIV","YNL058C",247.321898787643,-0.0365326338229252,0.281682941136678,-0.12969416491998,0.896812405527579,0.976441538346048,"76"
"YNL062C","chrXIV","YNL062C",221.576258710412,0.360878140778596,0.183812588990731,1.96329393302215,0.049654530239656,0.35548252577151,"76"
"YNL064C","chrXIV","YNL064C",1080.23989760212,0.337359982689167,0.291900574147745,1.15573593397049,0.247831593009607,0.743268348402657,"76"
"YNL065W","chrXIV","YNL065W",104.074656385084,0.0902898806050581,0.586210004930601,0.154023097261445,0.87759629745218,0.973921761436262,"76"
"YNL066W","chrXIV","YNL066W",495.381578950817,-0.292302557006469,0.25415456241818,-1.15009761865113,0.250145906801946,0.743268348402657,"76"
"YNL067W","chrXIV","YNL067W",1499.3691134527,0.289982820445843,0.325544379941543,0.890762790922436,0.373089354292542,0.832614144640359,"76"
