"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YLL002W","chrXII","YLL002W",207.866713942453,0.947245348156239,0.236980312537189,3.99714785593251,6.48184365488722e-05,0.00456894607394492,"77"
"YLL003W","chrXII","YLL003W",702.603574449681,0.412739130556514,0.133264599580493,3.0971400646217,0.00196228826951923,0.0470173576672947,"77"
"YLL004W","chrXII","YLL004W",130.63054634806,0.67734413539808,0.197193654513793,3.43491851737401,0.000596431245592845,0.0223453176310032,"77"
"YLL009C","chrXII","YLL009C",1231.42269043557,1.56359829075862,0.508537957490368,3.07469337878921,0.00211591930277561,0.0493031600293787,"77"
"YLL011W","chrXII","YLL011W",244.646836892695,0.750121717415923,0.171823007756329,4.36566515282813,1.28697545163879e-05,0.00144474910885821,"77"
"YLL014W","chrXII","YLL014W",319.055686463495,0.856416620933756,0.19103603827797,4.48301079028667,7.48583361889194e-06,0.00103038701756792,"77"
"YLL025W","chrXII","YLL025W",154.826887411035,0.879214033324159,0.271923971720274,3.23330829482219,0.00122975475727683,0.0349989358620287,"77"
"YLL027W","chrXII","YLL027W",3662.05441689254,0.663475370940091,0.189414611324964,3.50276763919663,0.000463542362699943,0.0193792676047383,"77"
"YLL031C","chrXII","YLL031C",625.58350452652,0.589042883973626,0.111037375830614,5.30490638460516,1.16448761904807e-07,6.41738540606309e-05,"77"
"YLL035W","chrXII","YLL035W",67.6951786508371,1.10698126437539,0.34742094510521,3.18628246215888,0.00144794446964749,0.0389981573312197,"77"
"YLL036C","chrXII","YLL036C",392.344082116086,0.589289289207253,0.165801372831535,3.55418823827236,0.00038183600312034,0.0168955463570474,"77"
"YLL039C","chrXII","YLL039C",12679.7728521585,0.51325815934583,0.161642623052603,3.17526497437995,0.00150397767577425,0.0394680202188029,"77"
"YLL042C","chrXII","YLL042C",63.550649830365,0.984309271533463,0.349332824218693,2.81768331886629,0.00485172870470608,0.0826156724941805,"77"
"YLL045C","chrXII","YLL045C",1649.4281806943,1.17739005651447,0.374110330029415,3.14717333900376,0.00165601146562074,0.0413116934345388,"77"
"YLL046C","chrXII","YLL046C",26.7706735210533,-1.85940789312816,0.527244152822813,-3.52665436529371,0.000423744032741144,0.0178384467116445,"77"
"YLL049W","chrXII","YLL049W",291.544256008408,0.764604737898602,0.201538552333177,3.79383859339519,0.000149680533561928,0.00916528681265056,"77"
"YLL050C","chrXII","YLL050C",4496.61958529246,0.648329323378675,0.142099229360293,4.56251118529877,5.1472273394291e-06,0.000800063900810748,"77"
"YLL051C","chrXII","YLL051C",528.016177526812,0.690588665614039,0.171773969609414,4.02033362321615,5.87720193656167e-05,0.00434482904139473,"77"
"YLL053C","chrXII","YLL053C",153.021359214784,1.54697645836119,0.300332794837289,5.15087424668122,2.66893073809626e-07,0.000115564700959568,"77"
"YLL054C","chrXII","YLL054C",239.149709169636,1.14725694564116,0.368812686850658,3.11067646679333,0.0018746628047368,0.045456823689258,"77"
"YLL055W","chrXII","YLL055W",1044.18662834737,1.35895544856565,0.332648184955026,4.08526338043715,4.45552716465494e-05,0.00364991968542409,"77"
"YLL058W","chrXII","YLL058W",471.505011780586,1.02308372668827,0.153017594564519,6.68605286601138,2.48308444069442e-11,7.52622893974479e-08,"77"
"YLL063C","chrXII","YLL063C",477.747317717676,0.756437647764056,0.254113261153025,2.97677360217945,0.00292370912470368,0.0608384325057506,"77"
"YLR002C","chrXII","YLR002C",273.963219144561,0.742403321028143,0.195296348610746,3.80141936246777,0.000145183367412622,0.00898062829852364,"77"
"YLR008C","chrXII","YLR008C",405.855472566721,1.48364905268424,0.429073192331648,3.45779945985875,0.000548090726724897,0.0210286454772552,"77"
"YLR009W","chrXII","YLR009W",622.647359601729,0.626324601629097,0.187494746903364,3.34049146428571,0.000841007468906331,0.0271067229779208,"77"
"YLR016C","chrXII","YLR016C",391.410186382315,0.858072761721548,0.24783295982115,3.46230284438673,0.000539017163464625,0.0209456541341189,"77"
"YLR017W","chrXII","YLR017W",792.49093225798,0.715915151793196,0.22411605254245,3.19439479533753,0.00140792370308257,0.0382727959107019,"77"
"YLR020C","chrXII","YLR020C",402.313590012958,0.976230653242191,0.218084464226345,4.47638788349904,7.72099903083078e-06,0.00103038701756792,"77"
"YLR022C","chrXII","YLR022C",191.724498451676,1.0606458273719,0.252956686698762,4.19299383311022,2.78946334791575e-05,0.00272737529275246,"77"
"YLR025W","chrXII","YLR025W",1880.14752151586,0.496358633008173,0.175927424170648,2.82138293872085,0.00479618942273514,0.0820871019285916,"77"
"YLR026C","chrXII","YLR026C",253.652597394144,1.13671984173813,0.22164702999729,5.12851375338541,3.00474469216984e-07,0.000121431748826224,"77"
"YLR030W","chrXII","YLR030W",97.5330000976565,0.992800877570448,0.364120954704875,2.72656891821875,0.00641679213791833,0.0978612858731967,"77"
"YLR032W","chrXII","YLR032W",421.337621792106,0.540201273647757,0.187631012535357,2.87906176248962,0.00400160002665393,0.0753344700670067,"77"
"YLR033W","chrXII","YLR033W",507.0014768034,0.602596415556432,0.137959001884716,4.36793835359859,1.273695145347e-05,0.00144474910885821,"77"
"YLR036C","chrXII","YLR036C",102.331644058762,0.744316209262084,0.238913974437417,3.11541512385269,0.00184484757886111,0.0450946210607098,"77"
"YLR038C","chrXII","YLR038C",10515.175201793,0.608289133213096,0.192097128121013,3.16657067788072,0.00154959864868324,0.0398751822461476,"77"
"YLR046C","chrXII","YLR046C",497.626106240704,2.13813697558176,0.653476121722552,3.27194354086828,0.00107367329511496,0.0323811319153577,"77"
"YLR048W","chrXII","YLR048W",3744.19305055883,1.01581245066074,0.279245476500821,3.63770422851507,0.000277207050303547,0.013609412961567,"77"
"YLR051C","chrXII","YLR051C",255.532790594903,1.01512340869656,0.285773450481132,3.55219635339631,0.000384732681799722,0.0169003588193472,"77"
"YLR054C","chrXII","YLR054C",67.2223470340589,1.45845628094092,0.424637645561237,3.43459016454677,0.000597152995087846,0.0223453176310032,"77"
"YLR057W","chrXII","YLR057W",596.75415177085,0.512307362129486,0.122825892342061,4.17100460139745,3.07199836729479e-05,0.00284251244992456,"77"
"YLR059C","chrXII","YLR059C",443.224815661012,0.670504219036995,0.222025915998804,3.0199367313526,0.00253808058298047,0.0559485254328276,"77"
"YLR060W","chrXII","YLR060W",1491.6821517993,1.07051159337806,0.2190059698402,4.88804754573206,1.04280166129266e-06,0.000214762573517336,"77"
"YLR064W","chrXII","YLR064W",714.718324836917,0.737434106612171,0.234999469002193,3.13802456551632,0.00170850003925039,0.0422731723997383,"77"
"YLR065C","chrXII","YLR065C",247.765337360367,0.929932603197614,0.254171046020296,3.65868818560614,0.000255513560946871,0.0129076933871661,"77"
"YLR066W","chrXII","YLR066W",603.30037239845,0.904821422793092,0.217019152372217,4.16931599309356,3.0947842575886e-05,0.00284251244992456,"77"
"YLR069C","chrXII","YLR069C",2064.24822149197,1.55254367104086,0.519296536995385,2.98970541961202,0.00280290533417183,0.0594468272937748,"77"
"YLR077W","chrXII","YLR077W",717.354830601443,1.01443342961826,0.206932476309462,4.90224370630544,9.70432877542433e-07,0.000210098717987937,"77"
"YLR078C","chrXII","YLR078C",415.299177688441,0.730648811515119,0.175155753847623,4.17142340725357,3.06637177763199e-05,0.00284251244992456,"77"
"YLR081W","chrXII","YLR081W",99.1356219888471,1.50703476355809,0.539681120948071,2.79245410866077,0.00524625111988174,0.085953444023576,"77"
"YLR082C","chrXII","YLR082C",280.077682902373,0.516461571687829,0.147928321323661,3.49129610250786,0.000483871125842881,0.0195839277931498,"77"
"YLR083C","chrXII","YLR083C",543.104023528568,0.708355011365044,0.206936734447238,3.4230510752824,0.000623039422711609,0.0230296645151084,"77"
"YLR084C","chrXII","YLR084C",477.299071915565,0.717964817809527,0.214453184872241,3.34788601175241,0.000818923958511486,0.0271067229779208,"77"
"YLR085C","chrXII","YLR085C",513.596528942794,0.827886874617429,0.160491488564181,5.15844722996855,2.56364817102067e-07,0.000115564700959568,"77"
"YLR088W","chrXII","YLR088W",585.840299853483,0.534210247224011,0.168333425037493,3.173524492269,0.00151301008793592,0.0395339101425326,"77"
"YLR090W","chrXII","YLR090W",581.803134535653,0.866473278109314,0.311185211748711,2.78442948249421,0.00537768155310792,0.0871644534089311,"77"
"YLR095C","chrXII","YLR095C",497.007970948024,0.516367425438059,0.166071584615393,3.10930630687917,0.0018833658817533,0.045485912251747,"77"
"YLR096W","chrXII","YLR096W",503.242887528694,0.5384435900591,0.187707482157082,2.86852491904669,0.00413716836079733,0.0757689262935149,"77"
"YLR097C","chrXII","YLR097C",862.345312117546,0.508970050496088,0.168428592230508,3.0218743964773,0.00252191362199224,0.0559381306423634,"77"
"YLR100W","chrXII","YLR100W",1002.70590963827,1.08487303714378,0.203834524676124,5.32232230466134,1.05873518927839e-07,6.41738540606309e-05,"77"
"YLR102C","chrXII","YLR102C",402.876829216478,0.716776071868223,0.195262213926359,3.67083859931316,0.000243691047251453,0.0125191112579518,"77"
