"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YOL001W","chrXV","YOL001W",468.986611576623,1.21781849389764,0.20902081897177,5.82630237451186,5.93757819483865e-09,3.56369984470802e-07,"11"
"YOL002C","chrXV","YOL002C",296.660622722261,1.07955777693638,0.163777017183516,6.59163169229481,4.69115471460768e-11,6.04181634285514e-09,"11"
"YOL003C","chrXV","YOL003C",364.374804891317,1.10036911216194,0.177939652415872,6.18394549625288,6.63071686362477e-10,5.69320717374005e-08,"11"
"YOL005C","chrXV","YOL005C",485.176836885306,0.970384548029373,0.331548087209277,2.92682897433474,0.00343621824636151,0.0226226849829679,"11"
"YOL007C","chrXV","YOL007C",955.661674180983,-1.36632559167003,0.335343015170057,-4.07441195987682,4.6678852251275e-05,0.000794954998945957,"11"
"YOL008W","chrXV","YOL008W",175.427228476267,0.911357152121674,0.147811803092634,6.16565885168538,7.43930980548190e-10,6.19351062709548e-08,"11"
"YOL009C","chrXV","YOL009C",386.376241879902,0.808942291485416,0.134291721363329,6.02376887624225,1.79697303769031e-09,1.29173108360483e-07,"11"
"YOL010W","chrXV","YOL010W",339.225252675016,0.945038595705492,0.28276865756858,3.34209103594266,0.000836184100319475,0.00735318649811521,"11"
"YOL013C","chrXV","YOL013C",768.39434765172,1.7800766348464,0.206195157326665,8.63297013336893,7.42894839838977e-18,5.7407198748557e-15,"11"
"YOL018C","chrXV","YOL018C",518.028128990492,0.499615314496631,0.144749487142099,3.45158607716629,0.000560843444281613,0.00539509173995487,"11"
"YOL019W","chrXV","YOL019W",539.824858304024,-0.974837642215099,0.428008045187894,-2.27761522984258,0.0227817870211462,0.0925402649840953,"11"
"YOL019W-A","chrXV","YOL019W-A",1.34148340719001,4.15694759446079,1.51730698100716,2.73968791186969,0.00616650593891852,0.0356274202938265,"11"
"YOL022C","chrXV","YOL022C",465.818772132694,0.903265640553921,0.207426523888172,4.35462940622236,1.35334753121983e-05,0.000276759938039978,"11"
"YOL023W","chrXV","YOL023W",299.107579689309,1.15270288154773,0.490493593030377,2.35008754023896,0.0187986845266797,0.0805899601803095,"11"
"YOL024W","chrXV","YOL024W",34.5351377314067,1.08374872176137,0.383046701110047,2.82928613827172,0.00467946850715741,0.0287559386791721,"11"
"YOL025W","chrXV","YOL025W",664.932886634902,0.830793805599063,0.191708802917542,4.33362366753918,1.48881089742e-05,0.0002988256158393,"11"
"YOL026C","chrXV","YOL026C",571.293261484759,0.890489191357904,0.33200444351806,2.6821604612333,0.00733329938633179,0.0403331466248248,"11"
"YOL027C","chrXV","YOL027C",2211.36907360966,0.603258370789566,0.234056186436724,2.57740835640187,0.00997622247810472,0.0510961121455206,"11"
"YOL031C","chrXV","YOL031C",322.60915373075,0.857970605215411,0.155273251826877,5.52555314660383,3.41166980662339e-08,1.70088247939886e-06,"11"
