"genesNoAneu$GENEID" "genesNoAneu$TXCHROM" "GENEID" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "Sample"
"Q00752" "Q0075" "chrM" "Q0075" 0.64081426248982 13.8799508715446 4.38118933299557 3.16807830399204 0.00154159753342104 0.00897680834547883 "3"
"YAL002W2" "YAL002W" "chrI" "YAL002W" 621.668282304953 0.654921416968022 0.249549363756231 2.62441629627945 0.00870003028257793 0.0327748855617896 "3"
"YAL005C2" "YAL005C" "chrI" "YAL005C" 8554.86358272845 1.25869593254898 0.556006734606347 2.2638141846252 0.0236183105382223 0.0683880073757801 "3"
"YAL008W2" "YAL008W" "chrI" "YAL008W" 873.84374766859 -0.706862901892186 0.231392559493935 -3.05482122432166 0.00226105622061115 0.0120084618177132 "3"
"YAL010C2" "YAL010C" "chrI" "YAL010C" 286.782154435731 -0.620630565025241 0.190153994641364 -3.26383132889618 0.00110483946146758 0.00699690609971396 "3"
"YAL011W2" "YAL011W" "chrI" "YAL011W" 192.146848240512 0.569631698799583 0.219224908513872 2.5983894926043 0.00938732613833983 0.0346416315545976 "3"
"YAL012W2" "YAL012W" "chrI" "YAL012W" 847.003843737191 2.14387100375851 0.610437142654853 3.51202581552393 0.000447720122158876 0.00345576086864411 "3"
"YAL014C2" "YAL014C" "chrI" "YAL014C" 404.464486683731 0.608131825052125 0.198414134531548 3.06496221394667 0.00218588845387701 0.0117206488385593 "3"
"YAL016W2" "YAL016W" "chrI" "YAL016W" 2700.48595915179 -0.415026415236301 0.133782444004344 -3.10224871675108 0.00192878571678304 0.0106557223424064 "3"
"YAL019W2" "YAL019W" "chrI" "YAL019W" 528.974895568924 0.422025422493158 0.170675920177729 2.47267114220736 0.013436100419208 0.0450444537915098 "3"
"YAL029C2" "YAL029C" "chrI" "YAL029C" 577.93700209943 0.536506661530498 0.228670119281907 2.34620361949909 0.0189955701762249 0.0585071562769448 "3"
"YAL038W2" "YAL038W" "chrI" "YAL038W" 1503.41122749712 -1.55985603119076 0.754260218796399 -2.06806085263237 0.0386737019820102 0.0989674885677308 "3"
"YAL039C2" "YAL039C" "chrI" "YAL039C" 1392.64925190379 1.58352114649193 0.354334009062902 4.46900694257325 7.99140239895231e-06 0.000156834443270867 "3"
"YAL041W2" "YAL041W" "chrI" "YAL041W" 468.469240936869 0.324462247184951 0.120614929857681 2.69006703869744 0.00716198903982449 0.0282840859130824 "3"
"YAL044C2" "YAL044C" "chrI" "YAL044C" 2352.96779431644 -1.1688419418386 0.50799527650401 -2.3008913584443 0.0214292182721034 0.0636901093067997 "3"
"YAL044W-A2" "YAL044W-A" "chrI" "YAL044W-A" 174.153442569178 -0.900048748378385 0.267485953726111 -3.36484490434208 0.000770293565635625 0.00526182853343584 "3"
"YAL048C2" "YAL048C" "chrI" "YAL048C" 320.512451377327 0.421543253665964 0.192941821404895 2.18482053603786 0.0289375389722303 0.0794368854024547 "3"
"YAL049C2" "YAL049C" "chrI" "YAL049C" 2863.88416584154 -0.388973454352529 0.188312674960811 -2.06557234893231 0.0389083566555024 0.0995165332413388 "3"
"YAL051W2" "YAL051W" "chrI" "YAL051W" 631.088648236979 0.557508765517443 0.209772593755316 2.65768161387057 0.00788723644104401 0.0305124503620363 "3"
"YAL054C2" "YAL054C" "chrI" "YAL054C" 22534.4973260648 -3.35355097435375 0.954795753684422 -3.51232288310131 0.000447220880824569 0.00345576086864411 "3"
"YAL060W2" "YAL060W" "chrI" "YAL060W" 4218.33613859057 -0.958056816525928 0.288318777087817 -3.32290815812569 0.000895756920184751 0.00591673611779779 "3"
"YAL061W2" "YAL061W" "chrI" "YAL061W" 2652.70529985025 -1.02149019575433 0.40988710964067 -2.49212568955835 0.0127227870239836 0.0432630744676934 "3"
"YAL062W2" "YAL062W" "chrI" "YAL062W" 9081.10585387735 -2.71696451336803 0.938631889009032 -2.89460068977253 0.00380902706768728 0.0177448419988265 "3"
"YAL067C2" "YAL067C" "chrI" "YAL067C" 198.348855688468 -0.916760154283204 0.389039528958534 -2.35647045105516 0.018478995654084 0.0573719297362297 "3"
"YAL067W-A2" "YAL067W-A" "chrI" "YAL067W-A" 5.42532055327874 2.36534790686808 0.951952313859403 2.48473360737839 0.0129897745101605 0.0439052958019751 "3"
"YAL068C2" "YAL068C" "chrI" "YAL068C" 10.4205594983256 1.60965855152683 0.721651232565443 2.23052144704936 0.0257467854834044 0.0728931388867862 "3"
"YAR002C-A2" "YAR002C-A" "chrI" "YAR002C-A" 1510.69572182407 -0.817830286586397 0.319543954219795 -2.55936710986514 0.0105086876784231 0.0376388802016291 "3"
"YAR015W2" "YAR015W" "chrI" "YAR015W" 1539.35046928065 -1.5647779085541 0.358930693779549 -4.3595544646153 1.3233330351328e-05 0.000232410364295198 "3"
"YAR018C2" "YAR018C" "chrI" "YAR018C" 282.455440360838 -0.762361549527086 0.189372660735094 -4.02572127659717 5.744560589044e-05 0.0007102574712294 "3"
"YAR023C2" "YAR023C" "chrI" "YAR023C" 234.659177665495 -0.612408506557409 0.246536641624612 -2.48404660062617 0.0130148378308935 0.0439659712954007 "3"
"YAR027W2" "YAR027W" "chrI" "YAR027W" 299.347006046105 -0.827365627443871 0.225001753717967 -3.67715190558448 0.000237752669668369 0.00214567445823336 "3"
"YAR033W2" "YAR033W" "chrI" "YAR033W" 87.7054567238584 -0.467036944516801 0.184686173251453 -2.52881380503198 0.0114682943015834 0.0402366602567473 "3"
"YAR042W2" "YAR042W" "chrI" "YAR042W" 1612.07938713171 0.699428878813968 0.310311853249523 2.25395476031511 0.02423212816968 0.0697560114354634 "3"
"YAR068W2" "YAR068W" "chrI" "YAR068W" 23.7187687215665 -2.47084401031909 0.699188493603223 -3.53387395948945 0.000412358236975943 0.00326401872085183 "3"
"YBL001C2" "YBL001C" "chrII" "YBL001C" 2399.02736394082 -1.07573620650438 0.309508990643976 -3.47562183659404 0.000512994233433581 0.00383938299163002 "3"
"YBL008W2" "YBL008W" "chrII" "YBL008W" 208.791471878066 1.10302446556331 0.229776430675899 4.8004247533949 1.6186423131835e-06 4.4276313186285e-05 "3"
"YBL011W2" "YBL011W" "chrII" "YBL011W" 521.238946336188 1.10124983249938 0.3069343716985 3.58790000091984 0.000335800795709572 0.00280909407182216 "3"
"YBL014C2" "YBL014C" "chrII" "YBL014C" 232.778408135707 0.723787519925785 0.201488734195975 3.59219845622636 0.000330319483024248 0.00277450413594552 "3"
"YBL020W2" "YBL020W" "chrII" "YBL020W" 950.343410756231 0.412504677405288 0.193075304692015 2.1364963171406 0.0326761542704523 0.08688343470965 "3"
"YBL021C2" "YBL021C" "chrII" "YBL021C" 489.776041106158 1.00327871258663 0.372917724938612 2.690348689518 0.00715595339114895 0.0282840859130824 "3"
"YBL022C2" "YBL022C" "chrII" "YBL022C" 1543.69085904322 1.2888200811992 0.353232443180925 3.6486458310373 0.000265688792717446 0.00233972666179381 "3"
"YBL025W2" "YBL025W" "chrII" "YBL025W" 174.533325165616 -0.630024506093118 0.277312300272214 -2.27189528006755 0.0231253140656409 0.0672578318362974 "3"
"YBL027W2" "YBL027W" "chrII" "YBL027W" 4645.05250986744 -0.766001343825958 0.326414841248134 -2.34671113879794 0.0189697407445513 0.0584892455275892 "3"
"YBL030C2" "YBL030C" "chrII" "YBL030C" 12949.8970938188 1.43130344061618 0.5136618516396 2.78647019638987 0.00534397894968684 0.0227680757181007 "3"
"YBL038W2" "YBL038W" "chrII" "YBL038W" 1511.68634185289 1.04605617377627 0.243404813105757 4.29759855784679 1.75173758843009e-05 0.000287873768505994 "3"
"YBL039W-B2" "YBL039W-B" "chrII" "YBL039W-B" 222.028775151476 -1.11928690378344 0.307025503822472 -3.64558282568809 0.000268867165045688 0.00236367145153557 "3"
"YBL041W2" "YBL041W" "chrII" "YBL041W" 1763.73989815122 -0.280628339740804 0.124772654947108 -2.24911732350141 0.0245383177064051 0.0703925197498823 "3"
"YBL043W2" "YBL043W" "chrII" "YBL043W" 3930.06538476453 1.31959678715659 0.329141104209306 4.00921297972384 6.16021610131697e-05 0.000755604284490903 "3"
