"","GenAll$TXCHROM","chr.x","GENEID","baseMean.x","log2FoldChange.x","lfcSE.x","stat.x","pvalue.x","padj.x","Sample.x","chr.y","baseMean.y","log2FoldChange.y","lfcSE.y","stat.y","pvalue.y","padj.y","Sample.y"
"1","chrVII","chrVII","YGL002W",591.344881528838,0.262112621600012,0.225501483054307,1.1623543138157,0.245134175562643,0.50509971864743,"59","chrVII",591.344881528838,0.292367560909322,0.224926564559247,1.29983562182719,0.193703328819196,0.453745749212285,"61"
"2","chrVII","chrVII","YGL005C",532.366039924097,0.248810664786175,0.16131253879986,1.54241366875313,0.123021699481278,0.35622159495088,"59","chrVII",532.366039924097,0.297310198243554,0.160906259845147,1.84772300673497,0.0646877515458977,0.271512866944948,"61"
"3","chrVII","chrVII","YGL006W",4199.52302920536,0.570143283903394,0.2840383368832,2.00727581410196,0.0447615551567495,0.210834924133811,"59","chrVII",4199.52302920536,0.687085418442575,0.28333336140196,2.42500711897396,0.0153351100903502,0.135567128271592,"61"
"4","chrVII","chrVII","YGL007C-A",22.3682475198197,0.183474940524168,0.387719085913291,0.473216169103424,0.636074827228226,0.816449232325929,"59","chrVII",22.3682475198197,0.145596137937251,0.387422581898878,0.375807050852945,0.707072588756029,0.845631976489454,"61"
"5","chrVII","chrVII","YGL007W",86.4211970919412,-0.171344107806449,0.40230356820589,-0.425907502065104,0.670189326241505,0.837284842189769,"59","chrVII",86.4211970919412,-0.309338335263144,0.402323392235306,-0.768879814679585,0.441992549758519,0.675486871809991,"61"
"6","chrVII","chrVII","YGL010W",665.313792910818,0.107499375276377,0.239516038698807,0.448819109819856,0.653577088820339,0.828520349734189,"59","chrVII",665.313792910818,0.0622749803089613,0.239111462808322,0.260443307809473,0.794530076293627,0.895575373779643,"61"
"7","chrVII","chrVII","YGL017W",350.753281528499,0.3390771975346,0.177764404565367,1.90745272296578,0.0565059424859211,0.23828061621418,"59","chrVII",350.753281528499,0.410316213616128,0.177683583766289,2.30925223883274,0.0209607354843089,0.156847918282847,"61"
"8","chrVII","chrVII","YGL019W",1145.17588929325,0.358459478724275,0.17587870950582,2.03810614560151,0.0415796487071272,0.203425270593871,"59","chrVII",1145.17588929325,0.366069487245197,0.175625697422433,2.08437314480631,0.0371651207823178,0.20831053071011,"61"
"9","chrVII","chrVII","YGL021W",815.86785201807,0.272420010848643,0.246615259781051,1.10463566240995,0.269358310722656,0.524565347260601,"59","chrVII",815.86785201807,0.373957525480041,0.245884773791227,1.52086491454553,0.128342298932021,0.376192517241037,"61"
"10","chrVII","chrVII","YGL023C",709.70284181296,0.293492311546748,0.254834826215399,1.15169624146534,0.249488204855718,0.509053348312138,"59","chrVII",709.70284181296,0.536541368714039,0.254326894177361,2.10965250234161,0.0349263611281014,0.202182853961862,"61"
"11","chrVII","chrVII","YGL025C",398.068245996793,0.106581109848462,0.247675310924793,0.430325935397032,0.666972806264781,0.835768548425756,"59","chrVII",398.068245996793,0.28970458985545,0.247328229664255,1.17133652817845,0.241506397299655,0.499824195731021,"61"
"12","chrVII","chrVII","YGL028C",542.67424900034,0.470883103178835,0.331591570337,1.42006958349476,0.155635303341905,0.399331501163135,"59","chrVII",542.67424900034,0.609907960598908,0.330717788486216,1.84419460286857,0.0652001868702213,0.272400403273678,"61"
"13","chrVII","chrVII","YGL029W",78.5092492580516,-0.399413653410387,0.504293421088059,-0.792026301966453,0.42837419435744,0.66744684784001,"59","chrVII",78.5092492580516,-0.592703070905959,0.505030814026478,-1.17359783689334,0.240599075955927,0.499169979802201,"61"
"14","chrVII","chrVII","YGL030W",4149.32909597074,0.0440216823486862,0.393295691413361,0.111930243096456,0.910882167059545,0.961310532157897,"59","chrVII",4149.32909597074,-0.124248052861979,0.39237476449353,-0.316656584738206,0.751514346714551,0.873998648479359,"61"
"15","chrVII","chrVII","YGL031C",2633.31900391208,0.191566828236537,0.352901739062323,0.542833335833197,0.587263139291122,0.783275940678279,"59","chrVII",2633.31900391208,-0.0023540397513371,0.352087733184097,-0.00668594651125275,0.994665631080044,0.99728915569165,"61"
