"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YAL001C","chrI","YAL001C",986.603632199468,0.509863250034579,0.237340689669929,2.14823362459951,0.0317319799080381,0.167452419727853,"18"
"YAL003W","chrI","YAL003W",2389.65621790315,0.677992016505232,0.392431044754392,1.72767171600698,0.0840945162885572,0.296065313611866,"18"
"YAL005C","chrI","YAL005C",8554.86358272845,1.16872189801232,0.571853449975008,2.04374372151361,0.0410190290310482,0.191462756733434,"18"
"YAL008W","chrI","YAL008W",873.84374766859,-0.217475017305299,0.237843851408887,-0.914360476493583,0.360561321369321,0.639017975398563,"18"
"YAL009W","chrI","YAL009W",209.674029210701,0.401121430655773,0.202972739587241,1.97623302257968,0.0481705332610146,0.210462726938933,"18"
"YAL010C","chrI","YAL010C",286.782154435731,0.322576454727045,0.193120809786981,1.67033503578852,0.0949011598744344,0.317681486461278,"18"
"YAL013W","chrI","YAL013W",584.927542298621,0.668390074229066,0.300154135000553,2.2268228096469,0.0259931883965146,0.14922852700685,"18"
"YAL016C-B","chrI","YAL016C-B",22.7727223847124,1.00101279740477,0.46687484554617,2.14407095810387,0.0320641209723797,0.168448082990159,"18"
"YAL016W","chrI","YAL016W",2700.48595915179,0.338743854055941,0.137268826384311,2.46774058596204,0.0136224052805258,0.101307049032396,"18"
"YAL017W","chrI","YAL017W",1363.84655349143,0.803530502151919,0.340499602123876,2.35985738937689,0.0183113009021089,0.120768420941523,"18"
"YAL020C","chrI","YAL020C",167.198219479609,0.628931469617963,0.40591915840878,1.54940080207941,0.121334002949614,0.367652547438352,"18"
"YAL021C","chrI","YAL021C",1300.52494170333,0.439749341660782,0.205578298495166,2.13908445044904,0.0324659162539815,0.1689251089152,"18"
"YAL025C","chrI","YAL025C",495.440663582546,0.509175625649823,0.402861186819684,1.26389844022806,0.206311729019622,0.481317104545033,"18"
"YAL027W","chrI","YAL027W",238.559496351718,0.133960025203551,0.303395975741579,0.441535273749487,0.658840193298455,0.850864687802525,"18"
"YAL030W","chrI","YAL030W",794.599281501447,0.371775583765979,0.215992550302725,1.72124262269655,0.0852543098641976,0.298515680149123,"18"
"YAL031W-A","chrI","YAL031W-A",8.19038320372553,-0.00563582609315277,0.726493366810909,-0.00775757405451943,0.99381065117798,0.998524540603088,"18"
"YAL032C","chrI","YAL032C",405.735193005402,0.449966155782508,0.260900716074797,1.72466431887258,0.0846354437881475,0.297224472215823,"18"
"YAL033W","chrI","YAL033W",146.266937242796,0.609233086616655,0.329834284944676,1.84708841507742,0.0647796682851734,0.254854102003435,"18"
"YAL034C","chrI","YAL034C",1796.70106980057,0.26765600436134,0.294765308265051,0.908030887137727,0.363895509648864,0.642766682025431,"18"
"YAL034C-B","chrI","YAL034C-B",11.5048241908877,1.36403944128182,0.616328921466746,2.2131679915907,0.0269206139062208,0.152055406683236,"18"
"YAL036C","chrI","YAL036C",361.13566964592,0.420620187297579,0.23001805762535,1.82863985393129,0.0674993004758807,0.260801188238159,"18"
"YAL037C-B","chrI","YAL037C-B",12.9003598559935,0.512625973999985,1.17735192920118,0.435405898003493,0.663282262584653,0.853078615644591,"18"
"YAL037W","chrI","YAL037W",88.0647089968436,0.0154888769770397,0.329494577273009,0.047007987522071,0.962508303144597,0.987776224056165,"18"
"YAL038W","chrI","YAL038W",1503.41122749712,-0.455358275275956,0.775480386292077,-0.587195090069563,0.557093050077488,0.791353296212856,"18"
"YAL040C","chrI","YAL040C",1059.1225917004,-0.362498279765905,0.491409143175957,-0.737671011619958,0.460740975204028,0.724466830645845,"18"
"YAL042W","chrI","YAL042W",1270.07244007513,0.555520363261811,0.310226626163699,1.79069208253155,0.0733891604902137,0.274435740486375,"18"
"YAL044C","chrI","YAL044C",2352.96779431644,-0.408059805855374,0.522358717870639,-0.78118693513684,0.434720958941448,0.705382833978724,"18"
"YAL044W-A","chrI","YAL044W-A",174.153442569178,-0.189488892328964,0.272578015722308,-0.695173056516811,0.486971663361783,0.742404278648097,"18"
"YAL049C","chrI","YAL049C",2863.88416584154,0.0402628911341468,0.193659796957805,0.207905263594381,0.835309441730433,0.931906772121215,"18"
"YAL054C","chrI","YAL054C",22534.4973260648,-1.10992148811127,0.981904738649649,-1.13037593609913,0.258359486924863,0.545530408549655,"18"
"YAL055W","chrI","YAL055W",176.574337752961,0.242474264731827,0.322971830827943,0.750759792611761,0.452824362047169,0.720803053420801,"18"
"YAL059W","chrI","YAL059W",57.2412778057495,0.420812680382231,0.304004547254178,1.38423153266319,0.166335011725791,0.430882016356324,"18"
"YAL060W","chrI","YAL060W",4218.33613859057,-0.179247009236356,0.296401582093454,-0.604743766785429,0.545370336241384,0.786360237308008,"18"
"YAL061W","chrI","YAL061W",2652.70529985025,-0.0544513454555092,0.421449719242473,-0.129200099013903,0.897203308589667,0.959708741609325,"18"
"YAL062W","chrI","YAL062W",9081.10585387735,-2.16110330757904,0.965328930476583,-2.23872220064109,0.0252076488491482,0.14670308468329,"18"
"YAL063C","chrI","YAL063C",91.510541481579,0.264468503679992,0.262504736154619,1.00748088417047,0.313741178264233,0.597707624638049,"18"
"YAL063C-A","chrI","YAL063C-A",4.1190591761755,0.995858218108144,0.776836148207115,1.28194114087831,0.199908938870601,0.475095928360421,"18"
"YAL064W-B","chrI","YAL064W-B",5.12760863982404,-0.547447628307332,0.718659481934508,-0.761762200414719,0.44622953523239,0.715846624824746,"18"
"YAL065C","chrI","YAL065C",24.562122691989,0.35217099360936,0.419264690338174,0.839972937681213,0.400954401982264,0.677560689142015,"18"
"YAL066W","chrI","YAL066W",4.48669075778854,0.93577373252737,0.79957550386688,1.17033817069409,0.241907741139179,0.5275352559762,"18"
"YAL067C","chrI","YAL067C",198.348855688468,-0.121607388217823,0.398736655874808,-0.304981712682078,0.760389828613627,0.899325697470852,"18"
"YAL067W-A","chrI","YAL067W-A",5.42532055327874,1.97875864526716,0.995181496381756,1.98833946617924,0.0468159585259933,0.207171739458087,"18"
"YAL068C","chrI","YAL068C",10.4205594983256,1.16867027978027,0.770942391592044,1.51589832460359,0.129593608581903,0.380330224692009,"18"
"YAR002C-A","chrI","YAR002C-A",1510.69572182407,0.246194396658963,0.328289645991832,0.749930433886083,0.453323699968121,0.720845938608525,"18"
"YAR007C","chrI","YAR007C",1241.40394047749,0.620224876998224,0.30967747489561,2.00280913943547,0.0452391612222298,0.20395379057852,"18"
"YAR008W","chrI","YAR008W",343.398076539495,0.618815602891871,0.348762676005432,1.77431716598663,0.076057422823854,0.279636342733817,"18"
"YAR015W","chrI","YAR015W",1539.35046928065,-0.264993300066726,0.368532694813336,-0.719049636019259,0.472136142042071,0.731833615316653,"18"
"YAR020C","chrI","YAR020C",65.4415106428273,0.13278863039186,0.332668957017171,0.399161471459466,0.689787321572478,0.865531217392991,"18"
"YAR023C","chrI","YAR023C",234.659177665495,0.18286504865401,0.250796923687651,0.729135931833657,0.465944743477318,0.72694954432305,"18"
"YAR027W","chrI","YAR027W",299.347006046105,-0.102959998170968,0.229523705537421,-0.448581108125153,0.653748792164581,0.846497128577455,"18"
"YAR033W","chrI","YAR033W",87.7054567238584,0.387124060434447,0.184700500543451,2.09595566495704,0.0361246329577832,0.179678407677449,"18"
"YAR035C-A","chrI","YAR035C-A",61.6770191756976,0.30249897791815,0.339363556778035,0.891371427121158,0.372762879121445,0.651385949130606,"18"
"YAR035W","chrI","YAR035W",2153.72229302433,0.00523763491087535,0.54052637572295,0.00968987850753823,0.992269013397064,0.998524540603088,"18"
"YAR042W","chrI","YAR042W",1612.07938713171,0.747949071413197,0.319229366277444,2.34298329171618,0.0191601818238239,0.124019390410851,"18"
"YAR050W","chrI","YAR050W",141.039200452076,0.259096576222381,0.219623884199596,1.17972859448616,0.238151279280143,0.522947118064527,"18"
"YAR066W","chrI","YAR066W",5.13256568524616,-0.294330070429099,0.734085972865469,-0.400947683661895,0.688471798592817,0.864700787833125,"18"
"YAR068W","chrI","YAR068W",23.7187687215665,-0.430944174823316,0.65780305721161,-0.655126439591303,0.512409494448104,0.762518711748218,"18"
"YAR071W","chrI","YAR071W",54.6013174413508,-0.0617891795592538,0.257135418181457,-0.240298205499057,0.810106651185355,0.921344622598411,"18"
