"genesNoAneu$GENEID" "genesNoAneu$TXCHROM" "GENEID" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "Sample"
"Q00754" "Q0075" "chrM" "Q0075" 0.64081426248982 10.0630150020436 4.56312355859017 2.20529093127442 0.027468508244811 0.0582739594953403 "5"
"YAL002W4" "YAL002W" "chrI" "YAL002W" 621.668282304953 0.599457738772661 0.258873501837824 2.31563962521047 0.0206088725007095 0.0459279198988415 "5"
"YAL003W4" "YAL003W" "chrI" "YAL003W" 2389.65621790315 -0.872293226313323 0.395423056205259 -2.2059746204089 0.0274205754222829 0.0582522327355853 "5"
"YAL005C4" "YAL005C" "chrI" "YAL005C" 8554.86358272845 1.83055229453545 0.575707433562326 3.17965721444393 0.00148140414874486 0.00524215251719561 "5"
"YAL007C4" "YAL007C" "chrI" "YAL007C" 680.504097115147 -0.487564912138904 0.179432786072534 -2.71725654386155 0.00659996414941565 0.0178951659524945 "5"
"YAL008W4" "YAL008W" "chrI" "YAL008W" 873.84374766859 -0.632338842609818 0.239586164602518 -2.63929615326031 0.00832763189526931 0.0217221183023438 "5"
"YAL010C4" "YAL010C" "chrI" "YAL010C" 286.782154435731 -0.704723091661351 0.197803381817202 -3.56274541510425 0.000369622215455717 0.00167032495317781 "5"
"YAL012W4" "YAL012W" "chrI" "YAL012W" 847.003843737191 2.62761958028705 0.63219475354191 4.15634512239409 3.27524580060613e-05 0.000217715801498356 "5"
"YAL013W4" "YAL013W" "chrI" "YAL013W" 584.927542298621 1.04823289611913 0.301531583055398 3.47636186397943 0.000511583274576765 0.00218714232602598 "5"
"YAL014C4" "YAL014C" "chrI" "YAL014C" 404.464486683731 1.26456065676259 0.204966220852183 6.16960517447681 7.25705254961894e-10 2.85752222049327e-08 "5"
"YAL015C4" "YAL015C" "chrI" "YAL015C" 445.419883135262 0.624523820209479 0.175189245255739 3.56485250734316 0.000366671297504638 0.00165820187357255 "5"
"YAL016C-A4" "YAL016C-A" "chrI" "YAL016C-A" 1.83273155436453 2.67968288955145 1.20867359332166 2.21704429083056 0.0266544776127784 0.0568592065570034 "5"
"YAL016W4" "YAL016W" "chrI" "YAL016W" 2700.48595915179 -0.338193945460703 0.138538365603888 -2.44115732119777 0.0146667297723545 0.0345918219522554 "5"
"YAL017W4" "YAL017W" "chrI" "YAL017W" 1363.84655349143 0.860975701946204 0.342857866248501 2.5111738323722 0.0120570656277625 0.0294030689194587 "5"
"YAL022C4" "YAL022C" "chrI" "YAL022C" 304.344944322681 1.18079498415706 0.29376376124317 4.01953930314649 5.89700137754579e-05 0.000356998931659364 "5"
"YAL024C4" "YAL024C" "chrI" "YAL024C" 224.11926052391 -0.591813408498766 0.266261307931047 -2.22267896562735 0.0262716706033457 0.0561588754045238 "5"
"YAL028W4" "YAL028W" "chrI" "YAL028W" 205.742830589263 1.68647365437334 0.393118879130799 4.28998387994542 1.8127151998651e-05 0.000132148648178845 "5"
"YAL029C4" "YAL029C" "chrI" "YAL029C" 577.93700209943 0.566772549875643 0.23720706456414 2.38935779976481 0.0169061438028437 0.0388382686693348 "5"
"YAL034C4" "YAL034C" "chrI" "YAL034C" 1796.70106980057 0.659194145173006 0.296561720395274 2.22278905144735 0.0262642391997396 0.0561588754045238 "5"
"YAL034W-A4" "YAL034W-A" "chrI" "YAL034W-A" 207.743707857199 -0.474634644011591 0.173357548411467 -2.73789430204122 0.00620019763191425 0.0170657265184746 "5"
"YAL037C-A4" "YAL037C-A" "chrI" "YAL037C-A" 3.53735661329941 -3.09860864189108 1.24154829666446 -2.49576166325209 0.0125932541315333 0.0303870011870176 "5"
"YAL037C-B4" "YAL037C-B" "chrI" "YAL037C-B" 12.9003598559935 -4.11115262488324 1.6112693729107 -2.55149926759707 0.0107487117695724 0.0267613919289152 "5"
"YAL037W4" "YAL037W" "chrI" "YAL037W" 88.0647089968436 -0.696366043001618 0.335178096229213 -2.07760009032752 0.0377853063295582 0.0761371459352441 "5"
"YAL038W4" "YAL038W" "chrI" "YAL038W" 1503.41122749712 -3.46542912315515 0.782215508859849 -4.4302741174313 9.56542435156175e-06 7.80124714265894e-05 "5"
"YAL039C4" "YAL039C" "chrI" "YAL039C" 1392.64925190379 2.93221151701425 0.366783262896852 7.99439836446096 1.52902032648095e-15 1.57540060971754e-12 "5"
"YAL041W4" "YAL041W" "chrI" "YAL041W" 468.469240936869 0.499734327575848 0.125314339986249 3.98784630418741 6.7405857007206e-05 0.000401835108986063 "5"
"YAL042W4" "YAL042W" "chrI" "YAL042W" 1270.07244007513 0.968164265235236 0.311974921739488 3.10334003719598 0.00192169728308463 0.00649176645028916 "5"
"YAL043C4" "YAL043C" "chrI" "YAL043C" 573.118860008559 0.575667630049419 0.192069525811303 2.99718358556775 0.00273514552978957 0.00871131873527003 "5"
"YAL044C4" "YAL044C" "chrI" "YAL044C" 2352.96779431644 -1.86004468071923 0.526138273667638 -3.5352772717961 0.000410178560882273 0.001816517288336 "5"
"YAL044W-A4" "YAL044W-A" "chrI" "YAL044W-A" 174.153442569178 -0.795404209871082 0.276235934712227 -2.87943786422902 0.00399683648895704 0.0119479899297546 "5"
"YAL048C4" "YAL048C" "chrI" "YAL048C" 320.512451377327 0.54899418127163 0.200263709391164 2.74135629935481 0.00613531458580925 0.0168946613672485 "5"
"YAL051W4" "YAL051W" "chrI" "YAL051W" 631.088648236979 0.470551753675486 0.217774922895908 2.16072515337498 0.0307529328014419 0.0641628857841761 "5"
"YAL054C4" "YAL054C" "chrI" "YAL054C" 22534.4973260648 -3.41735019342262 0.98861821594427 -3.45669353275933 0.000550340647797804 0.00232074071260984 "5"
"YAL056W4" "YAL056W" "chrI" "YAL056W" 1583.50775477132 0.550376737037236 0.134159048360988 4.10241980515778 4.13837794475536e-05 0.000265777748794588 "5"
"YAL059W4" "YAL059W" "chrI" "YAL059W" 57.2412778057495 -0.81308893692131 0.323077582835671 -2.51669871299885 0.0118698420235628 0.0291254485585004 "5"
"YAL062W4" "YAL062W" "chrI" "YAL062W" 9081.10585387735 -5.01838322662586 0.972145635022965 -5.1621722567394 2.5133449908545e-07 3.7621062308626e-06 "5"
"YAL068C4" "YAL068C" "chrI" "YAL068C" 10.4205594983256 2.17967073797588 0.751341790611226 2.90103753739386 0.00373175286476493 0.0113031338608411 "5"
"YAR002C-A4" "YAR002C-A" "chrI" "YAR002C-A" 1510.69572182407 -1.38736480958379 0.331227072870732 -4.18856103023089 2.84435211249782e-05 0.000195810520706699 "5"
"YAR007C4" "YAR007C" "chrI" "YAR007C" 1241.40394047749 -1.06510593638165 0.312892185118263 -3.40406691838301 0.000667911263261443 0.00274194539156025 "5"
"YAR008W4" "YAR008W" "chrI" "YAR008W" 343.398076539495 -1.27292989059476 0.354504838401397 -3.59072642374899 0.000332187093276443 0.0015279617638653 "5"
"YAR015W4" "YAR015W" "chrI" "YAR015W" 1539.35046928065 -2.19509977076413 0.371981554224096 -5.90109844382691 3.79235403251297e-09 1.10586474665071e-07 "5"
"YAR018C4" "YAR018C" "chrI" "YAR018C" 282.455440360838 -0.514094530317831 0.195413946590368 -2.63079754177162 0.00853854098036667 0.0221600589171397 "5"
"YAR020C4" "YAR020C" "chrI" "YAR020C" 65.4415106428273 1.14126398256408 0.324289245473043 3.51927792393889 0.000435679952479365 0.00191699179090921 "5"
"YAR028W4" "YAR028W" "chrI" "YAR028W" 277.164446222608 0.60566846778394 0.257844385594364 2.34896899689244 0.0188552024127432 0.0426501504996627 "5"
"YAR030C4" "YAR030C" "chrI" "YAR030C" 124.616325348971 0.69334642426971 0.26897577963221 2.57772809588199 0.00996700656572593 0.0251186443494976 "5"
"YAR031W4" "YAR031W" "chrI" "YAR031W" 27.2865132016697 1.36953700706879 0.433581220425413 3.15866311212707 0.00159219488800184 0.00554532326626896 "5"
"YAR035W4" "YAR035W" "chrI" "YAR035W" 2153.72229302433 1.45262522792017 0.543821364591039 2.67114409712932 0.00757811964561481 0.0200461855580619 "5"
"YAR042W4" "YAR042W" "chrI" "YAR042W" 1612.07938713171 1.55407997589468 0.321176578280877 4.83870892520562 1.33694299489659e-06 1.52209605790989e-05 "5"
"YAR050W4" "YAR050W" "chrI" "YAR050W" 141.039200452076 0.558502973586391 0.218005558877202 2.56187491944178 0.0104331906695612 0.0261549005349666 "5"
"YAR068W4" "YAR068W" "chrI" "YAR068W" 23.7187687215665 -2.71967863214605 0.70813876879386 -3.84060123805727 0.000123898447682886 0.000662578030774741 "5"
"YBL001C4" "YBL001C" "chrII" "YBL001C" 2399.02736394082 -1.27429792869321 0.320514216598383 -3.97579221981891 7.09045750394331e-05 0.0004174591265655 "5"
"YBL002W4" "YBL002W" "chrII" "YBL002W" 1851.19866436145 -1.58679214084951 0.473112806559028 -3.35394036866244 0.000801244849175779 0.00316706883478559 "5"
"YBL003C4" "YBL003C" "chrII" "YBL003C" 1288.27564530787 -1.11707455194477 0.390231634811906 -2.86259352726031 0.00421530325651816 0.0124743919252251 "5"
"YBL007C4" "YBL007C" "chrII" "YBL007C" 1884.43478555849 0.731953486502444 0.254104177888752 2.88052519476046 0.00398309379348547 0.0119184345746985 "5"
"YBL008W4" "YBL008W" "chrII" "YBL008W" 208.791471878066 1.19461655895712 0.239013679625767 4.99810956773513 5.94073965439089e-07 7.73171632493568e-06 "5"
"YBL009W4" "YBL009W" "chrII" "YBL009W" 332.596968063452 -0.766466438654172 0.337297282713397 -2.2723765590055 0.0230962371956086 0.0506135903379128 "5"
"YBL011W4" "YBL011W" "chrII" "YBL011W" 521.238946336188 1.42993787002656 0.317966208417837 4.49713784726297 7.00689329622821e-06 6.00785219934574e-05 "5"
"YBL014C4" "YBL014C" "chrII" "YBL014C" 232.778408135707 0.666702130839134 0.210016996892221 3.17451511403756 0.00150786304428031 0.00530928089263168 "5"
"YBL016W4" "YBL016W" "chrII" "YBL016W" 179.740384055873 1.0791028553463 0.502384856762227 2.14796055418729 0.0317536775224757 0.0660279967857197 "5"
"YBL017C4" "YBL017C" "chrII" "YBL017C" 1926.38785912975 0.737478448421953 0.233210333660957 3.16228889537161 0.00157253152773681 0.00549541543497397 "5"
"YBL019W4" "YBL019W" "chrII" "YBL019W" 340.457336578644 -0.383505688934581 0.147430242655995 -2.60126879007743 0.00930897878112147 0.0237452410365858 "5"
"YBL021C4" "YBL021C" "chrII" "YBL021C" 489.776041106158 1.55408218748745 0.386092885301144 4.02515106248409 5.75846361921865e-05 0.000350867567828745 "5"
"YBL022C4" "YBL022C" "chrII" "YBL022C" 1543.69085904322 1.80581734747753 0.365740640643435 4.93742599756105 8.11320798472438e-07 1.00912814068051e-05 "5"
"YBL025W4" "YBL025W" "chrII" "YBL025W" 174.533325165616 -0.608857626929483 0.287230135573359 -2.11975538609173 0.0340644096103412 0.0701252681355742 "5"
"YBL026W4" "YBL026W" "chrII" "YBL026W" 518.645833286265 -0.818838257881175 0.246642641671459 -3.31993791637989 0.000905325341776836 0.00349795078929025 "5"
"YBL027W4" "YBL027W" "chrII" "YBL027W" 4645.05250986744 -1.23023283250344 0.338065153470478 -3.63904064016722 0.000275775523597999 0.00131002351305492 "5"
"YBL028C4" "YBL028C" "chrII" "YBL028C" 152.442212333091 -1.51048731470564 0.354788251674007 -4.25743329317887 2.09693306500887e-05 0.000149518341498095 "5"
"YBL029W4" "YBL029W" "chrII" "YBL029W" 875.411620859327 -0.772157261142622 0.253705600557806 -3.04351681415361 0.00234763451483322 0.00765861560459047 "5"
"YBL030C4" "YBL030C" "chrII" "YBL030C" 12949.8970938188 1.75660031430093 0.53186496298023 3.30271861575176 0.000962688462636591 0.00366403937245015 "5"
"YBL034C4" "YBL034C" "chrII" "YBL034C" 234.456944011439 -0.855063300674826 0.290172801189566 -2.94673827860326 0.00322283686940979 0.0100209576645838 "5"
"YBL035C4" "YBL035C" "chrII" "YBL035C" 283.668636042956 -0.805856064982827 0.324068056663744 -2.48668774478748 0.0129187171725904 0.0310632086973761 "5"
"YBL038W4" "YBL038W" "chrII" "YBL038W" 1511.68634185289 1.41780842962668 0.252022884164373 5.62571305509686 1.92422997895252e-08 4.23330595369555e-07 "5"
"YBL039W-B4" "YBL039W-B" "chrII" "YBL039W-B" 222.028775151476 -1.41260638663506 0.318634485082831 -4.43331294247026 9.43193281286922e-06 7.72985930896904e-05 "5"
"YBL043W4" "YBL043W" "chrII" "YBL043W" 3930.06538476453 2.24697803688206 0.34077298998351 6.59376800077609 4.62455270304671e-11 3.21224548429604e-09 "5"
"YBL044W4" "YBL044W" "chrII" "YBL044W" 2.17016953247007 2.68375955284498 1.2695125647094 2.11400786998852 0.0345525147665212 0.070916470969428 "5"
"YBL045C4" "YBL045C" "chrII" "YBL045C" 22977.4376727246 0.697191351411181 0.255648500726401 2.72714821104046 0.00640555021090654 0.0174985026088485 "5"
"YBL047C4" "YBL047C" "chrII" "YBL047C" 2994.26433426714 0.505155125205372 0.215724254531836 2.34167051035433 0.0192276435395042 0.0433814935624873 "5"
"YBL048W4" "YBL048W" "chrII" "YBL048W" 655.01006756138 -0.889369311846785 0.386176619025719 -2.30301180348662 0.0213095489145233 0.0472848641025064 "5"
"YBL049W4" "YBL049W" "chrII" "YBL049W" 1450.79365369615 -0.825797771774213 0.354811011460481 -2.32742994185847 0.0199728915552291 0.0447688236382983 "5"
"YBL051C4" "YBL051C" "chrII" "YBL051C" 641.782165980908 1.16075714245168 0.310285685588531 3.74093036309435 0.00018491619177184 0.000927102958100067 "5"
