"genesNoAneu$GENEID" "genesNoAneu$TXCHROM" "GENEID" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "Sample"
"YAL002W3" "YAL002W" "chrI" "YAL002W" 621.668282304953 0.673747194554115 0.249298899901197 2.70256786059279 0.00689845916681526 0.0640227580049432 "4"
"YAL016C-B3" "YAL016C-B" "chrI" "YAL016C-B" 22.7727223847124 1.29567911211499 0.450153452247809 2.87830539929241 0.00401119540027959 0.0465499595233143 "4"
"YAL017W3" "YAL017W" "chrI" "YAL017W" 1363.84655349143 0.82654140660387 0.33034123276429 2.50208367780003 0.0123708086774174 0.0896289677962991 "4"
"YAL036C3" "YAL036C" "chrI" "YAL036C" 361.13566964592 -0.730253630688693 0.226523201664614 -3.2237476131469 0.00127148772464308 0.0209113037651752 "4"
"YAL037W3" "YAL037W" "chrI" "YAL037W" 88.0647089968436 -0.830931316477037 0.326952072467154 -2.5414468555189 0.0110624673962477 0.0845218965629319 "4"
"YAL039C3" "YAL039C" "chrI" "YAL039C" 1392.64925190379 1.14824318978767 0.354013455590355 3.2435015439536 0.00118665692679533 0.0201420309848466 "4"
"YAL041W3" "YAL041W" "chrI" "YAL041W" 468.469240936869 0.354472436305842 0.121640272611895 2.91410425753336 0.0035792542118813 0.043413370878277 "4"
"YAL043C3" "YAL043C" "chrI" "YAL043C" 573.118860008559 0.65615654702379 0.185131228416225 3.54427803800109 0.000396452168853576 0.00994889882355827 "4"
"YAR015W3" "YAR015W" "chrI" "YAR015W" 1539.35046928065 -1.00219987590672 0.357794742097363 -2.8010469634962 0.00510873822795824 0.0537678275839727 "4"
"YAR018C3" "YAR018C" "chrI" "YAR018C" 282.455440360838 -0.589203607169358 0.189268557651101 -3.11305593745529 0.00185963647544648 0.0274791968529173 "4"
"YAR042W3" "YAR042W" "chrI" "YAR042W" 1612.07938713171 0.896506682439785 0.30963495214396 2.89536654771121 0.00379975734442337 0.0451190888581084 "4"
"YBL001C3" "YBL001C" "chrII" "YBL001C" 2399.02736394082 -0.820414907140603 0.308755011047698 -2.65717114794895 0.00789917660903013 0.0694841031880462 "4"
"YBL008W3" "YBL008W" "chrII" "YBL008W" 208.791471878066 0.618230203674962 0.233127180292904 2.65190100484298 0.00802339900523993 0.0700333268493357 "4"
"YBL011W3" "YBL011W" "chrII" "YBL011W" 521.238946336188 0.985825461177281 0.306836782683772 3.21286598221596 0.00132057590915313 0.0214161363317257 "4"
"YBL022C3" "YBL022C" "chrII" "YBL022C" 1543.69085904322 1.17727170679961 0.352555704962621 3.33925019572276 0.000844768178946392 0.0158142776135881 "4"
"YBL028C3" "YBL028C" "chrII" "YBL028C" 152.442212333091 -1.04969851519822 0.340783743866796 -3.08024820458726 0.00207690594254154 0.0299300653402892 "4"
