"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YPL001W","chrXVI","YPL001W",205.070295947451,1.18676885021174,0.230987340951505,5.13780904755683,2.86046424459588e-07,6.64738972109424e-06,"8"
"YPL002C","chrXVI","YPL002C",335.601805552461,0.81695896184619,0.204563447631654,3.99367028325238,6.57745916883066e-05,0.000591875583431021,"8"
"YPL003W","chrXVI","YPL003W",655.01154384317,1.88823948647038,0.269905211482824,6.99593563272321,2.89820514470396e-12,2.10784755347764e-10,"8"
"YPL004C","chrXVI","YPL004C",12739.3743359825,0.629685065875693,0.26778586439104,2.35144998152771,0.0187300431952225,0.053195677621544,"8"
"YPL005W","chrXVI","YPL005W",328.42170624182,1.41854412334283,0.229813225840236,6.17259567266591,7.12184810182478e-10,3.10051161728738e-08,"8"
"YPL006W","chrXVI","YPL006W",1429.84412806408,0.957757467659174,0.225623090792623,4.24494436404772,2.21685936903693e-05,0.000245602591745275,"8"
"YPL007C","chrXVI","YPL007C",268.425311037431,0.762536530329625,0.144777221342408,5.26696481158575,1.43145004371107e-07,3.67187724905471e-06,"8"
"YPL008W","chrXVI","YPL008W",452.931175326912,0.877969126738191,0.160517703805344,5.4696093074125,4.67805707377224e-08,1.36413909575755e-06,"8"
"YPL009C","chrXVI","YPL009C",755.733836378863,0.788684044923206,0.33977297902929,2.32120884708498,0.0203062950799087,0.0565976177565355,"8"
"YPL011C","chrXVI","YPL011C",378.853937329515,1.12564225978364,0.146796436836569,7.66804892571634,2.00156416129607e-14,2.17081923598812e-12,"8"
"YPL012W","chrXVI","YPL012W",560.263020556265,1.09296489538415,0.259927019431249,4.20489142596906,2.64707872471549e-05,0.000284971526831257,"8"
"YPL013C","chrXVI","YPL013C",1097.06780142666,1.70516902994288,0.259449348119886,6.5722617624576,5.33948390330921e-11,2.87032082523979e-09,"8"
"YPL014W","chrXVI","YPL014W",531.284636014684,1.83841550124091,0.378394543050974,4.85846198102614,1.21068475127877e-06,2.24165264038327e-05,"8"
"YPL015C","chrXVI","YPL015C",986.022431059106,1.23713172776364,0.244023941960166,5.06971454450803,4.09414167643876e-07,9.03927994419444e-06,"8"
"YPL016W","chrXVI","YPL016W",982.078667017716,1.2308194228686,0.267162666132809,4.60700381787907,4.16289688766027e-06,6.32310284017586e-05,"8"
"YPL017C","chrXVI","YPL017C",580.717388578394,1.14240819199542,0.241049011266248,4.7393191367775,2.18992829891938e-06,3.69894446555181e-05,"8"
"YPL018W","chrXVI","YPL018W",466.845055580247,1.59712486036156,0.303706024466934,5.2587855745201,1.4963120428372e-07,3.79106600361457e-06,"8"
"YPL019C","chrXVI","YPL019C",981.944093557998,1.24850712730975,0.230240081988157,5.42263152674681,6.0839485928253e-08,1.69418784688496e-06,"8"
"YPL020C","chrXVI","YPL020C",430.837520658352,1.08802662449334,0.171158646921239,6.35683118594649,2.19900322467025e-10,1.03772808663446e-08,"8"
"YPL022W","chrXVI","YPL022W",788.694765674389,0.900478728581805,0.214973100079651,4.18879724136723,2.84140152913411e-05,0.000301813475139296,"8"
"YPL023C","chrXVI","YPL023C",886.430913192633,0.983284399995627,0.204181315790405,4.81574132377999,1.49969279972421e-06,2.69508746741135e-05,"8"
"YPL025C","chrXVI","YPL025C",17.7184058133223,1.3673296224602,0.374635023689272,3.64976453347909,0.000264536763879536,0.00179120073855782,"8"
"YPL026C","chrXVI","YPL026C",1266.58159396563,0.690248833759662,0.217460396871869,3.17413581364135,0.00150983189309767,0.00707104603267407,"8"
"YPL027W","chrXVI","YPL027W",68.8369489491937,-1.07802013569148,0.507468463486873,-2.12430961381182,0.0336818417330213,0.0836229500375653,"8"
"YPL029W","chrXVI","YPL029W",302.812676732848,2.64012163100615,0.356372544366655,7.40831939143394,1.44099056783806e-13,1.34972783187498e-11,"8"
"YPL030W","chrXVI","YPL030W",106.258184360213,1.79557784812153,0.308187880542054,5.82624418897782,5.93963690232815e-09,2.10587413017127e-07,"8"
"YPL031C","chrXVI","YPL031C",1510.28836587255,0.920608796394497,0.162592240124734,5.6620709308651,1.55934631189234e-08,5.12759515963747e-07,"8"
"YPL032C","chrXVI","YPL032C",685.86642684156,0.812641101941666,0.229859234271054,3.53538592660317,0.000410010244023519,0.00254998322792092,"8"
"YPL034W","chrXVI","YPL034W",65.271186962472,1.37530707854716,0.229808557888463,5.98457729852976,2.28483157726771e-09,9.05437744273653e-08,"8"
"YPL035C","chrXVI","YPL035C",25.5046986326086,1.19059797503736,0.364463436335872,3.26671445291473,0.00109366823087232,0.00548627673075585,"8"
"YPL038W","chrXVI","YPL038W",135.756087976226,1.01227886069246,0.22081784783597,4.58422573452674,4.64182217319245e-06,6.93133929339993e-05,"8"
"YPL039W","chrXVI","YPL039W",387.862370601121,1.72231093451765,0.281489884276334,6.11855356346265,9.991162793655e-10,4.23050468427227e-08,"8"
"YPL040C","chrXVI","YPL040C",474.943326509138,2.61181685458983,0.33953277728508,7.69238503414617,1.65807864633622e-14,1.92213332150603e-12,"8"
"YPL041C","chrXVI","YPL041C",103.752373687235,1.66226305067521,0.243586639187433,6.8241142298291,9.64535087260184e-12,6.08444480555353e-10,"8"
"YPL042C","chrXVI","YPL042C",381.044358217197,1.03016872996004,0.14931523043007,6.89928768145662,5.71964666745786e-12,3.88558853826643e-10,"8"
"YPL043W","chrXVI","YPL043W",338.014522420728,0.61732019153189,0.245114274846047,2.51849955258468,0.011809376001282,0.0369461348380189,"8"
"YPL045W","chrXVI","YPL045W",442.672515105932,1.40458603309124,0.155399058367096,9.03857492992793,2.05929032835271e-19,6.06215848089354e-17,"8"
"YPL047W","chrXVI","YPL047W",138.831353028993,1.1276418812521,0.248558764947974,4.53672145292536,5.81605387178591e-06,8.42033841577997e-05,"8"
"YPL048W","chrXVI","YPL048W",2087.91353056,1.08317906552411,0.202029290099832,5.36149518215337,8.53739258397082e-08,2.28476887247219e-06,"8"
"YPL049C","chrXVI","YPL049C",431.184864874206,2.11089721875862,0.276302466879634,7.63980590762583,2.48857946948865e-14,2.6075251322676e-12,"8"
"YPL050C","chrXVI","YPL050C",1196.06931116443,0.894186915982841,0.17560703178606,5.09197671009108,3.64303266315983e-07,8.07212470381866e-06,"8"
"YPL051W","chrXVI","YPL051W",146.407961631836,1.03249991838417,0.304206267872886,3.39407838505026,0.000692709995990135,0.00384065757418028,"8"
"YPL052W","chrXVI","YPL052W",176.909270035187,1.04552327384413,0.251856431339677,4.15126692728383,3.34858565460265e-05,0.000348500951460498,"8"
"YPL053C","chrXVI","YPL053C",1211.93681509617,1.05715660535929,0.130225587953533,8.11788698344376,5.62629777610613e-16,1.02299331917318e-13,"8"
"YPL054W","chrXVI","YPL054W",806.263853787072,-1.35224169898703,0.561034604888554,-2.41026433521983,0.0159685113672165,0.0467952535439359,"8"
"YPL055C","chrXVI","YPL055C",330.754188148529,1.14743190792102,0.245845043633622,4.6672972981754,3.11297313482803e-06,4.97271315749533e-05,"8"
"YPL056C","chrXVI","YPL056C",51.0163973246282,1.2873036134123,0.279196685492935,4.61074103060896,4.08898757460411e-06,6.26001482575318e-05,"8"
"YPL057C","chrXVI","YPL057C",3555.09308356937,1.24868470358015,0.184974520638847,6.75057677818309,1.59973922812822e-11,9.79167119632543e-10,"8"
"YPL058C","chrXVI","YPL058C",1937.76091320449,1.45009308449627,0.41117959996555,3.5266659255901,0.000423725568907976,0.00261685461237673,"8"
"YPL059W","chrXVI","YPL059W",1294.04419558784,1.20605567873631,0.156700165833402,7.69658201905511,1.60501540775154e-14,1.90811639436923e-12,"8"
"YPL060W","chrXVI","YPL060W",300.060191874784,1.72303459827203,0.145393940692076,11.8508005909351,4.54507480907852e-32,1.40488262348617e-28,"8"
"YPL061W","chrXVI","YPL061W",7470.14921288676,-0.96863117751856,0.440033160740042,-2.20126859505208,0.0277519769959433,0.0722369354900721,"8"
"YPL062W","chrXVI","YPL062W",5.65252185171738,3.20715393158947,0.828976129867978,3.86881336631519,0.000110433690960125,0.000892295973813215,"8"
"YPL063W","chrXVI","YPL063W",1183.02284652396,1.53210094039002,0.194654976824776,7.8708541922829,4.09694355943287e-15,5.89007094986372e-13,"8"
"YPL064C","chrXVI","YPL064C",518.659797080395,1.03517529965138,0.171680928212071,6.02964645189166,1.73317560451952e-09,7.09568979280773e-08,"8"
"YPL065W","chrXVI","YPL065W",296.105613867848,0.735193908660973,0.203769453505443,3.60796918288508,0.000310917996785427,0.00202752643051425,"8"
"YPL066W","chrXVI","YPL066W",624.83437471461,1.20776574379329,0.202027085129889,5.97823674492349,2.37503556168637e-09,9.35189161932811e-08,"8"
"YPL067C","chrXVI","YPL067C",88.4623648335976,1.10202948158611,0.326015510696687,3.38029770188266,0.000728330539265102,0.00399870283635601,"8"
"YPL068C","chrXVI","YPL068C",66.1512434293356,2.39118543083592,0.346672895641261,6.89752634515256,5.79046738001193e-12,3.89094231991671e-10,"8"
"YPL069C","chrXVI","YPL069C",163.329107664286,1.73685846104271,0.214480480009748,8.09797917723686,6.61679184832074e-16,1.16871449160911e-13,"8"
"YPL070W","chrXVI","YPL070W",625.96384870899,1.55709015091833,0.206630857708144,7.53561287113102,5.52089685702352e-14,5.41748958255863e-12,"8"
"YPL071C","chrXVI","YPL071C",318.785069563036,1.14631815354825,0.210752520863993,5.43916698528137,5.5478121646917e-08,1.55893521827837e-06,"8"
"YPL072W","chrXVI","YPL072W",314.096832088731,2.39772569266985,0.366928029901777,6.53459397286082,6.86086689279333e-11,3.50527926704532e-09,"8"
"YPL073C","chrXVI","YPL073C",4.61178070680359,1.68417626272413,0.741364996149409,2.27172347153104,0.0231357017206821,0.062812871338277,"8"
"YPL074W","chrXVI","YPL074W",1024.4526997566,0.989746085334889,0.190064978985426,5.20740901673832,1.97368010338285e-07,4.81057469384791e-06,"8"
"YPL075W","chrXVI","YPL075W",533.230788239142,0.610492603189969,0.202767468102288,3.01080152996732,0.00261558515938265,0.0109624050544431,"8"
"YPL077C","chrXVI","YPL077C",105.713043255451,1.19931014813081,0.30610597053254,3.91795738594821,9.02167595104252e-05,0.000764000009991026,"8"
"YPL081W","chrXVI","YPL081W",183.084107900379,0.706775597129701,0.307142952168746,2.3011291391814,0.021415769813111,0.0591037004395768,"8"
"YPL082C","chrXVI","YPL082C",884.561236264685,1.20258184776372,0.286860683052538,4.19221566011355,2.79902553993534e-05,0.000297824025608955,"8"
"YPL083C","chrXVI","YPL083C",230.658216610898,0.495354279565257,0.182802921552459,2.70977222551176,0.00675057286200039,0.0234251090277263,"8"
"YPL084W","chrXVI","YPL084W",979.546273936236,1.04738829854716,0.263799142778539,3.97040069014347,7.25244781236107e-05,0.000636855573522956,"8"
"YPL085W","chrXVI","YPL085W",689.657812654401,0.718953841246037,0.317325485732113,2.26566687383244,0.023504486315816,0.0635350828178288,"8"
"YPL086C","chrXVI","YPL086C",526.45928805144,0.699128935599728,0.199417193038981,3.50586087862076,0.000458198863998758,0.00280176595177084,"8"
"YPL087W","chrXVI","YPL087W",2557.10752492508,2.14758987808901,0.278505499433828,7.71112197947555,1.43378808845114e-14,1.73797607113822e-12,"8"
