"","chr","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YLL001W","chrXII","YLL001W",2290.73446080019,0.413047435962697,0.371667249670882,1.11133664945851,0.26646450513768,0.602052862521288,"77"
"YLL005C","chrXII","YLL005C",756.002840993236,0.241796955876698,0.341210891924208,0.708643720348787,0.478570968016816,0.761243035454719,"77"
"YLL006W","chrXII","YLL006W",639.510640705881,0.476515523901656,0.270253596539743,1.76321621618671,0.0779109298738467,0.356676992199372,"77"
"YLL007C","chrXII","YLL007C",391.653112798116,0.210663215782816,0.227069210159162,0.927748925691658,0.353572212494308,0.677419327478033,"77"
"YLL008W","chrXII","YLL008W",389.015911426302,0.569868682009145,0.220573754220356,2.58357429705729,0.00979983242728612,0.122235769905779,"77"
"YLL010C","chrXII","YLL010C",176.251525334183,0.377934692513945,0.300854055430276,1.25620607630976,0.20908633530365,0.539791876423616,"77"
"YLL012W","chrXII","YLL012W",322.535870293501,0.780754308938967,0.40310816895558,1.93683574054536,0.0528086342120111,0.300587737646208,"77"
"YLL013C","chrXII","YLL013C",391.978325756246,0.419435910610178,0.404125682289759,1.03788481898421,0.299362223792893,0.632311428791819,"77"
"YLL015W","chrXII","YLL015W",1617.84223956353,0.401731364939774,0.150533105025616,2.66872436379634,0.00763286609890752,0.106860125384705,"77"
"YLL016W","chrXII","YLL016W",756.131561100126,0.112806571972094,0.244477181160676,0.461419636125284,0.644512980192466,0.854106252982354,"77"
"YLL017W","chrXII","YLL017W",80.0249255496852,-0.0171711097879546,0.322045129252458,-0.0533189551036301,0.957479413460195,0.985439763055298,"77"
"YLL018C","chrXII","YLL018C",3909.79404351741,0.102138880227005,0.326402191347777,0.312923390021538,0.754348889038652,0.905579876960134,"77"
"YLL018C-A","chrXII","YLL018C-A",338.542992868575,0.340361249256965,0.289675171954813,1.17497556645986,0.240047458411572,0.572900666492499,"77"
"YLL019C","chrXII","YLL019C",2240.27562151448,0.217878980526481,0.237127025796058,0.918828125115812,0.358219515470604,0.680426790946291,"77"
"YLL021W","chrXII","YLL021W",729.803069468506,0.289226915591936,0.179205041414899,1.61394407940964,0.106588014571155,0.408430179728408,"77"
"YLL022C","chrXII","YLL022C",577.160206919953,0.386853448670378,0.345140583720539,1.1208576067763,0.262389817440643,0.597481079338682,"77"
"YLL023C","chrXII","YLL023C",1707.93930443372,0.0386805026023342,0.204422906772,0.189218044167016,0.849927823705251,0.94867657287815,"77"
"YLL024C","chrXII","YLL024C",3642.79670972966,0.742841116166351,0.594531038238944,1.24945725014915,0.211542793098525,0.541774717047506,"77"
"YLL026W","chrXII","YLL026W",13636.9979652251,0.764302606822685,0.572414785564531,1.33522513061732,0.181849353006405,0.512470306001288,"77"
