"","genes","chr","sampleMean","ancMean","sampleOverAnc"
"1","YAL001C","chrI",680.897037839838,1032.69707608151,0.659338593678842
"2","YAL002W","chrI",456.946074577745,580.609279101941,0.787011319013929
"3","YAL003W","chrI",2484.4506108338,2159.47089198915,1.1504904372873
"4","YAL005C","chrI",3364.44845609122,6259.10588787706,0.537528604941426
"5","YAL007C","chrI",623.548201545725,730.92929850127,0.853089625527771
"6","YAL008W","chrI",918.768015372341,1020.44360007462,0.900361387248793
"7","YAL009W","chrI",217.546672531624,230.237903495363,0.944877751356022
"8","YAL010C","chrI",278.211051098615,354.788845098749,0.784159521760558
"9","YAL011W","chrI",128.746357452255,187.973097649546,0.68491906055774
"10","YAL012W","chrI",347.773473580523,470.687818103296,0.738862278148446
"11","YAL013W","chrI",259.998998189026,527.680761009776,0.492720253229413
"12","YAL014C","chrI",230.399765471891,331.00375458439,0.696063903447809
"13","YAL015C","chrI",369.366219108629,435.840516537312,0.847480225205286
"14","YAL016C-B","chrI",15.7100990446557,17.4881252970803,0.898329510898374
"15","YAL016W","chrI",2219.8303660691,2850.17243877362,0.778840724115716
"16","YAL017W","chrI",918.817558615601,1200.0541445486,0.765646752514834
"17","YAL019W","chrI",404.319794309772,492.696133517838,0.820627090013754
"18","YAL020C","chrI",96.5394023429039,153.255792947191,0.629923348973631
"19","YAL021C","chrI",891.63609331038,1367.59835135273,0.651972190832519
"20","YAL022C","chrI",186.9821664566,259.728741768268,0.719913264830071
"21","YAL023C","chrI",817.330967754781,1434.3903521469,0.569810697995463
"22","YAL024C","chrI",177.441633061874,225.985399052643,0.785190697300491
"23","YAL025C","chrI",442.53179988187,556.687658387521,0.794937328346186
"24","YAL026C","chrI",344.066812071099,418.299255863661,0.822537471076074
"25","YAL027W","chrI",199.953286499818,239.938966574489,0.833350619761638
"26","YAL028W","chrI",156.518479732385,177.840706043567,0.88010491644158
"27","YAL029C","chrI",402.84846240902,560.648954837392,0.718539576205685
"28","YAL030W","chrI",710.192115277144,770.868297472485,0.921288523092356
"29","YAL031C","chrI",303.225261423554,355.808796651091,0.852214066311855
"30","YAL032C","chrI",335.021366891228,391.712634354213,0.855273324138632
"31","YAL033W","chrI",150.716979362086,129.019157717248,1.1681751921865
"32","YAL034C","chrI",1478.64061404293,1523.86591648235,0.970321993588637
"33","YAL034W-A","chrI",168.239947084113,215.32807536586,0.78131914195703
"34","YAL035W","chrI",1071.67506472369,1457.10339986289,0.735483195512781
"35","YAL036C","chrI",316.789079238178,416.733287927457,0.760172245451444
"36","YAL037W","chrI",67.2942685015049,105.012764429667,0.640819893343309
"37","YAL038W","chrI",933.160362122189,1246.45803040368,0.748649645122809
"38","YAL039C","chrI",537.495069979619,832.121001582913,0.645933787222246
"39","YAL040C","chrI",922.299676357788,1264.39786911007,0.729437860415673
"40","YAL041W","chrI",366.040641859518,430.909230129233,0.849461130711311
"41","YAL042W","chrI",571.827558997114,1204.74103508851,0.47464769800516
"42","YAL043C","chrI",358.811683298962,527.40374179966,0.680335869583688
"43","YAL044C","chrI",2050.49274696878,2866.22636526842,0.715398048045221
"44","YAL044W-A","chrI",140.480538345546,208.609685452219,0.673413307924873
"45","YAL046C","chrI",413.153263565456,459.723492883282,0.898699479059144
"46","YAL047C","chrI",217.935140093435,255.035317891928,0.854529254594399
"47","YAL048C","chrI",228.282874306639,305.389158658214,0.747514663944339
"48","YAL049C","chrI",2062.79296536407,2985.51081713952,0.690934681436014
"49","YAL051W","chrI",472.621563050245,577.071825611069,0.818999545766733
"50","YAL053W","chrI",1767.93512367891,1598.9658698329,1.10567408412768
"51","YAL054C","chrI",15163.70274135,37803.1398198081,0.401122838304677
"52","YAL055W","chrI",185.840765151294,157.849154996164,1.17733139056595
"53","YAL056W","chrI",1337.21069897514,1534.69858650207,0.871318127700208
"54","YAL058W","chrI",164.630023332503,181.792681629718,0.905592138564893
"55","YAL059W","chrI",58.7355992076421,58.4810337898492,1.00435295686988
"56","YAL060W","chrI",2997.81409488014,4992.48876564509,0.600464865441273
"57","YAL061W","chrI",1823.80649335979,2946.00284282552,0.61907832091926
"58","YAL062W","chrI",7068.32748058206,14243.8394493205,0.496237514171029
"59","YAL063C","chrI",46.6713824561106,98.8790004114124,0.472004998654132
"60","YAL067C","chrI",254.088883187394,210.57565229324,1.20663942113098
"61","YAR002C-A","chrI",1468.01534515758,1835.84469313962,0.799640269486525
"62","YAR002W","chrI",451.157632788717,574.935754969939,0.784709646058291
"63","YAR003W","chrI",360.743638982909,401.786746483794,0.897848528205396
"64","YAR007C","chrI",1042.72740035116,1302.80163531341,0.800373112903184
"65","YAR008W","chrI",335.194677540861,365.956745822729,0.915940698913173
"66","YAR014C","chrI",629.780167821383,936.289929531507,0.672633708809094
"67","YAR015W","chrI",1154.1509433583,1974.71899435877,0.584463382716932
"68","YAR018C","chrI",221.963525770809,346.224320300923,0.641097441040214
"69","YAR019C","chrI",286.864049000194,368.481185219269,0.778503925049776
"70","YAR020C","chrI",40.2179962306575,66.4920897612914,0.60485384614984
"71","YAR023C","chrI",263.84570519106,254.968246697841,1.03481789833908
"72","YAR027W","chrI",127.651491049389,356.573043133329,0.357995349080995
"73","YAR028W","chrI",219.798192975681,272.744748636814,0.805875068444904
"74","YAR029W","chrI",77.9567542830751,60.3000489412241,1.29281411295472
"75","YAR030C","chrI",143.2914926811,107.534580828198,1.33251547155821
"76","YAR031W","chrI",22.1936317150651,18.050288351139,1.22954444180193
"77","YAR033W","chrI",100.066515140006,99.1045157484449,1.00970691783614
"78","YAR035W","chrI",587.930881821349,2358.42498243337,0.249289626000626
"79","YAR042W","chrI",740.023421400085,1395.38801982447,0.530335226393281
"80","YAR050W","chrI",107.930122997309,143.524607174259,0.751997341238264
"81","YAR071W","chrI",58.8356789131038,57.0723657014502,1.03089609463322
"82","YBL001C","chrII",4245.83241134831,3025.28734894751,1.40344764698977
"83","YBL002W","chrII",1362.68652815675,2355.98059472603,0.578394631605704
"84","YBL003C","chrII",1069.67702142666,1345.4985001043,0.795004246637019
"85","YBL004W","chrII",745.606091219399,1098.18142819524,0.678946185098699
"86","YBL005W","chrII",438.172896044705,370.345091196376,1.18314757360282
"87","YBL006C","chrII",481.761492750173,366.798833557886,1.31342155065535
"88","YBL007C","chrII",1223.23594648047,1900.66492402017,0.643583164513375
"89","YBL008W","chrII",179.358307842227,165.419226226314,1.08426518448855
"90","YBL009W","chrII",181.01458729572,402.54374966506,0.449676805182877
"91","YBL010C","chrII",287.356774244603,330.956205903724,0.868262232641727
"92","YBL011W","chrII",362.904543229666,450.29269559623,0.805930335488001
"93","YBL013W","chrII",31.2766098341729,44.4410702151067,0.703777152142955
"94","YBL014C","chrII",175.016501192459,212.154144383358,0.824949716165846
"95","YBL015W","chrII",22892.9446633578,32469.555271809,0.705058768797925
"96","YBL016W","chrII",293.240408838544,147.029422218675,1.99443352502883
"97","YBL017C","chrII",1531.45305340321,1824.35135546754,0.83945071699784
"98","YBL018C","chrII",173.097831156704,130.448876983372,1.32693998721635
"99","YBL019W","chrII",429.257010440153,371.821732507121,1.15446993252857
"100","YBL020W","chrII",928.692929627431,941.981467023314,0.985892994861274
"101","YBL021C","chrII",360.653081675253,365.067246160022,0.987908626338848
"102","YBL022C","chrII",1030.33281349908,1240.2677210973,0.830734200344669
"103","YBL023C","chrII",407.31894157115,530.616142865988,0.767633904560688
"104","YBL024W","chrII",323.97357927162,403.448946321126,0.803010101341923
"105","YBL025W","chrII",202.897888582748,196.576504676526,1.03215737260475
"106","YBL026W","chrII",643.42011416583,640.778289723578,1.00412283700091
"107","YBL027W","chrII",6109.76877014843,5564.85261836259,1.09792103927205
"108","YBL028C","chrII",208.908294260489,190.14373605983,1.09868617599244
"109","YBL029C-A","chrII",1752.65776179239,1449.67866313481,1.20899741878136
"110","YBL029W","chrII",969.479439059432,1000.7754448467,0.968728243734978
"111","YBL030C","chrII",8083.17638570744,10091.8803370087,0.800958405745755
"112","YBL031W","chrII",77.356399325042,130.412645528391,0.593166398945579
"113","YBL032W","chrII",379.674926272742,638.131673284599,0.594978970904977
"114","YBL033C","chrII",1443.36574530028,1342.44352320897,1.07517800216285
"115","YBL034C","chrII",201.620676929442,269.054652189617,0.749366997703312
"116","YBL035C","chrII",253.57238510039,302.99676779787,0.836881485381219
"117","YBL036C","chrII",965.284097684287,847.400269619507,1.13911233249632
"118","YBL037W","chrII",426.688285652207,547.051535118995,0.7799782255604
"119","YBL038W","chrII",1409.38468228214,1225.87917396756,1.14969298134062
"120","YBL039C","chrII",326.907978839598,345.434812751733,0.946366627716095
"121","YBL039W-B","chrII",408.848689717755,292.810104543933,1.39629296726136
"122","YBL040C","chrII",1227.46547162959,927.650261541789,1.32319853992117
"123","YBL041W","chrII",2181.87174764853,1948.76550752616,1.11961738814758
"124","YBL042C","chrII",1349.38470715388,966.238242348645,1.39653415484148
"125","YBL043W","chrII",3064.38389456806,2691.30995046725,1.13862169388407
"126","YBL045C","chrII",16790.6314907421,23234.343673373,0.722664333745933
"127","YBL046W","chrII",359.500407350544,389.169424346476,0.923763237449204
"128","YBL047C","chrII",2830.30805265284,3026.33325855091,0.935226827599307
"129","YBL048W","chrII",860.887266018568,796.854142010174,1.08035739620662
"130","YBL049W","chrII",2339.54881465621,1583.48670789119,1.47746665822785
"131","YBL050W","chrII",2073.40139632149,1643.05219044791,1.26192059410862
"132","YBL051C","chrII",489.371065534428,539.155268900754,0.907662585830186
"133","YBL052C","chrII",144.195249093011,174.982207071085,0.824056636995282
"134","YBL054W","chrII",402.830457844057,300.243672407194,1.34167842610762
"135","YBL055C","chrII",378.551442920102,336.381584653501,1.12536315955001
"136","YBL056W","chrII",2075.59515202407,2085.12693160325,0.995428681374402
"137","YBL057C","chrII",552.207180388788,462.254103674087,1.19459659957529
"138","YBL058W","chrII",2740.94500030936,2570.62200387361,1.06625750350658
"139","YBL059C-A","chrII",726.859397757444,700.4785646745,1.03766115683383
"140","YBL059W","chrII",347.255008405826,402.641640845839,0.86244186685793
"141","YBL060W","chrII",452.025299337777,434.303287407475,1.04080561313752
"142","YBL061C","chrII",323.276382570091,347.962492969975,0.929055254808703
"143","YBL063W","chrII",136.079589153126,228.557760012076,0.595383806465096
"144","YBL064C","chrII",15068.7514718223,13459.0735239944,1.11959797566736
"145","YBL066C","chrII",919.689470274614,1238.4453685772,0.742616100483467
"146","YBL067C","chrII",1929.21298359485,1809.37430939377,1.06623210773963
"147","YBL068W","chrII",550.016919740411,547.765891452541,1.00410947144208
"148","YBL069W","chrII",42.5010104504729,76.9821078735883,0.552089461102616
"149","YBL071C","chrII",129.273829892105,110.242023735573,1.17263658187355
"150","YBL071W-A","chrII",132.064747106297,96.1334325262743,1.37376502259192
"151","YBL072C","chrII",1752.58585358802,1460.42731515818,1.2000500369977
"152","YBL074C","chrII",94.1532070789465,100.204275407912,0.939612673168554
"153","YBL075C","chrII",5856.05428578421,1878.78814781526,3.11693167353323
"154","YBL076C","chrII",2007.26798500674,2460.75787452611,0.815711291950369
"155","YBL078C","chrII",2380.0149220215,1575.98750733062,1.51017372342801
"156","YBL079W","chrII",784.937482648367,914.565524199504,0.85826270713124
"157","YBL080C","chrII",288.773383465919,289.677678788594,0.996878270612852
"158","YBL081W","chrII",104.53774601892,128.417490204165,0.814046013924742
"159","YBL082C","chrII",156.431597979205,221.820359894941,0.70521749244882
"160","YBL084C","chrII",627.179334802736,537.815815819855,1.16616008000184
"161","YBL085W","chrII",298.469137994054,380.785389038428,0.783825079916428
"162","YBL086C","chrII",1017.24913832163,790.192027187215,1.2873442192813
"163","YBL087C","chrII",1776.94777521206,1037.57806287016,1.71259188951688
"164","YBL088C","chrII",883.761775855145,1067.93442078707,0.827543113746451
"165","YBL089W","chrII",411.135971719785,357.650896873663,1.14954547944281
"166","YBL090W","chrII",745.046919335093,551.123065538176,1.35187032792313
"167","YBL091C","chrII",1648.6811309896,1450.88858422076,1.13632511063906
"168","YBL091C-A","chrII",326.842087571499,252.377287680242,1.29505349144414
"169","YBL092W","chrII",7639.78928619567,6031.05063364877,1.26674268718146
"170","YBL093C","chrII",761.384960912364,499.507090878641,1.52427257753854
"171","YBL095W","chrII",245.509177867355,255.162976905106,0.962166145124802
"172","YBL097W","chrII",51.2773785985591,140.148453335879,0.365879018840601
"173","YBL098W","chrII",1134.28361878177,2131.41299869956,0.532174486818757
"174","YBL099W","chrII",25404.5721525826,33685.0037181973,0.754180476425436
"175","YBL100C","chrII",831.94993567582,1272.47117218026,0.653806509620453
"176","YBL100W-B","chrII",20.3897213754714,21.1659747141689,0.963325415003074
"177","YBL101C","chrII",1025.05117117537,965.551404520319,1.06162257791403
"178","YBL102W","chrII",1451.97197146373,1309.80901701806,1.10853716274555
"179","YBL103C","chrII",718.836839621486,789.652082033019,0.910320957770143
"180","YBL104C","chrII",296.087863738861,395.584874221671,0.748481256573386
"181","YBL105C","chrII",798.15549737477,1050.56383618196,0.759740122290413
"182","YBL106C","chrII",358.833766518772,470.166926033271,0.763205037721814
"183","YBL107C","chrII",280.655740342068,254.992813146491,1.10064176664004
"184","YBL113C","chrII",11.2656252062855,36.123659098892,0.311862792621445
"185","YBR001C","chrII",1494.47075831477,1464.80040424856,1.02025556108542
"186","YBR002C","chrII",269.218089541027,300.195920722748,0.89680795426154
"187","YBR003W","chrII",780.184674275919,597.807748440465,1.30507621607654
"188","YBR004C","chrII",549.529457796749,437.078945804078,1.2572773478846
"189","YBR005W","chrII",1026.3230776216,854.520166648591,1.20105190922154
"190","YBR006W","chrII",1893.75509753122,2353.22062876222,0.804750338487099
"191","YBR007C","chrII",119.497120932411,148.188735322035,0.806384646395196
"192","YBR008C","chrII",236.342480332559,290.749149318531,0.812874193738856
"193","YBR009C","chrII",3137.76794117652,3666.24833633896,0.85585253734062
"194","YBR010W","chrII",3063.32549526029,2878.92530814001,1.0640517441001
"195","YBR011C","chrII",10017.3953054028,8831.63322841851,1.13426305716238
"196","YBR012C","chrII",134.148177408097,81.5407949080497,1.64516641712128
