"","genes","chr","sampleMean","ancMean","sampleOverAnc"
"1","YAL001C","chrI",783.431104526207,1012.03047358222,0.774118097208222
"2","YAL002W","chrI",633.092093179039,568.922531068024,1.1127913882942
"3","YAL003W","chrI",3405.25217070422,2116.83388302535,1.60865346969857
"4","YAL005C","chrI",9443.57932278959,6127.80590974785,1.54110287791053
"5","YAL007C","chrI",546.681092390368,716.720178828181,0.762753873184061
"6","YAL008W","chrI",931.373988211252,1000.68025513086,0.930740846974599
"7","YAL009W","chrI",217.698611117542,225.744682563673,0.964357647964257
"8","YAL010C","chrI",215.810757134573,347.841629320656,0.620428203363862
"9","YAL011W","chrI",175.673032492424,184.286855666257,0.953258613357468
"10","YAL012W","chrI",751.34657436723,460.690407760081,1.63091430103862
"11","YAL013W","chrI",759.675523852817,516.829505142845,1.4698764607931
"12","YAL014C","chrI",544.180378826674,324.363325731868,1.67768775214901
"13","YAL015C","chrI",432.83375247411,427.118063213854,1.01338198908575
"14","YAL016C-B","chrI",22.9953459182493,17.1562150537062,1.34035076188215
"15","YAL016W","chrI",2526.30610717333,2793.7115731897,0.904283080407236
"16","YAL017W","chrI",1531.26595486559,1175.80311156709,1.30231493674544
"17","YAL019W","chrI",451.779479770477,482.823093698163,0.935703957965413
"18","YAL020C","chrI",226.041502770176,150.133003121078,1.50560834773871
"19","YAL021C","chrI",1127.10829273094,1339.65878096933,0.84133983126316
"20","YAL022C","chrI",365.711841251716,254.557932890005,1.43665466284934
"21","YAL023C","chrI",1304.29347464431,1405.11536395119,0.928246539826191
"22","YAL024C","chrI",139.603723032433,221.487491257161,0.630300710166715
"23","YAL025C","chrI",484.944140347716,545.546640980874,0.888914171436934
"24","YAL026C","chrI",349.947772203191,409.880212689597,0.853780595815703
"25","YAL027W","chrI",292.374177472899,235.229893999544,1.24292951249413
"26","YAL028W","chrI",290.548851171127,174.278688376387,1.6671507794667
"27","YAL029C","chrI",618.587022930106,549.318241109143,1.12609954783424
"28","YAL030W","chrI",1067.17076523358,755.726616216643,1.412112187574
"29","YAL031C","chrI",309.392205282173,348.695420315029,0.887284969222285
"30","YAL032C","chrI",533.073691930917,383.906630282935,1.38855036584819
"31","YAL033W","chrI",210.733199200339,126.437906187013,1.66669320582267
"32","YAL034C","chrI",2568.44657116382,1493.26888704951,1.72001612933804
"33","YAL034W-A","chrI",197.209292906051,211.137286523523,0.934033472501216
"34","YAL035W","chrI",1476.08423215234,1427.91225440678,1.03373595092898
"35","YAL036C","chrI",367.747163291843,408.35701625849,0.900553066679915
"36","YAL037W","chrI",108.698539195048,102.906298579334,1.05628655092718
"37","YAL038W","chrI",2175.40268096468,1221.54622127638,1.78085989958826
"38","YAL039C","chrI",1865.87574499247,814.923904470439,2.28963187207642
"39","YAL040C","chrI",449.415738569835,1239.57340105784,0.362556778151506
"40","YAL041W","chrI",531.498068358788,422.275162981019,1.25865339700947
"41","YAL042W","chrI",1442.19185895674,1179.95423756296,1.22224389136938
"42","YAL043C","chrI",552.576725029896,516.840499841459,1.06914362399889
"43","YAL044C","chrI",1897.69191332121,2809.2463530642,0.675516375148547
"44","YAL044W-A","chrI",123.171038797609,204.459516335322,0.602422626274842
"45","YAL046C","chrI",416.178016206913,450.584311899343,0.923640715435924
"46","YAL047C","chrI",284.039846027577,249.927712396822,1.13648800008457
"47","YAL048C","chrI",341.943037783949,299.259102114027,1.14263203815153
"48","YAL049C","chrI",3405.82636378346,2926.50538242676,1.16378612670079
"49","YAL051W","chrI",771.880263695709,565.558474077889,1.36481071202092
"50","YAL053W","chrI",2578.26306417021,1566.78979835266,1.64557049508557
"51","YAL054C","chrI",10574.0472764546,37042.8652061516,0.285454357205029
"52","YAL055W","chrI",264.471269118005,154.722545797817,1.70932599224163
"53","YAL056W","chrI",1774.68341961703,1504.09133868762,1.17990402176341
"54","YAL058W","chrI",172.49884512885,178.067770566786,0.968725809166873
"55","YAL059W","chrI",61.3330475906104,57.3373584094525,1.06968736077139
"56","YAL060W","chrI",3087.09359984535,4891.98279971394,0.63105160550153
"57","YAL061W","chrI",2089.24627214051,2886.44998947031,0.72381169941001
"58","YAL062W","chrI",3166.73559228582,13949.8768769774,0.227008139226815
"59","YAL063C","chrI",102.862142542373,96.8392742632522,1.0621944797185
"60","YAL067C","chrI",183.981047941654,206.427891100572,0.89126060902312
"61","YAR002C-A","chrI",1076.01876712283,1799.45158913309,0.597970389212424
"62","YAR002W","chrI",609.103146162475,563.404378640784,1.08111184302816
"63","YAR003W","chrI",444.038948963142,393.733134602106,1.12776627095881
"64","YAR007C","chrI",691.259958881839,1276.91036276759,0.541353550756367
"65","YAR008W","chrI",231.933806885574,358.677125296957,0.646636739640284
"66","YAR014C","chrI",768.006178890344,917.514220558706,0.8370509815343
"67","YAR015W","chrI",934.228934311246,1936.71176938853,0.482378921364331
"68","YAR018C","chrI",224.694223348733,339.441961450088,0.661951817591569
"69","YAR019C","chrI",488.414348646604,361.08634871185,1.3526247956728
"70","YAR020C","chrI",89.0264126953147,65.1415310950384,1.36666134797215
"71","YAR023C","chrI",187.20696808007,249.990412490861,0.748856590997918
"72","YAR027W","chrI",432.871767095942,349.465932091421,1.23866656902826
"73","YAR028W","chrI",443.274314045356,267.297679638463,1.65835451562809
"74","YAR029W","chrI",102.507196554214,59.0532919773001,1.73584220492935
"75","YAR030C","chrI",196.685854982956,105.393280879261,1.86620867423494
"76","YAR031W","chrI",50.9334872024771,17.7023186118683,2.87722124537571
"77","YAR033W","chrI",93.3872328401242,97.1248398565252,0.961517496225247
"78","YAR035W","chrI",2003.36968690545,2307.06691033132,0.868362195276663
"79","YAR042W","chrI",2452.35962546613,1367.37256576621,1.79348312732306
"80","YAR050W","chrI",170.795705738828,140.626231824006,1.21453660190923
"81","YAR071W","chrI",54.1965227453844,55.9429376028069,0.968782210369038
"82","YBL001C","chrII",2102.39741188251,2966.33797857089,0.708751810168102
"83","YBL002W","chrII",1113.83402743227,2310.02249822197,0.482174536520569
"84","YBL003C","chrII",713.431425053184,1319.43045015425,0.540711657040943
"85","YBL004W","chrII",829.351671006163,1076.09052813053,0.770708085728606
"86","YBL005W","chrII",368.257578829256,362.963265941336,1.01458636006646
"87","YBL006C","chrII",595.940291732756,359.422801341107,1.65804809686291
"88","YBL007C","chrII",2166.17773422456,1862.01604514552,1.16335073474367
"89","YBL008W","chrII",219.389883800871,162.156513531883,1.35295141109293
"90","YBL009W","chrII",212.602348045047,394.387362427903,0.539069879765512
"91","YBL010C","chrII",218.009653401783,324.311799988988,0.672222390332961
"92","YBL011W","chrII",654.515643790101,441.290975682896,1.48318383981735
"93","YBL013W","chrII",26.2144364673631,43.5423868912347,0.602044084832662
"94","YBL014C","chrII",243.719087278352,207.880154678481,1.17240189500196
"95","YBL015W","chrII",14515.363616398,31802.8835448747,0.456416588637833
"96","YBL016W","chrII",139.124756370738,144.111838905844,0.965394359179858
"97","YBL017C","chrII",1849.45624538138,1787.56056144045,1.03462578291113
"98","YBL018C","chrII",179.088279798577,127.970372019008,1.39945111491882
"99","YBL019W","chrII",294.802606017394,364.515347951522,0.808752245067608
"100","YBL020W","chrII",736.673282109188,923.186521298337,0.797967978424508
"101","YBL021C","chrII",512.995336276853,357.592679205986,1.43458008540871
"102","YBL022C","chrII",1452.02367515806,1214.8176923101,1.1952605599585
"103","YBL023C","chrII",403.379160289979,520.165768256783,0.775481942308147
"104","YBL024W","chrII",328.712762989292,395.318550076035,0.831513631035195
"105","YBL025W","chrII",194.360774039334,192.655867536055,1.0088494917133
"106","YBL026W","chrII",500.855364896839,628.463765881594,0.796951856395811
"107","YBL027W","chrII",4269.80253147678,5456.62391663958,0.782498958459703
"108","YBL028C","chrII",186.593187257253,186.433578798426,1.00085611433228
"109","YBL029C-A","chrII",1285.36550183782,1421.53624312328,0.904208744628082
"110","YBL029W","chrII",667.487075069659,981.076726904174,0.680361746196896
"111","YBL030C","chrII",10074.4137876338,9888.70402618027,1.01877998987146
"112","YBL031W","chrII",71.788583258137,127.791695764273,0.561762505996942
"113","YBL032W","chrII",589.96176184988,625.250761828673,0.943560244731916
"114","YBL033C","chrII",1519.06897794146,1315.52594238462,1.15472369567101
"115","YBL034C","chrII",180.857592410575,263.746168824429,0.685725950889428
"116","YBL035C","chrII",188.747164115118,297.029118398699,0.635450036456576
"117","YBL036C","chrII",923.833185922293,830.727203264481,1.11207768602248
"118","YBL037W","chrII",494.589225350265,536.174620203287,0.922440575726514
"119","YBL038W","chrII",1609.56989254272,1201.33876828129,1.33981349394515
"120","YBL039C","chrII",371.163090141519,338.461591243009,1.09661804986029
"121","YBL039W-B","chrII",176.152243894007,287.201170082558,0.61334096878286
"122","YBL040C","chrII",1017.01962452634,909.319127805985,1.11844081294124
"123","YBL041W","chrII",1794.66067875489,1910.53415898044,0.939350218010556
"124","YBL042C","chrII",514.214156451736,948.054012513949,0.542389093516094
"125","YBL043W","chrII",4786.24388666013,2637.01462643996,1.81502364024491
"126","YBL045C","chrII",17699.5825651318,22763.8965024553,0.777528687288784
"127","YBL046W","chrII",390.353867763588,381.316997461263,1.02369910169883
"128","YBL047C","chrII",3561.94524018271,2965.78368497936,1.20101316162156
"129","YBL048W","chrII",692.015955352781,781.273328462054,0.88575397385576
"130","YBL049W","chrII",1794.83001965516,1552.60102724746,1.15601496337867
"131","YBL050W","chrII",1900.85787639363,1610.97528508205,1.17994229582288
"132","YBL051C","chrII",846.397577348587,528.261351830219,1.60223263431283
"133","YBL052C","chrII",120.465468296,171.562867145295,0.702165161380633
"134","YBL054W","chrII",359.187975458653,294.224507777406,1.22079556924739
"135","YBL055C","chrII",507.516148418768,329.738114014364,1.53914918187668
"136","YBL056W","chrII",2363.20732324812,2043.30001701216,1.15656404031345
"137","YBL057C","chrII",678.374274354798,452.987379303574,1.4975566767395
"138","YBL058W","chrII",2925.10039726523,2519.24217128828,1.16110329947732
"139","YBL059C-A","chrII",771.105436756155,686.673533554622,1.12295785271418
"140","YBL059W","chrII",289.08693834391,394.696203862692,0.732428980858601
"141","YBL060W","chrII",445.409345527117,425.55825598487,1.0466471728913
"142","YBL061C","chrII",558.899939439941,340.946113002154,1.63926180157511
"143","YBL063W","chrII",146.937067954416,223.941720709905,0.656139764795141
"144","YBL064C","chrII",10714.2078219986,13195.1002789534,0.811983811831134
"145","YBL066C","chrII",975.367096860726,1213.6029020063,0.803695422323291
"146","YBL067C","chrII",767.87241580371,1774.17635018167,0.432805011590354
"147","YBL068W","chrII",467.371244842928,536.878221021082,0.870534930536092
"148","YBL069W","chrII",91.0702035207389,75.4512312735516,1.20700751973894
"149","YBL071C","chrII",146.165910041117,108.071220576824,1.35249615263865
"150","YBL071W-A","chrII",154.106789977902,94.2182516608469,1.63563627281721
"151","YBL072C","chrII",1404.62289635571,1432.06879016621,0.980834793692198
"152","YBL074C","chrII",78.1060604432429,98.1967220407449,0.795403948523193
"153","YBL075C","chrII",2069.75165497702,1842.3242876002,1.12344589327054
"154","YBL076C","chrII",1684.67327948766,2411.49481890019,0.698601243628627
"155","YBL078C","chrII",1650.54594046218,1545.05394339441,1.06827722586566
"156","YBL079W","chrII",793.424844078805,896.395458759599,0.885128138842559
"157","YBL080C","chrII",374.980385951352,283.835623351713,1.32111812295914
"158","YBL081W","chrII",166.50613722326,125.829975232633,1.32326289435745
"159","YBL082C","chrII",238.327543249197,217.244860518696,1.09704571459211
"160","YBL084C","chrII",1092.34363995586,527.049110852045,2.07256518883021
"161","YBL085W","chrII",506.781629774495,373.108133824929,1.35827012019065
"162","YBL086C","chrII",1621.78593575517,774.405545187146,2.09423337143492
"163","YBL087C","chrII",1472.3435641725,1017.06570359656,1.44763859302893
"164","YBL088C","chrII",639.037537869696,1046.68578734208,0.610534265008456
"165","YBL089W","chrII",318.602781701942,350.568479593822,0.908817535652618
"166","YBL090W","chrII",826.916317068173,540.242749745022,1.53063843514504
"167","YBL091C","chrII",1855.56060175401,1421.82364227726,1.30505679226297
"168","YBL091C-A","chrII",324.033730468816,247.418300464059,1.30965951128537
"169","YBL092W","chrII",6095.66307526637,5914.0235976645,1.0307133501587
"170","YBL093C","chrII",728.959721817355,489.547276651538,1.48904867126088
"171","YBL095W","chrII",288.684528612256,249.872737521582,1.15532623316828
"172","YBL097W","chrII",52.1850121963483,137.271487895632,0.380159150281994
"173","YBL098W","chrII",772.324419091176,2089.04717803139,0.369701760311118
"174","YBL099W","chrII",20406.1893951775,33014.1992334076,0.618103418196134
"175","YBL100C","chrII",663.761462101337,1247.63192135419,0.532017056265186
"176","YBL100W-B","chrII",18.9107758947519,20.7460884524863,0.911534525559471
"177","YBL101C","chrII",673.565556050781,946.455342394403,0.71167177771616
"178","YBL102W","chrII",974.267258985044,1283.73179410993,0.758933652227992
"179","YBL103C","chrII",652.78727642813,773.764507008626,0.843651098642151
"180","YBL104C","chrII",350.179952000359,387.574671385083,0.90351609084493
"181","YBL105C","chrII",765.340814959009,1029.17662107652,0.743643801545419
"182","YBL106C","chrII",557.893590102124,460.518105057975,1.21144768028586
"183","YBL107C","chrII",315.79293931605,250.010737422966,1.2631175067565
"184","YBL113C","chrII",23.2111939508601,35.4013147656376,0.655659093582314
"185","YBR001C","chrII",1380.94751202854,1435.67533114018,0.96188008672673
"186","YBR002C","chrII",345.543040972924,294.081580403232,1.17499042442281
"187","YBR003W","chrII",1165.75490801177,585.774426267583,1.99010891520084
"188","YBR004C","chrII",920.110183686023,428.392985651244,2.14781804208878
"189","YBR005W","chrII",1433.66991494167,837.200307467128,1.71245746347025
"190","YBR006W","chrII",1990.04435336664,2306.11112160294,0.862943825527101
"191","YBR007C","chrII",303.620344116203,145.197755482927,2.09108152606329
"192","YBR008C","chrII",327.559718020581,284.974072898077,1.14943691083692
"193","YBR009C","chrII",2678.00576983384,3594.85313420369,0.744955543344346
"194","YBR010W","chrII",2645.19676289567,2823.33371921464,0.93690545502764
"195","YBR011C","chrII",9182.39396470212,8654.30916863133,1.06101986718765
"196","YBR012C","chrII",139.921671564912,79.9827951873547,1.74939712018259
"197","YBR013C","chrII",113.965713206277,82.5041181774256,1.38133363187027
"198","YBR014C","chrII",850.531058787103,1293.20029515306,0.65769476079994
"199","YBR015C","chrII",1104.92793481229,1656.46070284616,0.667041441377865
"200","YBR016W","chrII",1063.45497279802,976.010198820132,1.08959411908154
"201","YBR017C","chrII",759.951268432372,848.800527292807,0.895323746859803
"202","YBR018C","chrII",52.982910648339,38.3937414421058,1.37998821313709
"203","YBR019C","chrII",80.4032304061045,116.107009841667,0.692492473242993
"204","YBR020W","chrII",114.7936704181,93.3555642773663,1.22963929688261
"205","YBR021W","chrII",364.650830091455,351.950609940153,1.03608523409992
"206","YBR022W","chrII",182.515396690917,117.152602979263,1.55792865074644
"207","YBR023C","chrII",705.851495094137,857.730005001446,0.82292969929733
"208","YBR024W","chrII",757.778334314819,650.193038839123,1.16546669842511
