"","genes","chr","sampleMean","ancMean","sampleOverAnc"
"1","YAL001C","chrI",1459.22515596861,1046.95585534823,1.39377906767927
"2","YAL002W","chrI",854.981118125825,588.477959522218,1.45286854722644
"3","YAL003W","chrI",3922.61110719479,2189.77456841029,1.79133101817073
"4","YAL005C","chrI",10041.1189293014,6337.21072053111,1.58446978838347
"5","YAL007C","chrI",1303.75908496522,741.388870434469,1.75853608943602
"6","YAL008W","chrI",957.164129392938,1035.64652747503,0.924218933777109
"7","YAL009W","chrI",302.310440018269,233.560442700636,1.29435634100828
"8","YAL010C","chrI",473.643635239937,359.875362335749,1.31613243031082
"9","YAL011W","chrI",277.346654447797,190.627792820198,1.45491195352292
"10","YAL012W","chrI",910.64007559339,476.273934912941,1.9120090536969
"11","YAL013W","chrI",628.991000918142,534.517856692516,1.17674459897412
"12","YAL014C","chrI",524.525727018417,335.439812197752,1.56369550645108
"13","YAL015C","chrI",677.8172868895,441.826073993882,1.53412694901045
"14","YAL016C-B","chrI",28.9395811785464,17.7511648018144,1.63029195557851
"15","YAL016W","chrI",3798.75252796713,2890.52554992964,1.31420825118103
"16","YAL017W","chrI",1792.47828924842,1216.13677270738,1.47391175850886
"17","YAL019W","chrI",900.91814907285,499.373650108211,1.80409628917671
"18","YAL020C","chrI",181.511953875694,155.252738608462,1.16913849960132
"19","YAL021C","chrI",1592.80552274038,1385.64390085312,1.14950567152189
"20","YAL022C","chrI",324.849273549938,263.278839025676,1.23386017179397
"21","YAL023C","chrI",2272.86182960441,1452.99583820513,1.56425900876086
"22","YAL024C","chrI",437.317341741275,229.112947364367,1.90874128578073
"23","YAL025C","chrI",785.972580606837,564.4602947828,1.39243200606213
"24","YAL026C","chrI",673.489429350932,423.964424098619,1.58855175356475
"25","YAL027W","chrI",278.548963147745,243.41341812168,1.14434514455773
"26","YAL028W","chrI",276.563932022125,180.212243408678,1.53465672914878
"27","YAL029C","chrI",897.238151593069,568.147187008474,1.57923540256776
"28","YAL030W","chrI",1062.12058129536,781.818880548384,1.35852511076525
"29","YAL031C","chrI",501.816575997839,360.666994485255,1.39135707916393
"30","YAL032C","chrI",512.226761743142,397.126954775468,1.28983126323609
"31","YAL033W","chrI",188.441147278963,130.843452296321,1.44020311274117
"32","YAL034C","chrI",1738.55516778699,1544.69672387828,1.12549935590074
"33","YAL034W-A","chrI",363.913677027501,218.470120150692,1.6657366086332
"34","YAL035W","chrI",2420.19001705394,1476.68307822182,1.63893664981132
"35","YAL036C","chrI",557.030497911226,422.357779820209,1.31885932857291
"36","YAL037W","chrI",118.127899336233,106.475219827429,1.10944029538225
"37","YAL038W","chrI",1220.974156002,1264.27273629125,0.965752183807848
"38","YAL039C","chrI",1275.26026262801,842.876882201507,1.51298521712585
"39","YAL040C","chrI",1001.07904778132,1282.05119710218,0.780841709008236
"40","YAL041W","chrI",777.871953609969,436.759793518515,1.78100632236194
"41","YAL042W","chrI",1314.24136071715,1220.33400693516,1.07695217313318
"42","YAL043C","chrI",736.165153668344,534.496943048811,1.37730470350158
"43","YAL044C","chrI",3127.01652391312,2907.85494736691,1.07536881327064
"44","YAL044W-A","chrI",222.998352331677,211.526354804678,1.05423436496881
"45","YAL046C","chrI",758.666174795505,466.123876475652,1.62760633617775
"46","YAL047C","chrI",395.352370926409,258.572296903795,1.52898193526704
"47","YAL048C","chrI",449.88594678794,309.525216914341,1.45347106537185
"48","YAL049C","chrI",3186.68797835512,3028.06717977835,1.05238351369351
"49","YAL051W","chrI",812.479565713864,585.024048407036,1.38879686728463
"50","YAL053W","chrI",3101.59266819777,1620.52095998737,1.91394788761136
"51","YAL054C","chrI",23368.2627204449,38308.5649554588,0.610000994493402
"52","YAL055W","chrI",191.723906328779,160.086557057971,1.19762652062879
"53","YAL056W","chrI",1898.92012438148,1556.18271122051,1.22024239871689
"54","YAL058W","chrI",250.075565953285,184.180846099725,1.35777183810895
"55","YAL059W","chrI",94.1800759143836,59.3480431883706,1.586911224949
"56","YAL060W","chrI",4992.13327057562,5061.41296699386,0.986312182611847
"57","YAL061W","chrI",2817.03414033529,2985.9354472788,0.943434374277103
"58","YAL062W","chrI",5168.43804881315,14434.9501179213,0.358050288126485
"59","YAL063C","chrI",107.440866309754,100.154631805414,1.07274985063593
"60","YAL067C","chrI",228.912946355483,213.58431771475,1.07176851186801
"61","YAR002C-A","chrI",2700.41873535403,1862.13031463185,1.45017709777627
"62","YAR002W","chrI",918.720462939224,582.857599748832,1.57623485279273
"63","YAR003W","chrI",656.852108986766,407.355989615006,1.61247686478738
"64","YAR007C","chrI",2187.3583976854,1320.84657365642,1.65602761237458
"65","YAR008W","chrI",599.827546319873,371.164133434375,1.61607087616381
"66","YAR014C","chrI",1222.93544576539,949.101359960835,1.28851932718319
"67","YAR015W","chrI",2597.52729016412,2004.60000769468,1.29578333841838
"68","YAR018C","chrI",556.282759822222,351.202101696623,1.58393915393693
"69","YAR019C","chrI",533.205216748562,373.482797896568,1.42765669463638
"70","YAR020C","chrI",57.9451486081746,67.3696462153553,0.860107657726832
"71","YAR023C","chrI",345.070358478422,258.641039932118,1.334167070195
"72","YAR027W","chrI",374.171561230091,361.614039607461,1.03472631105878
"73","YAR028W","chrI",406.443383434628,276.495090990654,1.4699840853535
"74","YAR029W","chrI",103.981824892129,61.1014905755071,1.7017886783569
"75","YAR030C","chrI",227.72144166481,109.007797433601,2.08903809659598
"76","YAR031W","chrI",45.731691603109,18.3091172000987,2.49775514042057
"77","YAR033W","chrI",128.202046714889,100.461468543297,1.27613152160558
"78","YAR035W","chrI",1359.04933832239,2385.81296362976,0.569637837936275
"79","YAR042W","chrI",1858.37197055428,1414.09881582871,1.31417405187855
"80","YAR050W","chrI",149.472082490402,145.446460068956,1.02767769266806
"81","YAR071W","chrI",59.4054540290456,57.8857769868136,1.02625303004187
"82","YBL001C","chrII",2260.83516681213,3070.14107037926,0.736394554838109
"83","YBL002W","chrII",2836.2526882065,2390.54929119074,1.1864439267821
"84","YBL003C","chrII",1960.33550876645,1365.29033108602,1.43583783180176
"85","YBL004W","chrII",968.189485374316,1113.01642906524,0.86987888057272
"86","YBL005W","chrII",473.320503477484,375.454998072581,1.26065841687366
"87","YBL006C","chrII",322.082654501652,371.8818070753,0.866088763617404
"88","YBL007C","chrII",1499.28623115591,1925.64186982749,0.778590377913951
"89","YBL008W","chrII",206.92887459372,167.683415794194,1.23404496272722
"90","YBL009W","chrII",436.553152319976,407.936571629289,1.07014958373649
"91","YBL010C","chrII",372.982846017486,335.523275490301,1.11164522184771
"92","YBL011W","chrII",490.384601030216,456.329505042814,1.07462830172291
