"","genes","chr","sampleMean","ancMean","sampleOverAnc"
"1","YAL001C","chrI",1124.75595541247,1001.59686604401,1.12296273435329
"2","YAL002W","chrI",579.99877808131,562.926952700345,1.03032689285718
"3","YAL003W","chrI",2408.3413091287,2094.99021717396,1.14957162538804
"4","YAL005C","chrI",7664.25408033637,6060.1419610229,1.26469876937383
"5","YAL007C","chrI",649.859738571955,709.338817160991,0.916148563775079
"6","YAL008W","chrI",808.036942239648,991.154054953927,0.815248586434133
"7","YAL009W","chrI",163.652905574162,223.482176337545,0.732286163738544
"8","YAL010C","chrI",288.387741882754,344.336199629695,0.837517932163076
"9","YAL011W","chrI",174.887683687629,182.378123427253,0.958929066716646
"10","YAL012W","chrI",604.241191118298,455.341082001148,1.32700785192225
"11","YAL013W","chrI",449.019713008193,511.215228516749,0.878337905369111
"12","YAL014C","chrI",326.206193276889,320.844727250844,1.01671046949091
"13","YAL015C","chrI",361.08338168106,422.668193807452,0.85429513498135
"14","YAL016C-B","chrI",25.349993039914,16.9879757127953,1.4922315329672
"15","YAL016W","chrI",2826.87588333471,2765.63632922673,1.02214302490202
"16","YAL017W","chrI",1346.79411513954,1163.2693310264,1.15776637380374
"17","YAL019W","chrI",595.713914716336,477.67975702629,1.24709893177146
"18","YAL020C","chrI",120.422696742391,148.482275160898,0.811024053961315
"19","YAL021C","chrI",1217.57517504792,1325.34851757853,0.918683017258341
"20","YAL022C","chrI",233.728201587107,251.847255684694,0.928055384013111
"21","YAL023C","chrI",1493.71482847186,1389.60225137202,1.07492257370557
"22","YAL024C","chrI",244.954772290594,219.183752626348,1.11757723533541
"23","YAL025C","chrI",465.667793744572,540.048205033028,0.862270792504705
"24","YAL026C","chrI",465.311131464678,405.554327159563,1.14734599116139
"25","YAL027W","chrI",174.982900364125,232.923009954274,0.751247806725822
"26","YAL028W","chrI",150.838506656017,172.363732703627,0.875117429229604
"27","YAL029C","chrI",625.52614801186,543.441538176071,1.15104588823167
"28","YAL030W","chrI",708.817828368032,748.022899601671,0.94758840771517
"29","YAL031C","chrI",380.021821351011,345.012214488773,1.10147352873902
"30","YAL032C","chrI",319.678846227112,379.915608711026,0.841446992166801
"31","YAL033W","chrI",100.360260485628,125.195808017191,0.801626364932655
"32","YAL034C","chrI",1689.0917864569,1477.69623023715,1.14305751878776
"33","YAL034W-A","chrI",180.403942570069,209.057147639047,0.862940801629754
"34","YAL035W","chrI",1478.09904771292,1412.44704900046,1.04648103357851
"35","YAL036C","chrI",364.534258551881,404.004767832992,0.90230187259219
"36","YAL037W","chrI",74.1441073597347,101.869748762058,0.727832435642071
"37","YAL038W","chrI",2348.65882710395,1209.78994514337,1.94137737425617
"38","YAL039C","chrI",770.605069329952,806.141182518267,0.95591825109678
"39","YAL040C","chrI",1363.05903741241,1226.47551667349,1.11136261497446
"40","YAL041W","chrI",421.373102349207,417.790947673209,1.00857403612009
"41","YAL042W","chrI",1084.16707179055,1167.12783915486,0.928918868541095
"42","YAL043C","chrI",549.059556464949,511.248629282332,1.07395800206975
"43","YAL044C","chrI",3280.50166811937,2782.79114235892,1.17885299337936
"44","YAL044W-A","chrI",187.391853414251,202.373504760305,0.925970292584502
"45","YAL046C","chrI",494.384120963318,445.939141678101,1.10863585354476
"46","YAL047C","chrI",212.636709320612,247.378512195108,0.859560143012361
"47","YAL048C","chrI",297.342859794852,296.080117622196,1.00426486649221
"48","YAL049C","chrI",2613.16211674696,2897.34125919037,0.90191726930958
"49","YAL051W","chrI",584.675136502027,559.660932254449,1.044695283887
"50","YAL053W","chrI",1219.32052348573,1550.10056574051,0.786607366279643
"51","YAL054C","chrI",24325.3628876793,36641.6542894685,0.663871851841331
"52","YAL055W","chrI",116.911495870316,153.170972774648,0.763274488321763
"53","YAL056W","chrI",1331.33167321823,1488.87938125092,0.894183699487913
"54","YAL058W","chrI",136.90077070554,176.164003867846,0.777121135417877
"55","YAL059W","chrI",60.7128678802314,56.799233124437,1.06890295062999
"56","YAL060W","chrI",4623.71590345168,4842.28407842816,0.954862587275667
"57","YAL061W","chrI",2304.58718346249,2856.36135549456,0.806826201814181
"58","YAL062W","chrI",11546.3191767697,13809.1876660885,0.836133120641427
"59","YAL063C","chrI",92.5494065974262,95.7872889309498,0.966197160712443
"60","YAL067C","chrI",178.843693970593,204.363324554753,0.875126172273035
"61","YAR002C-A","chrI",1694.4257707829,1781.82692265655,0.950948573757466
"62","YAR002W","chrI",494.004999889264,557.604180130691,0.885942066957746
"63","YAR003W","chrI",422.127949224087,389.721651516933,1.08315241809383
"64","YAR007C","chrI",1417.05032317781,1263.60113636718,1.12143799367876
"65","YAR008W","chrI",361.95569309689,355.148507777819,1.01916715168441
"66","YAR014C","chrI",909.230091856011,907.934468589801,1.00142700085858
"67","YAR015W","chrI",1804.28065565403,1918.64523658506,0.940393055083712
"68","YAR018C","chrI",336.760772907778,336.045181299726,1.00212945058544
"69","YAR019C","chrI",385.021204197596,357.264570075527,1.07769209836901
"70","YAR020C","chrI",50.3339037546796,64.4360913784226,0.78114458338382
"71","YAR023C","chrI",240.869512657027,247.477774444729,0.973297554487351
"72","YAR027W","chrI",299.486033238317,345.997975584379,0.865571634436575
"73","YAR028W","chrI",225.562697549271,264.505336888693,0.852771820041539
"74","YAR029W","chrI",37.9564164036785,58.4495457341025,0.649387705703464
"75","YAR030C","chrI",93.8969739794558,104.276471795916,0.900461747144895
"76","YAR031W","chrI",19.673094760506,17.5170985961383,1.12307952441639
"77","YAR033W","chrI",74.942045600714,96.1023717091975,0.779814735764129
"78","YAR035W","chrI",1577.15584991676,2280.99305794695,0.691433866675732
"79","YAR042W","chrI",1367.753422772,1352.58180729564,1.01121678215286
"80","YAR050W","chrI",119.322618881168,139.122330887492,0.857681280352207
"81","YAR071W","chrI",56.4580605812586,55.3870986521646,1.01933594564719
"82","YBL001C","chrII",2442.85874135457,2938.23207668486,0.831404285842113
"83","YBL002W","chrII",1919.89011090777,2287.67312052476,0.839232709289941
"84","YBL003C","chrII",1508.49790680979,1306.51252647938,1.15459888538129
