"","genes","chr","sampleMean","ancMean","sampleOverAnc"
"1","YAL001C","chrI",1020.03060193983,1043.60905290581,0.977406816374076
"2","YAL002W","chrI",477.62394278246,586.631013010706,0.814181201111751
"3","YAL003W","chrI",2422.29557393089,2182.69808978696,1.10977124379456
"4","YAL005C","chrI",4227.28328961931,6318.648015952,0.6690170553807
"5","YAL007C","chrI",720.127070759198,738.959390392101,0.974515081778838
"6","YAL008W","chrI",1075.96285582613,1032.09358468269,1.04250512918063
"7","YAL009W","chrI",237.925169199009,232.785576128023,1.022078657778
"8","YAL010C","chrI",310.912879160876,358.688332240807,0.866805109657548
"9","YAL011W","chrI",204.809425852345,190.009627411269,1.07788972928746
"10","YAL012W","chrI",336.286704761372,474.946184076345,0.708052229991842
"11","YAL013W","chrI",423.191111646172,532.904189683267,0.794122320370001
"12","YAL014C","chrI",361.096237183016,334.403132952486,1.07982312843439
"13","YAL015C","chrI",526.016669431962,440.422611019218,1.19434528625736
"14","YAL016C-B","chrI",23.7985805865193,17.690264838197,1.34529249868172
"15","YAL016W","chrI",2875.80872228964,2881.06644399904,0.998175077940202
"16","YAL017W","chrI",1213.27513506874,1212.360458442,1.00075445930323
"17","YAL019W","chrI",415.238954570923,497.810773551767,0.834130108531575
"18","YAL020C","chrI",134.28717185261,154.783848488024,0.867578711631532
"19","YAL021C","chrI",1237.90922483312,1381.38891469633,0.896133747464772
"20","YAL022C","chrI",253.405836964512,262.449972797531,0.965539581747276
"21","YAL023C","chrI",1377.10377293038,1448.62629669013,0.950627346802166
"22","YAL024C","chrI",226.499780211946,228.381015178393,0.991762734897307
"23","YAL025C","chrI",487.036434159791,562.631879042872,0.865639599000892
"24","YAL026C","chrI",371.60256562108,422.634932138134,0.879251896527156
"25","YAL027W","chrI",253.658198572505,242.599856045817,1.0455826425742
"26","YAL028W","chrI",123.38114424219,179.659172915672,0.686751153530591
"27","YAL029C","chrI",406.393981445246,566.3871598492,0.717519764313599
"28","YAL030W","chrI",822.614383080164,779.263387134004,1.05563073623361
"29","YAL031C","chrI",317.246410998096,359.529935297928,0.882392201181264
"30","YAL032C","chrI",353.40053220887,395.859205188718,0.892742994419929
"31","YAL033W","chrI",116.101025383469,130.41334643215,0.890254169222415
"32","YAL034C","chrI",1927.95238641431,1539.8067604243,1.25207424461694
"33","YAL034W-A","chrI",227.625051963478,217.736858504718,1.04541350291662
"34","YAL035W","chrI",1364.23570042072,1472.10910158444,0.926721870649658
"35","YAL036C","chrI",305.604510598967,421.039879014015,0.725832696215444
"36","YAL037W","chrI",97.7496771123855,106.130875138264,0.921029596571597
"37","YAL038W","chrI",2386.42145429271,1260.06667014968,1.89388507039016
"38","YAL039C","chrI",848.282217663853,840.330799313458,1.00946224791105
"39","YAL040C","chrI",1587.27779352629,1277.94731913175,1.24205260245368
"40","YAL041W","chrI",424.90800779076,435.390061178576,0.975924913491499
"41","YAL042W","chrI",948.317448409208,1216.653294915,0.779447565196017
"42","YAL043C","chrI",515.39576345263,532.839879365726,0.967261992601115
"43","YAL044C","chrI",2434.73927869795,2898.02762741921,0.840136669389233
"44","YAL044W-A","chrI",210.730826100877,210.842579000371,0.99946996996516
"45","YAL046C","chrI",627.512432750054,464.625341345888,1.35057728649137
"46","YAL047C","chrI",219.300140555616,257.740995778904,0.85085471130769
"47","YAL048C","chrI",328.805625446389,308.556245138329,1.06562622091471
"48","YAL049C","chrI",2831.99197893588,3018.0921299939,0.938338479064787
"49","YAL051W","chrI",530.603422011952,583.161809832137,0.909873405744258
"50","YAL053W","chrI",1618.45770408916,1615.46770280658,1.00185085797592
"51","YAL054C","chrI",37068.3596268765,38190.3152608041,0.97062198554095
"52","YAL055W","chrI",148.586953496852,159.562005529162,0.931217635452043
"53","YAL056W","chrI",1376.13606340698,1551.13712766431,0.887178856636071
"54","YAL058W","chrI",147.314693347424,183.617102450773,0.802292876759223
"55","YAL059W","chrI",52.2151683729704,59.1444994681476,0.882840650314253
"56","YAL060W","chrI",6247.5164588689,5045.17505050225,1.23831510231681
"57","YAL061W","chrI",3136.11110048377,2976.53620833424,1.05361093599424
"58","YAL062W","chrI",17616.4683512318,14389.4434194171,1.22426336014221
"59","YAL063C","chrI",91.0403187738004,99.8531621219765,0.911741970300242
"60","YAL067C","chrI",311.505201886867,212.880197723302,1.46328876625601
"61","YAR002C-A","chrI",1702.34094839758,1855.95247442158,0.917233049800008
"62","YAR002W","chrI",529.090045250893,580.996350977678,0.910659842115293
"63","YAR003W","chrI",367.743209006605,406.046466190183,0.905667798212934
"64","YAR007C","chrI",1403.20338356403,1316.62684907121,1.0657563185453
"65","YAR008W","chrI",339.912172804998,369.939195758608,0.918832545191553
"66","YAR014C","chrI",798.095251206805,946.095740718759,0.843567111506583
"67","YAR015W","chrI",2239.66217338391,1997.61920571792,1.12116571915867
"68","YAR018C","chrI",258.822833988483,350.03948895397,0.739410386987846
"69","YAR019C","chrI",306.199724418734,372.31070179785,0.82243062834382
"70","YAR020C","chrI",48.3500911291063,67.1635160517245,0.719886241391391
"71","YAR023C","chrI",210.240999674528,257.784603001078,0.815568491007392
"72","YAR027W","chrI",357.095933795577,360.428305198079,0.990754412585131
"73","YAR028W","chrI",168.454235448025,275.616669486773,0.611190301957076
"74","YAR029W","chrI",40.4433217515818,60.9107464054108,0.663976787977584
"75","YAR030C","chrI",84.6148966545732,108.663629053782,0.7786864601466
"76","YAR031W","chrI",14.0496569638567,18.2492697993768,0.769875020661728
"77","YAR033W","chrI",68.5992703816198,100.143863125412,0.685007231004377
"78","YAR035W","chrI",1363.69728819493,2379.20052924822,0.573174590132524
"79","YAR042W","chrI",1219.37458006446,1409.72351775724,0.864974276661278
"80","YAR050W","chrI",134.369856799327,144.995473992794,0.926717593998863
"81","YAR071W","chrI",60.100619990297,57.694973973755,1.04169593728626
"82","YBL001C","chrII",3117.59389090261,3059.63264984894,1.01894385623599
"83","YBL002W","chrII",2495.51888818684,2382.4622044838,1.04745371552601
"84","YBL003C","chrII",1576.92234156644,1360.67601009085,1.15892565891652
"85","YBL004W","chrII",644.535554323156,1109.53795951533,0.580904464597771
"86","YBL005W","chrII",409.37854115916,374.25878456877,1.09383816235831
"87","YBL006C","chrII",364.880288791487,370.684267743763,0.984342526895993
"88","YBL007C","chrII",1631.4642591942,1919.77556186264,0.849820307958963
"89","YBL008W","chrII",184.787774558444,167.157735373964,1.10546947854395
"90","YBL009W","chrII",415.837332101049,406.668182774685,1.02254700444919
"91","YBL010C","chrII",256.718123650747,334.449257775003,0.767584671464427
"92","YBL011W","chrII",383.946162916037,454.921879426991,0.84398262708236
"93","YBL013W","chrII",39.1917403836232,44.8829271382089,0.873199296091793
"94","YBL014C","chrII",209.031536569007,214.362695630618,0.975130192098359
"95","YBL015W","chrII",34703.0611042209,32793.1140209004,1.05824232130268
"96","YBL016W","chrII",135.726841556544,148.639828994617,0.913125657332799
"97","YBL017C","chrII",1668.59228244912,1843.1442357518,0.905296639342239
"98","YBL018C","chrII",157.771415849171,131.94889950168,1.19570088454707
"99","YBL019W","chrII",399.918574044073,375.880039802476,1.06395267557764
"100","YBL020W","chrII",888.812804946413,951.897365374614,0.933727560635306
"101","YBL021C","chrII",367.687273641334,368.785260612272,0.997022692910462
"102","YBL022C","chrII",1217.53198611537,1252.49229011277,0.972087409820098
"103","YBL023C","chrII",605.833838636536,536.344009780478,1.12956204896275
"104","YBL024W","chrII",298.873424975391,407.614072766512,0.733226463323289
"105","YBL025W","chrII",184.52365069613,198.680614203241,0.928745119075236
"106","YBL026W","chrII",587.450338137803,648.295479440339,0.90614597319873
